 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.071490077	0.080276373	0.08647466	0.42125736	0.06452418	0.06630057	0.196956518	0.0127202905
a31	0.0746068	0.0810712676667	0.103203123333	0.30352497	0.0611469816667	0.060777535	0.293149166	0.0225201855
a37	0.0293852654	0.0444863938889	0.083539653111	0.228905466667	0.0488983355556	0.0620796126667	0.472483822	0.0302214738333
a20	0.0112170527333	0.0235576281963	0.0393144853703	0.245976005556	0.0236523603852	0.0465918125556	0.587663960667	0.0220267052778
a29	0.0043363966311	0.0133989566321	0.0344620974568	0.439044018519	0.0149609673284	0.0320792881852	0.449342180222	0.0123760981926
a14	0.00388874339703	0.0229711792107	0.0572046024856	0.586401986173	0.0181558601095	0.0274336100617	0.275047236741	0.0088967941642
a21	0.00678177746568	0.0406988710702	0.0948166208285	0.610528525391	0.0267223123698	0.0286363140206	0.18318371558	0.00863188638807
a31	0.00587339098856	0.0354523473567	0.10378968361	0.652765758464	0.0372316587899	0.0393492113402	0.11716112386	0.00837687046269
a20	0.00493246949619	0.0459777001189	0.0789542945367	0.565488636155	0.0382905512633	0.0485436177801	0.201102673287	0.0167101211542
a6	0.00628608433206	0.0670606600396	0.0924814148456	0.508855908718	0.0322490917544	0.0366957525934	0.238171514429	0.0181996023847
a31	0.00417310487735	0.0487977286799	0.0987436932819	0.627945249573	0.0328732029181	0.0290016585311	0.14954039481	0.00892495346157
a8	0.00253042985912	0.0376972038933	0.0840402114273	0.601644789858	0.0348818666394	0.0311658955104	0.197324301603	0.0107152964872
a20	0.00262585008637	0.0429320869644	0.103047209142	0.492662489953	0.0394573682131	0.0326100685035	0.267904250534	0.0187606924957
a31	0.00203668856212	0.0347605249881	0.093052678714	0.547255466651	0.040025818071	0.0334500178345	0.233353573511	0.0160652373986
a37	0.00165497988737	0.0282862183294	0.0909844785713	0.546766612217	0.0428332750237	0.0378649976115	0.233753054504	0.0178563800329
a31	0.00217583902912	0.0270960051098	0.0869062651904	0.536670287406	0.0431666290079	0.0408961522038	0.244434608168	0.0186542043443
a24	0.00264269514304	0.0248372830366	0.0745407507301	0.508511519135	0.045390703336	0.0493961197346	0.268706826056	0.0259740861148
a31	0.00344463221435	0.0252661213455	0.06902596091	0.494885253045	0.0468845427787	0.0561963052449	0.275555855352	0.0287413249383
a20	0.00329956317145	0.0198402603485	0.0474546433033	0.497738017682	0.0416911942596	0.0738126970816	0.282162791784	0.0340008355461
a31	0.00330233939048	0.0162349970162	0.0358491071011	0.463868255894	0.0366633724199	0.0826309613605	0.325650107261	0.0358008697487
a7	0.00333481203016	0.0140214531054	0.0222899777004	0.428872441965	0.02540766514	0.0792786127868	0.39963875242	0.0271562778162
a35	0.00243279467672	0.0080805818018	0.0229341109001	0.357600610655	0.02372413438	0.0893556409289	0.462895940807	0.0329761532721
</S>	0.00242527848836	0.0068821874009	0.02727666045	0.373108840328	0.02537279619	0.0890074604644	0.444011605403	0.031915142636
