 	le	melanzane	vogliono	girate	</S>
a31	0.0146246528	0.78184305	0.032483597	0.1652229835	0.0058256755
a35	0.0166119014	0.62380157	0.0275207226667	0.320755571167	0.0113102068333
a41	0.00859541726667	0.621725043333	0.0144312576889	0.338359683722	0.0168885566111
a10	0.00488335228889	0.765057914444	0.010233719363	0.200882941241	0.018942047537
a18	0.00578591996296	0.854210691481	0.0110980194543	0.111503693747	0.017401665179
a35	0.00768542432099	0.887356650494	0.0133643424848	0.0766834099157	0.0149102310597
a31	0.005760719607	0.912761283498	0.0151232574949	0.0565630586386	0.0097917990199
a34	0.003416335869	0.915853961166	0.0173783524983	0.0515750295462	0.01177640134
a8	0.003547298323	0.923798137055	0.0176650578328	0.0420101913487	0.0129793012133
a31	0.00263661518767	0.943329595685	0.0174297856109	0.0293865019496	0.00721746660443
a8	0.00158076594256	0.938634131895	0.0227774648703	0.0290148499832	0.00799280263481
</S>	0.00163302947128	0.936449965948	0.0268318879351	0.0252058889916	0.00987925481741
