 	voglio	che	Maria	venga	domani	</S>
a20	0.866928185	0.07326287	8.6051615e-05	0.0032059669	0.053985075	0.00253189125
a21	0.663630128333	0.069479732	6.0079363e-05	0.0054548197	0.255499365	0.00587590998333
a31	0.428352532778	0.103339369333	5.8026149e-05	0.00593749346667	0.454902821667	0.00740980566111
a37	0.421212534259	0.105859089444	6.02943163333e-05	0.00758582272222	0.456021213889	0.00926109622037
a31	0.55557413142	0.071541286148	0.000139948408778	0.00915798857407	0.35242221463	0.0111644740735
a35	0.646442363807	0.0622709860493	0.000184846929593	0.018523155858	0.25575071821	0.0168279633578
a31	0.692002504602	0.0497338916831	0.000302856969864	0.033938303286	0.201566869403	0.0224556027859
a20	0.719851284867	0.0463423778944	0.000359705006621	0.051174097762	0.155708626468	0.0265639365953
a31	0.676297038289	0.0500961756315	0.000503693652207	0.0854477159207	0.154044042156	0.0336113688651
a18	0.48643899943	0.0453754818772	0.000556972930736	0.129157231974	0.277693364052	0.060777970955
a31	0.457428743143	0.0433930626257	0.000622674056912	0.126173763991	0.309902388017	0.062479421985
a3	0.512626867714	0.0555472548752	0.00109966018564	0.086071807997	0.306827012672	0.0378274833283
a13	0.375695922571	0.0597834109584	0.00211812696188	0.0695824426657	0.451889520891	0.0409306247761
a37	0.23067959419	0.0512093823195	0.00308338958729	0.0742247175552	0.587472340297	0.0533305862587
a46	0.14382135473	0.0534057224398	0.0037422497291	0.0811361291851	0.655669546766	0.0622249587529
a31	0.38267273491	0.0703971724799	0.0043597912097	0.057782410395	0.441536041255	0.043251805051
a18	0.442458279637	0.0588687148266	0.00433052083657	0.050623477465	0.403627006085	0.040091983817
a46	0.229910627879	0.0615303356089	0.00428192711219	0.068260819155	0.580997985362	0.055018307939
</S>	0.201578763939	0.0794440928045	0.0043936943061	0.0689531895775	0.592030067681	0.0536002139695
