 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.043466506	0.006652713185	0.043963469	0.090706531	0.10377166	0.23077912	0.05891211	0.148131505	0.085212425	0.0256943845	0.0551982485	0.09465105	0.0128602775
a31	0.0451222036667	0.008073622195	0.079022259	0.121035839	0.11582915	0.202953976667	0.0653769133333	0.117045508333	0.06022949	0.0195333738333	0.0499180518333	0.104879413333	0.0109802035
a7	0.0300566928889	0.00427471879833	0.0786851056667	0.116518006333	0.104711731	0.196897585556	0.0539123077778	0.104913296111	0.048433235	0.0158855282778	0.0701541116111	0.163478804444	0.0120788878333
a20	0.022627870963	0.00153834181611	0.0412167892222	0.0868627854443	0.0847291213333	0.270349091852	0.0289867792593	0.118676416704	0.043474224	0.0102637140926	0.0819104372037	0.197965599815	0.0113988384111
a17	0.0212690549877	0.000755059988703	0.0547060977407	0.122855435148	0.115325933778	0.326589740617	0.0326768277531	0.107105290235	0.0423350783333	0.00888037769753	0.0497948647346	0.110266291605	0.00743994427037
a39	0.0314429773292	0.00103161769623	0.0909628159136	0.163705045049	0.145243544593	0.293546336872	0.0476928105844	0.0845602820783	0.0430720774444	0.0110028898992	0.0295811319115	0.0514418392017	0.00671661509012
a31	0.0291299141097	0.00100028969874	0.0865593799712	0.15467607635	0.144459578198	0.277662442291	0.0517805248615	0.107529572693	0.0620785691481	0.0194816659664	0.0274810159705	0.0316472450672	0.00651371003004
a13	0.0346412553699	0.00107336976625	0.0835416113237	0.142747426783	0.134837016066	0.268882924097	0.0496262272872	0.120335220898	0.0705927490494	0.0222775359888	0.0311170146568	0.0325544950224	0.00777315134335
a17	0.05896703179	0.00174486425542	0.108534520441	0.158726262261	0.138560848689	0.255147008032	0.0572853234291	0.088903676966	0.0536041916831	0.0149806663296	0.0253160635523	0.0302710720075	0.00795849011445
a3	0.0793681905967	0.00176706341847	0.108790071814	0.163192724087	0.142872139563	0.272921016011	0.061188373143	0.0729556456553	0.0432797232277	0.0103602981099	0.0169165655174	0.0208286986692	0.00555951480482
a18	0.113749980199	0.00131870118949	0.0897472422713	0.152658408029	0.133871088521	0.31657462867	0.049213565381	0.0672848368851	0.0331418717426	0.00586377996997	0.0130403625058	0.0197452638897	0.00379029883494
a31	0.094823594733	0.000765948503163	0.0606634317571	0.120718569343	0.114702968174	0.34477002289	0.0412095247937	0.103115603962	0.0557172279142	0.0110672129233	0.0227183171686	0.0251476906299	0.00457992407831
a37	0.085140922911	0.000402841357721	0.042471144919	0.100105226448	0.100351299391	0.389060380963	0.0340759225979	0.114690460321	0.0608315333047	0.0124692249411	0.0255746907229	0.03021364821	0.00461272195944
