 	la	pasta	vuole	sale	</S>
a20	0.411005445	0.585776185	0.00189945375	0.0005562031	0.00076265056
a31	0.468821715	0.528129685	0.00151887458333	0.00050946086	0.00102021598667
a37	0.336070451667	0.655099851667	0.00222088482778	0.00168686551333	0.00492191006222
a46	0.215800898556	0.769821260556	0.00320485604259	0.00266845473778	0.00850452485407
a3	0.128083445852	0.860238623519	0.0028743761142	0.00234733941259	0.00645621695136
a27	0.0995851469507	0.891702341173	0.00264914680473	0.00214982817086	0.00391357598379
a8	0.0852680456502	0.908054687058	0.00234420416824	0.00178208222362	0.0025510172946
a31	0.0513735018834	0.943966452353	0.00150776855608	0.00131418837454	0.00183802836487
a18	0.0328207132945	0.957145284118	0.00546111875203	0.00213078052485	0.00244204548829
a31	0.0331365137648	0.951650341373	0.00765637858401	0.00357242194162	0.00398433306276
a23	0.0308699229216	0.949712760458	0.0111515991947	0.00422331308054	0.00404241178759
</S>	0.0245730489608	0.950825280229	0.0168352260973	0.00443269554027	0.0033337835438
