 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.066769289	0.021250058	0.042559064	0.0137943315	0.000297531757	0.01650256403	0.0084158665	0.759205585	0.071205696
a20	0.0709995733333	0.0116916099	0.0220992572667	0.00622738848667	0.000109785758	0.00588307655	0.00556266446667	0.797191105	0.0802355153333
a28	0.0539060941111	0.00589471103333	0.00887290185557	0.00230046021222	4.3922082e-05	0.00213913885	0.00338522848889	0.861755378333	0.0617021101111
a31	0.048696251037	0.00318332634444	0.00637907445186	0.00169354406741	4.20943756667e-05	0.00289743259667	0.00677118986296	0.881243049444	0.0490939967037
a39	0.0417646170123	0.00214555298148	0.00539863361729	0.0014735524958	4.01698718222e-05	0.00317960442556	0.00774380605432	0.897142983148	0.0411110939012
a24	0.0249101893374	0.00177037822716	0.0028401205391	0.0006798563486	1.95501338741e-05	0.00149035814852	0.00353814431811	0.936457027716	0.0282944106337
a31	0.0208806121125	0.00217327340905	0.00311528204637	0.000875609359533	4.08091446247e-05	0.00248747412951	0.00475637430604	0.937211822572	0.0284588095446
a17	0.0147695237042	0.00189436626968	0.00255693074879	0.000829001403178	4.64430195416e-05	0.00267259375984	0.00512103373535	0.946269987524	0.0258401805149
a31	0.0137566952347	0.00294343875656	0.00226671331626	0.000810083117726	0.000126593351181	0.00157432470328	0.00260946581178	0.955488895841	0.020423769505
a39	0.0186963737449	0.00355167461885	0.00237788723875	0.000915823952575	0.000187467230394	0.00156238583443	0.00309953830393	0.942512681947	0.0270961441683
a41	0.0209400375816	0.00217443680628	0.00195891407958	0.000950332330858	0.000168259330131	0.00489730734481	0.00816124853464	0.915305543982	0.0454439203894
a31	0.117785337861	0.0154317618354	0.00585916455986	0.00246703737695	0.00054795241671	0.0082296017816	0.00938781451155	0.796815647994	0.0434756607965
a33	0.171355479287	0.0205589981118	0.00758259478662	0.00315070165898	0.000715330912237	0.0077293369272	0.00696301573718	0.748147415998	0.0337970669322
a31	0.216846923096	0.0230815535373	0.00881205252887	0.00388853341966	0.000913659310746	0.00852776197573	0.00634592181239	0.701424988666	0.0301585674774
</S>	0.304892636548	0.0341154137687	0.0119023872644	0.00517081050983	0.00130448255537	0.00978737248787	0.00544047190619	0.605238869333	0.0221475624887
