 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	0.148974520311	0.0862345857695	0.133006327894	0.14855611512	0.0897761676	0.04001140997	0.04717040364	0.14365895181	0.16261149398
a28	0.124320613623	0.125963118396	0.162919789453	0.149887812133	0.127244712	0.104477029617	0.0395232798853	0.10381123839	0.0618523882596
a31	0.0979726453737	0.143898392628	0.189043035218	0.121167300984	0.139442542333	0.156679894166	0.0381578432991	0.0768935521967	0.0367448057517
a8	0.13380248371	0.111299133191	0.172240612559	0.102136243228	0.142702105644	0.162010445722	0.058864951945	0.0842222387389	0.0327218020368
a31	0.16801112835	0.058869497033	0.115870962609	0.0952682345227	0.165507863681	0.167321644507	0.073639597355	0.124585491433	0.0309256090973
a28	0.17858932072	0.0339423063061	0.0925923245803	0.0996045384209	0.16086412196	0.158376347609	0.0879411577783	0.142535366478	0.0455545407811
a10	0.166205074364	0.0290242857427	0.101835185927	0.112971408074	0.137755000387	0.13442785731	0.118937773993	0.132207649226	0.0666357652444
a39	0.137979384545	0.0426491327042	0.135786036788	0.130034007158	0.096325960929	0.118783690157	0.134168309164	0.141192639875	0.0630808363348
a31	0.144705531376	0.0491990560661	0.130793477531	0.108997888586	0.082261283643	0.109416269039	0.139862629921	0.178573106692	0.0561907592449
a20	0.166306625659	0.0408393394594	0.111216658232	0.0911785795287	0.0849043486143	0.0942429403863	0.133826895607	0.212212257897	0.065272358835
a31	0.153439612566	0.0374319333331	0.107154376744	0.0969082056629	0.0884585305648	0.0826952920354	0.130255367936	0.236120088299	0.067536585165
a18	0.155672190806	0.0401510733444	0.096560835048	0.099165347641	0.0924883608149	0.0714333260338	0.125836019245	0.2565376777	0.062155156435
a41	0.180861877033	0.0482194928148	0.104178921063	0.11648117528	0.092289366105	0.0616499218426	0.096200772215	0.252771022833	0.0473474437583
a7	0.173100510271	0.0438433340049	0.114481954454	0.127576244893	0.094368075715	0.0528594182009	0.0826628799383	0.273716710411	0.0373908723994
a38	0.18197451035	0.0416458062683	0.111118606125	0.120255098164	0.0959115764517	0.048762606491	0.0742980108461	0.288480953737	0.0375528436131
a10	0.172402389757	0.0382385909694	0.107187822962	0.106576022855	0.0978061415506	0.0519268516703	0.080831937682	0.293946563046	0.051083686191
a31	0.140260258292	0.0394966804031	0.098761941754	0.088455257085	0.0888717170169	0.0686485695301	0.108337962494	0.301069979482	0.066097636017
a46	0.147017322391	0.0559906552344	0.0928794419113	0.087865399295	0.0878144580056	0.0760223687234	0.103320965098	0.283277833094	0.0658115737257
