 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
a31	0.0599383068742	0.049494243415	0.02157451748	0.22892870625	0.04524848833	0.074603788972	0.246725631495	0.108147130109	0.165339165737
a8	0.0312299893296	0.0621239556557	0.0332171249067	0.262634885897	0.09049887431	0.062178834454	0.271092990268	0.0649856389318	0.122037688617
a31	0.0360742178524	0.0607864559146	0.0312045115622	0.202564452443	0.13156876597	0.0695392106907	0.270681719329	0.0582677541845	0.139312905284
a10	0.037028982288	0.0443704305762	0.0164368342474	0.193579163672	0.130473791257	0.106470738748	0.286186959043	0.0599144441304	0.125538635079
a17	0.0474337470198	0.0396908737681	0.0217897768291	0.164173161644	0.138888544752	0.125956683196	0.260782824414	0.0631648312309	0.13811953946
a20	0.0609275998381	0.0371818024094	0.0355417890764	0.162971038548	0.127430127184	0.146877662979	0.211635821471	0.0716500158066	0.145784130185
a31	0.0453640906694	0.0335427511298	0.0543074436055	0.169537105136	0.0977059079947	0.220058164266	0.16347823949	0.0684420005289	0.147564290206
a29	0.0349436693819	0.0436470572966	0.0672247031952	0.153892431019	0.0749016518382	0.296438165249	0.142550191897	0.055266856267	0.131135294762
a31	0.0327184620092	0.0469186400855	0.0717105246277	0.151627394933	0.0680739289861	0.29523571009	0.163397374166	0.0529890226197	0.117328974074
a17	0.0379335157835	0.0367330447618	0.0701121404919	0.138124269198	0.0683799601154	0.278280030903	0.203475896389	0.0549816832626	0.111979480731
a31	0.0363192578692	0.0538564951539	0.0610591928906	0.134882987379	0.0666287817918	0.266609419878	0.23757496233	0.0568400327369	0.0862288810637
a17	0.0382681667046	0.060944089238	0.0585847864235	0.131360984926	0.0637420960573	0.256848835136	0.258667429977	0.056880880599	0.0747027252546
a31	0.0382349860614	0.0617537273393	0.0591039562612	0.122531287309	0.0634825414458	0.252252091112	0.267689636459	0.0631433282863	0.0718084291849
a17	0.0393880430518	0.0660604908431	0.0586169633604	0.11481835927	0.0647468007819	0.255923599237	0.268754665286	0.0663991029554	0.0652919768216
a31	0.0420834786948	0.067326894571	0.0696224474735	0.102873645057	0.0680242545606	0.253779357479	0.265538550695	0.0696313225118	0.0611200551672
a17	0.0411625948485	0.0707375287303	0.0739087101178	0.0950346779657	0.0722364446535	0.257920625426	0.261376130698	0.0721417791039	0.0554815040491
a31	0.0442359511852	0.0719980439568	0.0819670531726	0.0862060463352	0.0764986989512	0.254680941209	0.256681282366	0.0733586944346	0.0543732896764
a24	0.0388493770556	0.0717154522456	0.0851801522309	0.0896713693251	0.0821330786504	0.24926180887	0.253986598189	0.0771928745449	0.0520092995588
a31	0.0379278203089	0.0663120662819	0.0856618381436	0.0895154205217	0.0890211280835	0.24213433409	0.256424612663	0.0795440208483	0.0534587635196
