 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a31	0.161137018673	0.0490342226385	0.070695091136	0.122379882882	0.0870945365374	0.104466565384	0.0476965713067	0.03734743695	0.015637495592	0.083857888274	0.04172580514	0.09242030493	0.086507156214
a41	0.127106306824	0.0498643304528	0.0994318067823	0.134757598461	0.0775868484458	0.165637812128	0.0672041218569	0.06049683065	0.022605839962	0.0857331227863	0.0245363568353	0.04326656531	0.0417724508469
a37	0.0697850301998	0.0418578958119	0.126088632424	0.154117046087	0.0835010786819	0.209223458243	0.0786349608163	0.0727961646167	0.029183733286	0.059502457109	0.0145882300338	0.0311852592167	0.0295360549486
a24	0.0639404143247	0.0373290068743	0.107117129808	0.178626356562	0.120592129127	0.191118049748	0.067152783851	0.0867568566456	0.0321704440296	0.0497215158213	0.0161322521579	0.0293086222722	0.0200344435829
a28	0.0942822900282	0.0406437306791	0.073901637136	0.171082514721	0.174782169009	0.181850524649	0.0547615613533	0.0938995604552	0.0276223242109	0.0319134683994	0.0155606562393	0.0234335314574	0.0162660322743
a17	0.133082558854	0.044010573317	0.062107119512	0.152271187307	0.218897082203	0.17112185575	0.0488229399451	0.0833517990851	0.0187421859836	0.0176784762845	0.0118688366131	0.0218361143858	0.0162092516468
a31	0.133411542864	0.0407457026283	0.0636967947907	0.121217499036	0.211726325534	0.129023184117	0.0372396368397	0.073591552895	0.050797769001	0.0247025262842	0.0403803356377	0.0564550341286	0.0170120913843
a39	0.112350483314	0.0361044667654	0.0640690959102	0.102114883479	0.189927586645	0.113576748679	0.0251820004992	0.059922869765	0.0901923013146	0.0373698309414	0.0584807929459	0.0975402592495	0.0131686827948
a31	0.091863062016	0.0350974374431	0.0593016475967	0.0977151650263	0.166735852148	0.116433440466	0.0263944023291	0.058852164455	0.111053469102	0.0396800810471	0.0685447505153	0.11152213389	0.0168063814783
a17	0.0765906397313	0.0368909156557	0.0705312751589	0.0992856702088	0.146979910716	0.120194123955	0.0297033542897	0.0563904486183	0.117695527236	0.0347915048157	0.0757322831318	0.110095240017	0.0251190950928
a18	0.0900532811138	0.0611720501186	0.0679622645463	0.10212202927	0.134670820639	0.126598173318	0.0338978340719	0.0475042704728	0.116130863596	0.0381642553186	0.0567700953506	0.105187992261	0.0197660607689
a24	0.105664264171	0.0808045581795	0.0497396881088	0.0892157561567	0.127712981146	0.125249751039	0.045174897806	0.0528941378243	0.117695349099	0.0391060759529	0.0552435740502	0.0961199559157	0.0153790076343
a18	0.11683906639	0.0880347576332	0.0413310705829	0.0810322147189	0.132523280115	0.132005279413	0.0554958322753	0.0597971619414	0.113443782319	0.0280898929576	0.0551804761234	0.0798124696252	0.0164147318381
a31	0.0997616848633	0.0754490078644	0.065579098081	0.091040626373	0.123298694638	0.134087618538	0.0605581826651	0.0656200371538	0.106861174551	0.0292301686259	0.0669511744611	0.0661685430017	0.015394019706
a17	0.0834544218211	0.0642151764215	0.0883014685603	0.106704916658	0.118623710679	0.155438027913	0.0566898360637	0.0540533112913	0.0874301200281	0.0272191668753	0.0710296878004	0.0656035737406	0.0212365971373
a20	0.0970554667404	0.0848174947405	0.0686247783201	0.101075223686	0.12287474156	0.191917385171	0.0587611569099	0.0458283524304	0.0659806473236	0.0189450141251	0.0558338140801	0.0604922263935	0.0277936962344
a17	0.0982910366468	0.0981255022468	0.0530570227067	0.0978728856287	0.13703042192	0.206441639524	0.0679179595966	0.0514899583435	0.0519163115056	0.016759972255	0.0484419454667	0.0431193835512	0.0295359630608
