 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.022338200783	0.0550640142046	0.00389451762452	0.029709772807	0.0088656495928	0.09793091137	0.0131427867155	0.0052466693507	0.010990042158	0.021346815883	0.042590028305	0.02393753053	0.0333754320803	0.045019378163	0.03677873142	0.019958892317	0.037509068709	0.0404959227293	0.0417712975218	0.0355709996484	0.130257105512	0.032328440672	0.0821472433297	0.0423365718898	0.0431640916466	0.0442298704777
a31	0.0508618479565	0.0681068649117	0.00271939350173	0.0292347690836	0.00595483230855	0.159319487108	0.0196176207888	0.00357590722137	0.00977319812133	0.0153000936497	0.022591656625	0.0442635761233	0.029619181331	0.0463885313497	0.0376841688067	0.0194871517303	0.032954084309	0.0314134851313	0.03504998707	0.0301265964895	0.116837023086	0.0816893162873	0.033377789939	0.0290568826659	0.0261757545039	0.0188207812932
a1	0.0508984723761	0.0473216439272	0.00501627316711	0.0247722499795	0.0111454766246	0.152498921635	0.0230454146949	0.00349035422897	0.0118704850562	0.0151889374566	0.0209600586483	0.0504792782011	0.0550343379077	0.0445356590232	0.0364848047489	0.0259092446168	0.0408107056363	0.0313852713998	0.0249402668715	0.0335950587576	0.103689487676	0.117611303278	0.0171308140317	0.0199045428245	0.0215106477815	0.0107702782498
a35	0.0199016431707	0.0235789887023	0.0135453646999	0.0500829380887	0.024312733077	0.118498710613	0.0269569198836	0.00348375372417	0.0131910825331	0.0142207131322	0.0202886185561	0.0329313165037	0.0743694885359	0.0450095995944	0.036069772143	0.0368909981989	0.0625186328788	0.0387705434026	0.0295168806238	0.0416205009325	0.105534286234	0.115650196333	0.0100593240961	0.0140055098941	0.0206848253207	0.00830665014493
a31	0.00891724613204	0.0137838650396	0.0130441787054	0.0539444643361	0.021245510183	0.0982135501423	0.0288592225919	0.00359450910019	0.0132842144788	0.0137601462185	0.017572426612	0.0264720531599	0.0633687374496	0.0384062079361	0.0350551930423	0.038072847953	0.0875190914263	0.0433961495151	0.0374046435919	0.0383071795842	0.114744477035	0.139559687571	0.00691959552075	0.0142726097138	0.0228337212616	0.00744847129966
a7	0.00652391165627	0.00864531834601	0.017255287408	0.0574021921312	0.0237951943447	0.0724693194388	0.0244950239645	0.0037928876216	0.0134003558133	0.0143566198072	0.018736905564	0.0241387875153	0.0574715069835	0.0313371325434	0.0352375694088	0.032823278991	0.0914060814754	0.0461167170163	0.0492876170873	0.0449147546947	0.132903291996	0.138331952284	0.00740483336908	0.0151256818547	0.0255573212865	0.00707046632257
a31	0.00605089490842	0.00719685042159	0.0186707508335	0.05933486355	0.0285431010928	0.063008163654	0.0217882907563	0.0040633454996	0.0138383237791	0.0152127388357	0.0265619258547	0.0301525843718	0.0563876410872	0.0286252856078	0.0354830148963	0.0325579098037	0.0773829817318	0.0445841733471	0.0550755579618	0.0486404922249	0.160855948748	0.105418086761	0.00834766822109	0.0168229815026	0.0284128501108	0.00698358596466
a24	0.0105241137892	0.00629371460145	0.00981787656123	0.0395152565563	0.0228510140606	0.0810095823477	0.0232325680979	0.00589271519287	0.0177661135997	0.0182122841852	0.0417733094516	0.0404379205239	0.0542922440391	0.0245522614826	0.0317600904921	0.0287511380166	0.0679601215973	0.0397120204117	0.0540757859766	0.0412058432416	0.177295999557	0.0912679634537	0.0093896997521	0.0222503415582	0.0320787030409	0.00808131933895
a46	0.0151698369339	0.00683694808948	0.00808623896974	0.0336858852664	0.0226620016543	0.0738735323899	0.0229234581596	0.00835511688102	0.0234871504186	0.0249128612217	0.0736611286505	0.0497964628413	0.059007351697	0.0276281782275	0.030476592264	0.0267815361462	0.0571626017124	0.0350915074616	0.0558677023569	0.0418130166805	0.134239815882	0.0905393271779	0.0110496884787	0.0247216713421	0.0331851266476	0.00898525938112
a24	0.0159686959286	0.00661571617316	0.00766190970474	0.0242882255413	0.0233224215557	0.06978540087	0.0251603774005	0.0119414597213	0.0273466680835	0.0279215259872	0.10264629465	0.0524606936138	0.057626723093	0.0276048126558	0.0270636777813	0.0248775441941	0.0529637944375	0.0320081821883	0.0550699966136	0.0456737391268	0.124991800685	0.0742299346726	0.0112753631602	0.0287134181939	0.0327554336992	0.0100261994294
a46	0.0163176647582	0.00727757529372	0.00728507894208	0.0192237919587	0.0237452945582	0.0693637477153	0.0240687083499	0.0137582316592	0.0282734147965	0.0279629107424	0.125442890317	0.0573813646713	0.0568430437037	0.0275588002586	0.0253675160738	0.0214676941914	0.0526150819458	0.0315304836708	0.0518736695172	0.0514904762756	0.112165063118	0.0626528780109	0.0122284887229	0.031755551167	0.0311858240647	0.0111647638885
a31	0.0127691382327	0.00979021020924	0.00821398367649	0.01951439473	0.0191120027587	0.0446012431984	0.0182320741025	0.0106237777489	0.0232609521622	0.0224828341275	0.106173978239	0.0757509066904	0.0619886093519	0.0285139945129	0.0241659196446	0.0223989623238	0.0540939382619	0.0310659357903	0.0455856786377	0.0487007120919	0.128462074597	0.0691368310036	0.0127287416112	0.0514089630675	0.0379692643798	0.0132548770786
a8	0.00932669880343	0.00955414093908	0.00768876026256	0.0176703099751	0.0152285137339	0.0354156004321	0.0155505299368	0.00750122900763	0.0200249107474	0.0189947981265	0.10904347276	0.0774377514968	0.0543481548673	0.0276453623576	0.0252763279082	0.0196936588546	0.050468733734	0.0284734270734	0.0379482161072	0.0371320052306	0.159686657081	0.0834574596012	0.0193386404004	0.0580182648558	0.0410949512999	0.0139814162242
a31	0.00867820214034	0.00803847433369	0.00527438462225	0.0150610475864	0.0115685402583	0.029963093154	0.0136449786043	0.00651877926454	0.0198914554658	0.0207939503555	0.1247455279	0.0654442508323	0.0537201898324	0.0306201938325	0.0284853194094	0.0198978480049	0.046035168698	0.0270943012325	0.0318325663984	0.0339144626769	0.160520593276	0.0826379796004	0.0233857271488	0.0706507132539	0.0450791075933	0.0165031442847
a7	0.00777680304878	0.0070942348779	0.00458732814675	0.0138542993355	0.0103167467281	0.036124986354	0.0115691972681	0.00645301093685	0.0184316505053	0.0213689404412	0.130086618933	0.0707329328108	0.0568725585688	0.0299379273775	0.0287373280498	0.022097402695	0.0445417824927	0.0259682302242	0.0298648188928	0.0306167346923	0.133446987972	0.0748221169335	0.0283639435716	0.0788551972266	0.0553935682978	0.0220846644616
a13	0.00531303210293	0.00555427837063	0.0045890573645	0.0122803763532	0.012496521622	0.048426365534	0.0089898347307	0.00582739736162	0.0162211844151	0.0206437963917	0.159665019058	0.0715039828036	0.0465774987929	0.0295312161765	0.0300668553633	0.026368275189	0.0473502014309	0.0247861741403	0.0320637929963	0.0269687137974	0.140901697401	0.0636211838445	0.0304470942612	0.0552369896469	0.0509133376713	0.0236561250212
a31	0.00764436693231	0.00772527998821	0.00710524840908	0.0144167596057	0.01046287326	0.0389148747613	0.0096188513449	0.00726805864321	0.019221492841	0.0221910123019	0.131107840099	0.0612289003479	0.042335113191	0.0315092694295	0.0290975589078	0.0294131113937	0.046173030237	0.0241767354923	0.0311647703141	0.0276359224325	0.174130955917	0.0545680464148	0.0240932881364	0.074337933415	0.0496676705224	0.0247910301677
a38	0.0080566400241	0.00794274964274	0.00633334873636	0.0143524312019	0.0100443383182	0.0354553662304	0.0109604061283	0.00922015517574	0.0205943980297	0.0248977894273	0.1252608559	0.067209564396	0.040437580377	0.0337703904032	0.0322378622759	0.0236297756312	0.0425088701123	0.0224054478374	0.0291128024547	0.0285464194108	0.151693131866	0.0724136600716	0.0337971215201	0.0757864124063	0.0495442887475	0.0237881956026
a39	0.00538023032537	0.00593015143425	0.00408031047519	0.0131256551873	0.0109817129816	0.0348304774235	0.00964641494277	0.00838149522791	0.0164972339179	0.0231023442078	0.169298149073	0.070997041932	0.0396538348897	0.0339770163524	0.033708702692	0.0214940159771	0.0402372379548	0.0232080182938	0.0302720183426	0.0261352823103	0.150776099682	0.0712126612639	0.0409855864787	0.0477136175141	0.0449754502825	0.0233992595735
a11	0.00529461912579	0.00590440986475	0.00470242096968	0.0144971472258	0.00843495524253	0.0228735584412	0.00911645432559	0.00819250084064	0.0154263395906	0.0198675229119	0.193200848958	0.061838527444	0.0409177741599	0.0362949362655	0.0313384566707	0.0210572069044	0.0379175712249	0.0245072047011	0.031062641782	0.0244787920301	0.187360686147	0.0452707859413	0.0296771966528	0.04491156547	0.0450899085432	0.0307659864579
a24	0.00741230572193	0.00693883661692	0.0058124563976	0.0165681525919	0.00627864403551	0.0176404175871	0.0111895827662	0.00992589541555	0.0181288325922	0.0185446360533	0.193887506226	0.0575462250147	0.037529797476	0.0384752601185	0.0296073361702	0.0180543227375	0.0369875592043	0.0229291054868	0.0294819758815	0.02397519425	0.197846392449	0.0389374210604	0.0189522182501	0.0477308829847	0.0469434026085	0.0426756377328
a31	0.0103164288606	0.00982598944764	0.00701175996536	0.0222591964373	0.00642513515784	0.016035538629	0.0147664352017	0.0128284573439	0.0240204485994	0.0236784477764	0.147466617489	0.0585597574049	0.034815563742	0.0378022726195	0.0303350058967	0.0202500900965	0.0372603278014	0.0206416925535	0.0279400242205	0.0311332794367	0.167516178616	0.0614231231535	0.0163385208054	0.0672373060096	0.0498062296612	0.0443061664637
