 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.0236681834541	0.0376581098363	0.14037745329	0.06156389154	0.06383233147	0.04796243675	0.05662813826	0.032830632103	0.22179303378	0.04261013374	0.08416754829	0.054030761407	0.040364523213	0.092512827066
a15	0.0111800406431	0.0407565276388	0.147576318823	0.0770980480467	0.0761291766033	0.0508203678833	0.07200200832	0.028411624823	0.246801952327	0.06193481116	0.0400586391567	0.0414951612445	0.030254452987	0.0754808779897
a20	0.00808234268732	0.0858058342663	0.119123312541	0.106745399396	0.0974916080344	0.0573166752944	0.07693844984	0.0276575601543	0.157973081776	0.0607250916533	0.0480937039722	0.045476466099	0.032687602203	0.0758828728089
a31	0.00495223955124	0.109403233942	0.0913420967803	0.102399792039	0.0986261062115	0.0606568324115	0.09238175148	0.0399993711314	0.128060101525	0.0527674732178	0.0632294401774	0.0619256993295	0.0374007498187	0.056855114729
a39	0.0116233406495	0.0912796682073	0.0901536019934	0.100683472673	0.0888249497038	0.0676072541838	0.10852013876	0.0397557005771	0.118741589042	0.0389898135459	0.0611177222325	0.0731915451523	0.0500827119506	0.0594284995397
a31	0.0212965212656	0.0824239588624	0.0871382852645	0.0962906323577	0.0774492600346	0.112052629375	0.10250897572	0.0372612478924	0.102505963681	0.0265061715753	0.0519624648375	0.0630851389941	0.0772158229769	0.0623029384659
a15	0.0256266935619	0.0636708140875	0.0752817683548	0.0925843945859	0.0702432066782	0.168579468505	0.10596012604	0.0398939525508	0.0992532449603	0.0204588230851	0.0430284350458	0.0598545396274	0.077597629309	0.0579669155353
a31	0.0263381917886	0.0598069066025	0.0829071022516	0.0958017513953	0.0702927992261	0.145965882435	0.126749870347	0.0393125069036	0.100183600453	0.0196427774017	0.0411127559686	0.0596861392211	0.0606692687197	0.0715304365918
a18	0.0191840027657	0.0620196741408	0.0934700537505	0.0980352885984	0.0625035698754	0.102771665878	0.125535393982	0.0400628874745	0.087268142951	0.0183238850139	0.0588832177895	0.058533608887	0.0842413460399	0.0891672596506
a8	0.0229768294372	0.0522603786203	0.10700733465	0.114499872266	0.0672811746251	0.116448254026	0.125411249261	0.0372005405648	0.0744630827837	0.014780760798	0.0559083791565	0.0621964297983	0.0838536846	0.0657120452635
a31	0.0289223909259	0.0991554319734	0.101324909817	0.108527250422	0.0791552569217	0.101482918742	0.112123317687	0.0369878564883	0.0860986897946	0.0243501643793	0.0330143637588	0.0682214266421	0.0619222251533	0.0587138124212
a3	0.020745550772	0.147234067031	0.093405379139	0.098863623674	0.0706339771272	0.065879850374	0.0904583766957	0.0360118049361	0.0772884973982	0.0258126733198	0.0549465281596	0.078702673094	0.0584873847311	0.0815296357204
a31	0.0167874397047	0.14248493059	0.086264150513	0.0982007442913	0.0709067520824	0.0542071586513	0.0810088850986	0.032870385352	0.0789253445994	0.0337206485666	0.0660421786265	0.0946359898247	0.0533827898904	0.0905626273535
a39	0.0170674909458	0.123242324577	0.102257130171	0.10636779363	0.0810699821608	0.0502862827504	0.0741914145662	0.0331555254507	0.0847160473998	0.0371492091822	0.0599167433822	0.100886724962	0.0480920247568	0.0816013252045
a31	0.015366090542	0.0966310029523	0.10781890939	0.11138864101	0.0870179897203	0.0496772233835	0.0717062065221	0.0338487524836	0.0890793219999	0.0396820505207	0.0576397556407	0.107877952407	0.0508370440456	0.0814290549348
a17	0.0155929367875	0.0714299537841	0.11991222193	0.11646243847	0.0921771581068	0.0486153946612	0.067726284774	0.0403044970945	0.103454897467	0.0420195795736	0.0454775829269	0.107815277922	0.0516186338019	0.0773931331183
a13	0.019477106653	0.0653512887147	0.16244174971	0.13243266869	0.105447680836	0.0507432856871	0.0673863033247	0.0413333706982	0.0863711458223	0.0278286838912	0.035732785509	0.0955296652273	0.0424850916273	0.0674391794061
a20	0.0240316059883	0.0664015186516	0.170589523037	0.133199103897	0.122392222412	0.0609141495624	0.0704659542416	0.0287180937661	0.0611160015408	0.0225945628771	0.0402441582097	0.103962491042	0.0397197649824	0.0556508473354
a31	0.0227076135105	0.0538988729705	0.137330664146	0.124287272232	0.121650444804	0.0695439122541	0.0720217403472	0.0304613566554	0.0642443541803	0.031982079639	0.0499996419432	0.114891210047	0.0487012394941	0.0582795947851
a13	0.0248675646535	0.0486144092968	0.117633639382	0.114120382277	0.104380288935	0.067985707218	0.0700120694491	0.0507318712851	0.0779678341934	0.038319129933	0.0448312477011	0.115443244349	0.0545184018447	0.0705742163617
a18	0.0301979085773	0.0570140827989	0.142491984927	0.115489237492	0.107976673845	0.072726362206	0.0660675572164	0.0522509410284	0.0697564733978	0.0325564110977	0.0402161188137	0.112920394763	0.0451400594616	0.0551957906272
a31	0.0269086637945	0.046394918533	0.129061205776	0.119092887297	0.116897323482	0.0771909106687	0.0573920756055	0.0398834410095	0.0691524057993	0.0398921832326	0.0444247462979	0.109337171834	0.0523253514872	0.0720467118891
a3	0.0302257782292	0.055023312111	0.110992609259	0.111555830966	0.096632702494	0.0697078204229	0.0577440101352	0.0571007793365	0.0772209751331	0.0410725797842	0.043961372366	0.111429055345	0.0572773004957	0.0800558735364
a39	0.0417509556999	0.0618218366637	0.139742775686	0.112402658455	0.093477046898	0.0718887692076	0.0568595261784	0.0610892539122	0.0675652495777	0.0342628213614	0.043299114462	0.116047216448	0.0478684157919	0.0519243502455
a0	0.042180059151	0.0450926288146	0.163040743495	0.113271304418	0.100596054633	0.0793579608025	0.0504762825261	0.0413200749041	0.0538934292326	0.0332026291005	0.0609707896473	0.110918332043	0.0509579788906	0.0547217273685
a31	0.0340844316678	0.0413472090915	0.134041783165	0.107993630139	0.0966896575443	0.0797937044008	0.0502802601754	0.0404345870347	0.0594471457842	0.0371359054202	0.0812718324758	0.108301065308	0.0608609756302	0.0683178180095
a20	0.0389460317914	0.0464150069238	0.102073474922	0.103071929313	0.0877013229148	0.0776766774003	0.0542326143251	0.0551871335449	0.0667394147947	0.0421070199201	0.0759174767319	0.116432878903	0.0659488182101	0.0675502072965
a13	0.0504309644848	0.0537813079346	0.118225572907	0.106204238904	0.0830671103049	0.0764989110001	0.0546277621084	0.0588162478483	0.0630909340449	0.0422662406	0.0534730703773	0.121061515768	0.06191151227	0.0565446268722
a0	0.0507311416836	0.0567904452915	0.137428760169	0.116812506368	0.0902120755683	0.0741165698	0.0505920706361	0.0479166368828	0.0605134993283	0.0422614784467	0.0477393035724	0.118527606523	0.05650997089	0.0498479591441
a31	0.0419890004522	0.0526163824572	0.11855314899	0.117962338389	0.0957568245228	0.0769675713333	0.0525914078787	0.0493012712276	0.0668049131094	0.0431170745156	0.0586355902508	0.120056920041	0.0576942241633	0.0479533444347
a15	0.0400615686505	0.0544455515857	0.09014130293	0.106887069996	0.0877083586409	0.0766667844444	0.0525877168262	0.0536009076759	0.0640200687031	0.0419111646052	0.0624842578969	0.131100753014	0.0724213353878	0.0659631590916
a31	0.0399864837846	0.0499467564286	0.0798086518433	0.102573389799	0.0852146358136	0.0791721466815	0.0520801153421	0.053776699292	0.063474919301	0.0420710867351	0.054109944599	0.132499043138	0.0853231052626	0.0799630232372
a18	0.0378668849564	0.0518068888762	0.0818102819478	0.108416764733	0.0910519168045	0.0881151681605	0.0579135907807	0.0607370170307	0.0677087569003	0.0415911973117	0.0427984511663	0.124924274646	0.0760184008875	0.0692404144524
a31	0.0395227177331	0.0525201333161	0.0832447977159	0.108818738378	0.0912160050682	0.0907108175202	0.0594064107936	0.0635828067436	0.0711459895001	0.0427058903039	0.0396743069754	0.123215624149	0.0700270297625	0.0642087437175
a7	0.0390990380954	0.072394090996	0.0813356332386	0.108219885659	0.0902698107094	0.0890516089734	0.0554130917979	0.0639393742479	0.0705989322334	0.041115309968	0.0382424245118	0.12334159465	0.0659501689208	0.0610290432192
a39	0.0422653871843	0.0938933259587	0.0894962037462	0.114439833353	0.0920496031898	0.0889751073245	0.049387001866	0.0606566125493	0.0608773633445	0.037755585256	0.0355559649039	0.123489096283	0.0565830966403	0.0545758209331
a46	0.0470262188133	0.0854968780462	0.0957797519154	0.118308085318	0.0922990899299	0.0850371651748	0.0450349266887	0.0519565397164	0.0603616528482	0.0397545036187	0.0398736907946	0.122691110561	0.0571813451468	0.0591990451177
a18	0.0521576642434	0.0807067655621	0.0931024706385	0.116850455039	0.0887038026433	0.0761600779916	0.0466497570296	0.0480126073055	0.0626856790827	0.0426455242729	0.0452017654915	0.12369960412	0.0606096797156	0.0628141454259
a16	0.0552981960692	0.0738783303074	0.0897161796128	0.116459788346	0.0892336151478	0.0744181915972	0.0523394918765	0.0494979021352	0.0640645895609	0.0447908196243	0.0487326736305	0.122292050173	0.0628731613719	0.0564050096686
a31	0.0463913902337	0.0589219270185	0.0810180107376	0.112272944115	0.0887688410493	0.0768194560657	0.0527904509588	0.0498785078784	0.0699767091203	0.0445784720748	0.0489300924568	0.133451058591	0.0776292056573	0.0585729403962
a8	0.0405807086592	0.0538059207422	0.0755705646459	0.108440304505	0.0860544017498	0.0791175624886	0.0486126289196	0.0493464120928	0.0715950213068	0.0443827261983	0.0484760112989	0.14253783253	0.0839880630858	0.0674918365254
a31	0.0396743014464	0.0515668901474	0.0693370922153	0.0988207461017	0.0799599375166	0.0765102636295	0.0470802727732	0.0490366165643	0.0709553038356	0.0480882696394	0.049320082553	0.151877375377	0.0900801776286	0.0776926567951
a39	0.0413997930383	0.0435612487158	0.0654390558718	0.0981610922339	0.0792541337722	0.0770162073432	0.0518123831244	0.0533166461881	0.0745660638119	0.0519832745465	0.050374941471	0.149835436792	0.0891087255429	0.074170991465
a31	0.0430606660787	0.0414931497053	0.0661479446239	0.0987695998113	0.0794239683907	0.0774510647144	0.0533674710415	0.0555417270627	0.0755718584706	0.0541755785822	0.051244341557	0.148041189997	0.084818533781	0.0708929012583
a0	0.0436070230886	0.0451439959084	0.0676947105413	0.100052840404	0.0795324153969	0.0775804808381	0.0537446090805	0.0567885516209	0.0758693098902	0.0543200579274	0.0502823046523	0.144873747266	0.082522726927	0.0679872164561
a39	0.0499240736385	0.0581211034761	0.0799088102471	0.115177262401	0.083949278199	0.0803551162127	0.0576029649602	0.0605224045403	0.0747158885634	0.0522297355758	0.0494012544441	0.116829714022	0.0658117623757	0.0554506214187
a17	0.0519932276934	0.0754491906254	0.094401623749	0.1225063808	0.0824026510663	0.0760588442042	0.0592690759867	0.0580455525134	0.0753422949211	0.0506528550586	0.0496574174414	0.0981264241407	0.0577090275252	0.0483854331329
a31	0.0451890511598	0.0694460768751	0.0890967740497	0.113109277667	0.0790275202888	0.0723651174681	0.0561187958622	0.0532423068378	0.0749643304404	0.0484358489529	0.0477258641471	0.119625614047	0.0732221363084	0.0584312857776
a29	0.0410622926756	0.0535649059784	0.0813191814832	0.114441225756	0.0828586276963	0.0773152596894	0.0551732871541	0.0539221433459	0.0734903966135	0.0471387355843	0.046571260249	0.123493805682	0.0792882826361	0.0703605862725
a18	0.0477967555085	0.0713047078128	0.0964774216944	0.127854521185	0.0838526610321	0.0773841335631	0.0590802728514	0.0554961061153	0.0731693452045	0.0474554216614	0.0471521012897	0.089613345294	0.0618419772787	0.0615212170462
