 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.0199167888691	0.0414659247754	0.054499787845	0.04974975692	0.1101521335	0.02000794394	0.03496646249	0.030155228764	0.141711597707	0.0413033963455	0.07030374326	0.0349649739876	0.0287253159777	0.070291181548	0.0468546054834	0.07360480498	0.131326338975
a31	0.0113944360955	0.0349773657327	0.0531224979783	0.05046694268	0.147414412847	0.0461086613067	0.06615554421	0.0603098296707	0.150605994203	0.0396410419695	0.0692220869193	0.0796190151529	0.0363548163539	0.044574350222	0.0259921796914	0.0314930697087	0.0525477454261
a20	0.00751449967611	0.0401278141022	0.0620337126728	0.0648495374267	0.130722392282	0.0547924254756	0.08737227685	0.0778734812236	0.133566425041	0.0325740819965	0.0660288525458	0.084868000847	0.0423918942916	0.036200292736	0.0181022726818	0.0247590954036	0.0362229414002
a31	0.00601887486819	0.0432537820034	0.103786804831	0.0671120647622	0.128283832682	0.0410951712052	0.0749727898033	0.0521342147612	0.149490460365	0.0291491364168	0.0681236920953	0.0437059798423	0.0508939718805	0.0452355625253	0.0244520832069	0.0322185422865	0.0400730395655
a28	0.00471929212364	0.0492790383923	0.14429432163	0.0693981386074	0.130473600375	0.0357617021017	0.0586958120544	0.0311283053604	0.128698952921	0.0211395770023	0.0597287613118	0.0315923413941	0.0797791324354	0.0504508546218	0.0303791676139	0.0340578397255	0.040423161632
a37	0.00616944499461	0.0594389837815	0.12867722503	0.0761081767558	0.103724951952	0.0418146868206	0.0790884192848	0.0603405952201	0.106244205487	0.0379262513628	0.0660577834439	0.0226191262714	0.0859616747392	0.0399767342473	0.0247008001375	0.0282537162525	0.0328972142217
a16	0.00817507443854	0.0598594467722	0.11125209409	0.0882825790853	0.0626885512773	0.0627972868735	0.113517785162	0.09076427288	0.0993463825249	0.0571844770909	0.075903413028	0.0214721854171	0.0584391477284	0.0242977402491	0.0184895740762	0.0232613713187	0.0242686084837
a21	0.0105432680622	0.0535412010174	0.111276314603	0.116881056442	0.0441552085458	0.0791103476245	0.111901180654	0.09004470466	0.0965448340058	0.0644044744223	0.0816284154827	0.022551097535	0.0477010052045	0.0180522237964	0.0127517365001	0.0209528717927	0.0179600554784
a31	0.00986622887057	0.0591244301601	0.133238150888	0.103663989101	0.0499277054086	0.080673333316	0.100687875111	0.0782044069467	0.0765723981015	0.0530586298141	0.0674876554742	0.0327030941877	0.0596325980192	0.0400213997855	0.0186735713019	0.0226030458238	0.0138614776383
a37	0.00742286811682	0.0561411642003	0.135046992156	0.083376517227	0.0572723340429	0.0832238686525	0.0924856832837	0.0628593470689	0.0707812314256	0.0331942198407	0.0515991357781	0.0386882695912	0.0816449158395	0.0706523323565	0.0380978277418	0.0271579237412	0.0103553545685
a21	0.00754889531347	0.0406457843694	0.116565729199	0.0980836601357	0.0483185718376	0.0812471675435	0.0832118074212	0.0658643326003	0.0794263911351	0.0305935148389	0.047652785946	0.0343917577957	0.0882708454204	0.0729586589015	0.0481253306711	0.0439308607101	0.0131638921744
a27	0.00816436563289	0.0323513286478	0.10613489692	0.112892610072	0.0566155827192	0.0797402023145	0.0731781223737	0.0719891787474	0.0746458168125	0.0287864089683	0.0458660616507	0.0369011524386	0.0785658994534	0.0766800383312	0.0458415032554	0.0566332097136	0.015013604852
a41	0.00776642664336	0.0272610626506	0.0960848706667	0.123679730153	0.0718001630097	0.0863647656875	0.0667575127046	0.0649396698391	0.0631596675858	0.0235286077854	0.0436078618629	0.0450190098425	0.0668974727087	0.0935966786324	0.0509130945938	0.0541286569079	0.014494762622
a10	0.00663807357112	0.0255669590715	0.0937663380716	0.125478822074	0.0746587168472	0.0811212987052	0.0605478389215	0.0572325475264	0.0554398159359	0.0216334771131	0.0368033539583	0.0463314756065	0.0725507532228	0.114446992995	0.0612707215356	0.0473182725714	0.0191945648369
a3	0.00522758499604	0.0236087261122	0.0930742401879	0.123936208739	0.0805336668464	0.0704723370417	0.0499642660672	0.0465134336055	0.0456333043413	0.0192081429857	0.0285419867928	0.0410246188128	0.0986378193214	0.139110126628	0.0702956617871	0.0390750805213	0.025142803931
a11	0.00443792622615	0.0222641578501	0.091909358448	0.126546647927	0.0829486124708	0.0633447554906	0.0442797084957	0.0397725073278	0.0368892212432	0.0158132944966	0.0242159422176	0.0359478635891	0.118418487926	0.159253100996	0.0737427363836	0.0321605749428	0.0280551052968
a8	0.00531479325352	0.0244214155511	0.0936934916673	0.12513122338	0.0773291168836	0.0565638008455	0.0423575442919	0.0320736396953	0.0356645027477	0.0164315524722	0.0264405391805	0.0361157675286	0.139523841886	0.1632764611	0.0706622844603	0.0286072333304	0.0263927883062
a20	0.00610070881017	0.0246023958124	0.0937385895338	0.128553730445	0.0780835710625	0.0541747643892	0.0436968655706	0.0272943446951	0.0378032085173	0.0167573287265	0.0316768580548	0.0377170183731	0.130027898474	0.167868833169	0.0670494525913	0.0305025015538	0.0243519201647
a15	0.00642689716872	0.0233093926581	0.0925132361953	0.136966624486	0.0763936865682	0.0512066206837	0.0442252806569	0.0277935837584	0.051440269112	0.0174763486752	0.0329718327743	0.035415600238	0.118655433749	0.150397213709	0.0727224978444	0.0357136479119	0.0263718168095
a31	0.00546910888784	0.0426410864343	0.141099391181	0.114720335952	0.0543191202334	0.0360954673066	0.0375964012656	0.0239571024428	0.0524929649061	0.0184378584704	0.0312177234521	0.034555356392	0.103444519672	0.143357583216	0.0996350824146	0.0346012905307	0.026359603478
a0	0.00501332955021	0.0455059706527	0.153474850384	0.102985295395	0.0336429986118	0.0245636199622	0.0324319509352	0.0248317017243	0.0463538728448	0.0199802197061	0.0294891580154	0.0333712991968	0.0726621730716	0.164118995528	0.107092314788	0.0520419235176	0.0524403260386
a8	0.00492283722607	0.0283944681146	0.117471993219	0.121678590918	0.0523719533606	0.0322671266741	0.0323474228584	0.0257051604414	0.0477092763199	0.0208691038334	0.0275376182785	0.0319148697389	0.0954320253017	0.157694794194	0.0837189651136	0.0591867755339	0.0607770137723
a20	0.00734792728536	0.0276152848582	0.117061891719	0.131255064561	0.0644079802109	0.0389238312347	0.0345498028795	0.0275045124338	0.0482191516106	0.0199022970958	0.0283829574222	0.0321610252222	0.105698438142	0.151681282296	0.0763822218012	0.0486014597306	0.040304861206
a31	0.00834184321579	0.0405537114199	0.167274324853	0.108432017112	0.041781179825	0.0294680606816	0.0367078046465	0.0282743301953	0.0451901506098	0.0173256754173	0.0337321022101	0.0357337778074	0.0782962264739	0.160018212017	0.0924887646059	0.0429406884555	0.0334411248038
a28	0.00910129521793	0.0437864096172	0.179216314501	0.094769999916	0.0278282524997	0.0219519986005	0.0345598891155	0.0272208382358	0.0469578153833	0.0170815793564	0.0373165789634	0.0364386446598	0.0655839824263	0.161281320398	0.09295319426	0.0517172690738	0.052234614866
a31	0.011415621292	0.0433393815224	0.183888679834	0.0922358016387	0.0262138197939	0.0212446446842	0.0302004224452	0.0314862982033	0.0604207670798	0.0176615034755	0.0369537803358	0.0309880889879	0.0822302802318	0.140042038889	0.0742089133921	0.0584148715272	0.0590550760853
a0	0.01123579894	0.0441859347341	0.188706795945	0.0883609054036	0.0279438443793	0.0224088045361	0.0290682061617	0.0369546958991	0.0867162683113	0.0205966472792	0.0392801261933	0.0288296364726	0.107456935562	0.107019562243	0.0533270201728	0.0546060484314	0.0533027565688
a31	0.0122170951067	0.0484868379114	0.177525372848	0.0844006780185	0.0250375296051	0.0234433159094	0.0305924463606	0.038748521473	0.0970198195798	0.0225113434037	0.0409044467244	0.0352533631215	0.118128677778	0.0884428759663	0.0449358666199	0.0573165143835	0.0550352790316
a18	0.0165339457622	0.0594861131038	0.188136029483	0.0858562408995	0.0270800890817	0.0262468743698	0.0307931180535	0.0391817670643	0.0863524335293	0.0222481479012	0.0372016157015	0.0394125138805	0.118777517779	0.0793381143908	0.0429825644163	0.0560186176211	0.0443542996868
a31	0.0189487015741	0.0576494201679	0.164281461894	0.0922623171665	0.0290833513606	0.0281839380099	0.0331496798178	0.0372403531148	0.0755256917271	0.0221767268137	0.0382791136538	0.0406211358448	0.110574632018	0.0831376908596	0.0488412199031	0.0643126152324	0.0557319691333
