 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.0781911818862	0.0371035648942	0.034071853992	0.017193293688	0.0328854897915	0.15393381696	0.07605938373	0.16450654972	0.110777552386	0.1827700721	0.1125072845
a23	0.0401566640877	0.0592672673816	0.028460656816	0.0672062754967	0.0535698701558	0.165917715253	0.0870567661767	0.205859940787	0.070883866066	0.154430805587	0.0671902152673
a31	0.0247375095774	0.0680614227179	0.0303683054197	0.101892910929	0.0705760399671	0.112210454025	0.0622432738922	0.246927113129	0.0379889561487	0.144055301256	0.100938729045
a37	0.0212441089053	0.0603706252847	0.0310069880009	0.101868549046	0.0858303182645	0.101720687716	0.0497435972441	0.233664480776	0.0317657986766	0.173289039769	0.109495804148
a39	0.0306840851538	0.0579361493545	0.0223941492785	0.0830891110887	0.0937805108072	0.120728556532	0.0613180887294	0.189992625839	0.0677227018789	0.189607181163	0.0827468424177
a17	0.0377863487461	0.0734451871458	0.0193996567501	0.0402310104296	0.0784404735157	0.133651435697	0.0855784052045	0.176733958193	0.098838986594	0.18630133501	0.0695932183884
a11	0.0418884358843	0.118074395365	0.0234685118644	0.0241777261765	0.0712216608652	0.148112171186	0.0911001056882	0.140959010064	0.0813724981993	0.184344290363	0.0752812127148
a31	0.0419360150281	0.114621932168	0.0234301577609	0.0168290166855	0.0597629885584	0.139063619349	0.0677552483694	0.138991336088	0.0995496958398	0.216039777321	0.0820202291116
a20	0.0391240738694	0.0739951258493	0.019812143522	0.0133948496485	0.0524215025735	0.133998401476	0.0508194566498	0.207985161363	0.121779972347	0.213812786307	0.0728565595839
a31	0.0345143214698	0.0478518563898	0.0175554888209	0.0173561176628	0.0482995947585	0.130074912939	0.0426146914099	0.254897358988	0.161295515049	0.178623377569	0.066916790828
a24	0.0290120476766	0.0359876662166	0.014377741107	0.0178456638076	0.0408782335828	0.117758768713	0.03762946135	0.277094194729	0.191935606616	0.16864965959	0.0688309626093
a31	0.0253574696055	0.0255702316989	0.013266983669	0.0208177169892	0.0430684880609	0.118626728971	0.0425319257433	0.272711517376	0.198956297272	0.170352856263	0.0687397921164
a8	0.0297632992232	0.0252505855796	0.014826792883	0.0224808659831	0.0472330586203	0.12228581257	0.0440538231931	0.263856803325	0.204269252224	0.163172020754	0.0628076909455
a31	0.0337151544457	0.0241837586199	0.017414886281	0.023860011481	0.0536020324401	0.127220264657	0.0503222121497	0.260754860442	0.179719082275	0.153503417385	0.0757043154018
a24	0.0363237589112	0.0260185725266	0.019549103687	0.0261437210337	0.0604464732467	0.140950832119	0.0590387105006	0.220089553081	0.189098732092	0.146836336662	0.0755042092473
a6	0.0459502480951	0.0307640463822	0.0200475199157	0.0206865873579	0.0637817488156	0.156398836206	0.0549381583242	0.20447532356	0.206319480631	0.140952694954	0.0556853696358
a31	0.0498295148817	0.0308731528141	0.0233926619919	0.0219339524793	0.0685334850052	0.144175162735	0.0475213976281	0.203039032787	0.186226273877	0.142155026185	0.0823203405919
a20	0.0511967814579	0.0407794136714	0.0291752127973	0.0296281886664	0.0753829680017	0.148968942845	0.0493044353407	0.189690709662	0.157618135292	0.136144892195	0.0921103150706
a31	0.055368207622	0.0471968040638	0.0341208822124	0.0329276049088	0.0805867374006	0.149967635215	0.0488248316422	0.172457115287	0.140853382431	0.131983591065	0.105713213824
a23	0.0558901457824	0.0517693312946	0.0377972919508	0.0381662863496	0.0894823382002	0.141231782072	0.0512224648524	0.159082018429	0.116595677944	0.139287014555	0.119475650455
a28	0.0570932855619	0.0598460324849	0.0497581782036	0.0492615420499	0.0927921470001	0.155687390291	0.0552808496051	0.146969781476	0.104533937448	0.121528837785	0.107248010925
a31	0.0609656370966	0.061583178095	0.0557933538879	0.0505042136233	0.0797646563334	0.15301776423	0.0502697112404	0.142688555759	0.100629629883	0.116623964128	0.128159329095
a0	0.0556965155049	0.0595940911717	0.0460082649626	0.0505167364611	0.0719006703111	0.14638572401	0.0494764219419	0.14366235012	0.106122390161	0.133938707176	0.136698129103
a28	0.054347038815	0.0628028401239	0.0540432266542	0.0636600949404	0.0698332935704	0.15333464747	0.0473637089164	0.136640714507	0.11738366032	0.116191726859	0.124399043363
a35	0.056003333955	0.0722229538413	0.0612578682847	0.0730888867401	0.0628011238568	0.156512638357	0.0413928457088	0.133291010436	0.122993719573	0.0975312354197	0.122904372832
a8	0.0476496247297	0.0823894101604	0.0546277370949	0.0738182662	0.0668630634189	0.155582699319	0.0397283559747	0.136991760412	0.115719040324	0.10155274994	0.125077286027
a20	0.0557493452639	0.110486434533	0.0513116928983	0.0700787996133	0.0705036925396	0.154291619306	0.0420762722454	0.133559518137	0.0952695735413	0.101460383447	0.115212668229
a31	0.071152971499	0.116256921918	0.0515298737461	0.0692068552511	0.0654818889799	0.147955674902	0.0447912669931	0.138756730046	0.0825462432804	0.0993544408157	0.112967136956
a37	0.0722592726047	0.106323114266	0.056599721962	0.0700432590504	0.0667691261933	0.146520324967	0.0454543692577	0.137253460949	0.0795449540268	0.104067816405	0.115164577749
a31	0.0760996725422	0.105941466775	0.0603124503207	0.0618792358768	0.0705024091978	0.145150551322	0.0452168820939	0.137872331516	0.0810512131423	0.102849251802	0.113124520283
