 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.260309569239	0.16902302799	0.07604883513	0.1288759483	0.0843645149986	0.140376685995	0.141001414449
a41	0.24123986763	0.15649915695	0.19294103231	0.10818715118	0.0658585512231	0.132710375362	0.102563855074
a31	0.271662746017	0.108848972672	0.236469538837	0.07249867342	0.0493453516722	0.147594339834	0.113580372897
a24	0.294745950617	0.100488440959	0.172616341902	0.0754339558933	0.0593176144307	0.179832185211	0.117565504233
a37	0.25928357306	0.116518530033	0.160993559591	0.0934720456671	0.0766638874547	0.203259828517	0.089808581482
a31	0.291359442834	0.096734498431	0.115473937977	0.106258571138	0.0871207601627	0.238616850166	0.064435957345
a17	0.332594276721	0.052746643157	0.071475146239	0.114065816782	0.105190674481	0.273512556969	0.0504148979817
a5	0.377872253995	0.0513040874657	0.055583011333	0.0969864597433	0.11032640112	0.238936917503	0.0689908756939
a17	0.420223839852	0.0628905895752	0.0593329605977	0.0863267338344	0.106516218713	0.177930520301	0.086779134998
a20	0.453478281937	0.0669775419251	0.0673851796326	0.0989533768448	0.106197228611	0.1300398879	0.0769684869527
a5	0.479875672446	0.0692558627084	0.0587466552775	0.0758363899816	0.0906039660503	0.113675004007	0.112006423531
a20	0.460514832415	0.0780393039028	0.0653591506258	0.0656333441472	0.0870010511634	0.116747422376	0.126704874437
a37	0.431380463738	0.0945532990343	0.0817740978753	0.0840073066491	0.0933110971211	0.118478128192	0.0964955911457
a39	0.414189360579	0.117165148411	0.0889278048918	0.0932512112164	0.0892542087737	0.115207318697	0.0820049257819
a35	0.40397920466	0.138386441537	0.0932539198973	0.100799393105	0.0830992916912	0.108687811506	0.071793928874
a7	0.400789717687	0.144210476712	0.0906143036324	0.101738654735	0.0793187225971	0.106733001809	0.0765951287913
a24	0.383013217896	0.138803024437	0.0882534215441	0.0979389827117	0.079043773299	0.115170828536	0.0977767584838
a37	0.345312343632	0.136344652612	0.0897891627814	0.104550096237	0.0820457430663	0.118271593512	0.123686416428
a17	0.284420606077	0.147119992937	0.0937572853938	0.117076761146	0.0860367987554	0.115882668704	0.155705892609
a31	0.265198254559	0.127237775979	0.0822082287979	0.142259494782	0.101290529785	0.112616513701	0.169189205336
a20	0.261731743386	0.128382038326	0.0852881161326	0.146278589327	0.105724142395	0.108780090567	0.163815280579
</S>	0.238292115993	0.157983572163	0.100182792366	0.129827196264	0.0968838605975	0.111416381783	0.16541408269
