 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.0429821666111	0.100869222968	0.04949866685	0.08473081047	0.09235933982	0.144139494647	0.030486791043	0.04385474888	0.135414441939	0.136357655589	0.139306673111
a31	0.0248728594844	0.0685824573147	0.0456362937167	0.0991358309033	0.130750242184	0.165481268889	0.028456489597	0.0320888819284	0.173817987689	0.142674069272	0.0885036141953
a17	0.0332101371318	0.10615424846	0.0423719731856	0.0827884875144	0.144570371666	0.154948225203	0.0624583157683	0.0269953194912	0.162475834217	0.137389209115	0.0466378754099
a41	0.0389569905756	0.143880150756	0.0607128829552	0.0865365797048	0.111853807489	0.119776298201	0.119050476216	0.0298007461437	0.136858321709	0.102227618643	0.0503461186745
a31	0.0229219749217	0.101613537766	0.0621780076651	0.0871926668056	0.136823387553	0.101518227334	0.130412328058	0.0324716949437	0.113872433631	0.157800607636	0.0531951229559
a38	0.0233575918387	0.0638286439861	0.055314582093	0.0915443781059	0.177876642101	0.092229539378	0.133872053118	0.0290676053997	0.0828571140944	0.17082434978	0.0792274970793
a31	0.0253590780072	0.0471674894211	0.050435960831	0.0794960920353	0.211187432507	0.086904399966	0.126665595242	0.0227060484004	0.0812547609299	0.163048617539	0.10577452736
a17	0.0244070098159	0.0334819976897	0.0503231759837	0.0895859739451	0.248864432142	0.080594267762	0.0974478429881	0.0189969294747	0.0910333893062	0.15655211324	0.108712874383
a31	0.0317702176242	0.0455489651086	0.0612464432126	0.104635743848	0.229539191047	0.0797423029207	0.0827260051472	0.0179047303617	0.100161219043	0.131522055997	0.11520313363
a39	0.0376859109834	0.0659396531155	0.0679850117975	0.106059574883	0.195667159349	0.0808908354402	0.0686938556891	0.0163809785206	0.115990538374	0.143839267646	0.10086721365
a35	0.0461022331531	0.0718337677365	0.0840994621525	0.141444225448	0.176773700716	0.0610372322801	0.0512592057244	0.0151509518042	0.106044527711	0.165549825329	0.0807048673833
a31	0.058374331451	0.0791124192215	0.0898234006508	0.127885961736	0.152275059425	0.0535815369467	0.0654645732295	0.0199874887521	0.10209118253	0.17511136761	0.0762926741211
a46	0.0670990248517	0.0997348162748	0.0923718573169	0.101907788745	0.136431565528	0.0529611975689	0.0727848603832	0.0235881939374	0.107730736483	0.168725021963	0.0766649179737
a38	0.0695856823599	0.117624448012	0.115627769472	0.120297722315	0.122085637416	0.040545244063	0.0506187071611	0.0209781246205	0.0818191256943	0.188341110801	0.0724764239779
a13	0.07094683163	0.120314906316	0.129307696691	0.122717074972	0.124510799645	0.036169173381	0.0477953890177	0.0237649883182	0.0565036800648	0.190015777816	0.0779536863793
a11	0.0676443035333	0.116928205428	0.126572388764	0.109451702924	0.152263419348	0.0385905950603	0.0531709608212	0.0280411860574	0.0429385442516	0.182118213636	0.0822804744531
a13	0.0610610954924	0.119178863666	0.125032691188	0.108899344908	0.170741501449	0.0460528531868	0.0498561685117	0.0273843443585	0.0351015378005	0.18145563056	0.075235956171
a31	0.0482647274575	0.108686170187	0.104565403276	0.104015316963	0.173377608336	0.0502458896489	0.0433699320839	0.0220117840842	0.0460290248535	0.235625456467	0.0638086879503
a49	0.0532453256025	0.11672611308	0.100878689239	0.095122928381	0.144892160965	0.039850144343	0.0329862274413	0.0173559462507	0.0477332564378	0.264181483709	0.0870277422168
a13	0.0695619799708	0.14273718614	0.127735380546	0.098328525527	0.118710309855	0.039953006661	0.0268988571604	0.0176229719929	0.0340601586726	0.224726692723	0.0996649491056
a20	0.0737570647903	0.14900106812	0.139107492782	0.103561600842	0.120142011085	0.054325205147	0.0320201338468	0.0202091060043	0.0332807925575	0.203483075174	0.0711124631685
a31	0.0710499490301	0.133988299867	0.116885886507	0.0954626193807	0.125620629095	0.0556721699557	0.0335006670156	0.0206712490214	0.0398586647192	0.245132496325	0.0621573671895
a8	0.0619022644567	0.123508709636	0.112115354616	0.0934433852936	0.128147366298	0.0535463581186	0.0357415163319	0.0235740269271	0.0423458117064	0.258139832975	0.0675353679965
a31	0.0616392148256	0.128074507665	0.118596386805	0.0901874963645	0.124564605566	0.0506980056395	0.0424649723773	0.0320709435757	0.0613212372355	0.212084854325	0.0782977651988
a45	0.0605361163952	0.125250879768	0.115557754602	0.0965724967215	0.140920217589	0.0501875635465	0.0491282568591	0.0358532322586	0.0754833216785	0.181740225642	0.0687699194863
a31	0.0581938918251	0.124201787703	0.112412150334	0.0968305251738	0.145970270063	0.0533488709822	0.0647164716864	0.0401085174195	0.0788343812928	0.162015858147	0.0633672771154
</S>	0.0599614127325	0.123848860082	0.099505944867	0.0796691079869	0.132697334331	0.0523695461911	0.0776316181432	0.0452289913097	0.0911493918464	0.164838094774	0.0730997132577
