 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.104755509532	0.052954604112	0.057490272182	0.08359101914	0.08517978054	0.06647640364	0.02095335139	0.041306078946	0.038190116815	0.0420999324	0.07836107707	0.103309406501	0.225332440779
a31	0.130436892245	0.0598103763073	0.0955299961153	0.10015288042	0.11838396316	0.0680046394513	0.0241722813033	0.0384735791627	0.076875938935	0.0396365882667	0.0431060356033	0.061177266321	0.14423957271
a7	0.0939037135817	0.0738819885178	0.0958799152318	0.0764079512467	0.1043852173	0.0635639935284	0.0243253792878	0.0421112937376	0.172431847985	0.0425899154489	0.0376223115998	0.053754567147	0.119141918953
a20	0.0427793202472	0.0819709983513	0.0794836888973	0.0727905997222	0.1011508559	0.0848796581095	0.0335557880959	0.0453894993459	0.198400746228	0.050433810803	0.0389081235919	0.0543983530023	0.115858560025
a17	0.0558321486157	0.0905020139271	0.0915686166991	0.100243098672	0.1418761139	0.103578756503	0.040525580372	0.0430648162553	0.129122410309	0.0552037346943	0.0373804287906	0.0389834314341	0.0721188445529
a39	0.107097034405	0.0821642385157	0.1083101541	0.120526202375	0.179811631633	0.0908851883877	0.0325956766187	0.0370740825451	0.0709846456363	0.0544424233781	0.0385766207735	0.03025216398	0.0472799230094
a31	0.162266126635	0.0575681474919	0.121648614567	0.106071092558	0.173038460544	0.0786139698139	0.0278062959936	0.0401314258417	0.0474307004788	0.049485844206	0.0403252687012	0.0258111493953	0.0698028989185
a13	0.222441043645	0.0437393006773	0.111736090789	0.090213241886	0.138427372848	0.0745398086753	0.0288901996552	0.0453684141519	0.0417408793596	0.0469855041687	0.0430160087404	0.0280577713318	0.0848443668862
a17	0.275257468215	0.0500526225524	0.100319142663	0.0929274962087	0.156995629276	0.0724682648724	0.0283362412364	0.0376626791353	0.0350672998799	0.0396349859116	0.0366236233401	0.0249358619439	0.0497186905621
a3	0.306950262072	0.0575952316508	0.115147941954	0.0984435608029	0.166810524085	0.0733451645748	0.0245463023455	0.0298278328184	0.03059811172	0.0286747274125	0.0243378902134	0.0184107850813	0.0253116808474
a18	0.318315830357	0.0576918786803	0.125230231251	0.108019928354	0.142266660828	0.0838466010276	0.0228929293918	0.0288653186861	0.0316925662733	0.0240953713842	0.0177880191711	0.0196529177604	0.0196417538758
a31	0.299869502186	0.0552781866481	0.10527943515	0.0933942796513	0.111240548709	0.0881047292385	0.0206005085806	0.0358347295754	0.0371526642244	0.0355107514881	0.0300146668104	0.0642660513868	0.0234539371453
a37	0.323944828795	0.0538436237207	0.0813920723833	0.0724924912838	0.071732201603	0.0944856185022	0.0190906056669	0.0421803907118	0.0410616041748	0.0457323962894	0.0374923676301	0.0853669745956	0.0311848144418
a41	0.352346449598	0.0604282404062	0.0871375858611	0.0798004764946	0.0710004212677	0.111371177287	0.0189493970823	0.0377384352373	0.0371620537583	0.0390516505631	0.0273966208234	0.0514473364652	0.0261701555406
a35	0.321522146933	0.0739876131407	0.101752839554	0.0991953762315	0.0822027410226	0.123298857382	0.0188154991208	0.0331813006124	0.0336625572861	0.0304729461877	0.0236190118278	0.0392222792551	0.0190668332069
a31	0.281687563178	0.0752095474434	0.089383482318	0.0899380222772	0.0701917902075	0.119782520034	0.0184680470003	0.0386218954708	0.0375553606287	0.0340968181892	0.0390345736093	0.079367324985	0.026663037809
a24	0.256595992859	0.0645929946937	0.0677601272393	0.0682814184924	0.0519622460025	0.117798840411	0.0198090374801	0.0434946982236	0.0394345468762	0.0409334001831	0.0610558608698	0.126260254595	0.042020563863
a37	0.22783587322	0.0733510490406	0.0711647742798	0.0826102753641	0.0570282627342	0.134826951464	0.0240299611067	0.0408279676745	0.0347072060921	0.0363133203144	0.0590957597566	0.109191151865	0.0490174405877
a29	0.194291163873	0.0897628408582	0.0833762784933	0.104308280721	0.0674616011781	0.141025275248	0.0254550586689	0.0375755376582	0.0322454184974	0.0332198264581	0.0570773226522	0.0900836632217	0.0441177203092
a24	0.163941579358	0.0995892887461	0.0855215413644	0.115810226307	0.0703323088594	0.136682326096	0.0267738534563	0.0358897350527	0.0323003333658	0.0352878428394	0.0634523306174	0.0920448396739	0.0423737806231
a46	0.132860320519	0.110140504271	0.0811981967881	0.115571587836	0.0752331136865	0.134631542032	0.0323330338188	0.0391015578842	0.0357010455219	0.0392724502131	0.0618249387391	0.0881728096246	0.0539588975077
a31	0.12663205824	0.105813194633	0.071334422596	0.102961065812	0.0724431296288	0.130949142924	0.0358372773729	0.0500553613614	0.040251043174	0.042158579191	0.061313573313	0.0934997511415	0.0667514060492
a20	0.120259822213	0.0976319763599	0.068949474332	0.104369816071	0.0713774261429	0.125786437155	0.0402816505976	0.0548171367205	0.042180831058	0.0418595753837	0.0587923398377	0.0920102405138	0.0816832760097
a31	0.112991803538	0.0962931407453	0.070430077444	0.103601452024	0.070201187381	0.125831887985	0.0440602376392	0.0619819900402	0.0443066844193	0.0411519748612	0.0527356568792	0.0812350416379	0.0951788611632
a0	0.0948197543127	0.100846410598	0.071538807748	0.103714720808	0.0670923589937	0.125404076928	0.0449941694131	0.0658372824134	0.0462595018731	0.0422865807537	0.0543705060264	0.0801448438793	0.102690994414
a31	0.0683618719042	0.102099475478	0.0727717105693	0.102520651203	0.0651501396646	0.120979127776	0.0439938445377	0.0650204978045	0.046019722491	0.0414181142512	0.0596239116088	0.0961367316931	0.115904216125
a46	0.0590678105014	0.103119846581	0.0803795503764	0.091185218201	0.0632397818882	0.115723149459	0.0418820215792	0.0644605702015	0.046202523697	0.0411606644171	0.0589837390696	0.104550731831	0.130044393762
a33	0.0677674980338	0.108029787847	0.0869261649255	0.0817299365337	0.0645501544294	0.11783926852	0.0432945943264	0.0622237624005	0.0499426965657	0.0497198162057	0.0627839617565	0.091219144077	0.113973217034
</S>	0.0776665973169	0.107106855774	0.0829879792628	0.0753247101668	0.0643935620147	0.12457567421	0.0445054893632	0.0666789805003	0.0538283710829	0.0568848906028	0.0693304637783	0.0853619839385	0.091354448787
