 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.0114238754934	0.016734801857	0.01712137993	0.0589975952971	0.0172450653592	0.022585332035	0.0112302458253	0.0260851604439	0.020267796858	0.0139553326747	0.045282873785	0.09050895966	0.0576987779	0.16473967155	0.08996858775	0.070248559023	0.09026617023	0.175639793465
a31	0.0127168059332	0.016758517111	0.0215565252312	0.0773380686522	0.0524782651323	0.0291463679063	0.0157133809314	0.0374742564686	0.03061302866	0.0198566494585	0.0516251919763	0.09806112701	0.0708323059053	0.155712532603	0.147662303137	0.0484119218497	0.0427876278873	0.0712551163467
a5	0.0132662079422	0.0196988743275	0.0204716433787	0.0820525176332	0.0744048505768	0.0339999862794	0.0146014904353	0.0490243540716	0.0273237899893	0.022647937166	0.0417976889434	0.0787328094227	0.0811399179784	0.090553343321	0.215642683466	0.0421357780966	0.0405102226084	0.0519959117325
a7	0.0124406578047	0.0271234164516	0.0168356150933	0.0874830158044	0.0616063733716	0.0564548402878	0.0125319499563	0.059610165994	0.0192574865451	0.0184102064535	0.0325136059945	0.0448880220502	0.0742735267441	0.103844806374	0.180445817369	0.0380338125522	0.0631405827423	0.091106111265
a37	0.0155533742609	0.0287155879939	0.0164381750998	0.089693631759	0.0568615179285	0.0888870595066	0.0237741945795	0.0555638084113	0.0189642046217	0.0141156996577	0.0264114269115	0.0311783302701	0.0869839333747	0.143713279705	0.10958894837	0.0289649653507	0.0713716113667	0.0932202626426
a7	0.019614563495	0.0306147001446	0.0169783908193	0.0828862566759	0.0602256801562	0.0995958979022	0.0415912457838	0.0466176520171	0.0229389753672	0.0137849336172	0.0210001606838	0.03348890813	0.122554162905	0.165954262548	0.09189078699	0.0289535824836	0.051345890997	0.0499639561413
a20	0.027021780635	0.0349194281615	0.0113645659591	0.0700131284926	0.0566628144234	0.0866777860541	0.04970400381	0.0359507916604	0.0284506703757	0.0153360630963	0.0180969353746	0.04501322847	0.141775689502	0.180008818783	0.0996324463967	0.0330054329612	0.0377553857453	0.0286110472866
a31	0.0271027167123	0.0358894289338	0.0135957949746	0.0738327235116	0.0414894707072	0.0643250679874	0.0456575942089	0.0276832868026	0.0268783386979	0.0151878738445	0.0163263577215	0.06128515409	0.130156364614	0.176708224148	0.133058366799	0.0470284349871	0.0406366433684	0.0231581760302
a17	0.0211672500939	0.0273385854279	0.012943399125	0.0677839365329	0.024084273529	0.0428182799298	0.0442041823581	0.0265428820854	0.0233554760106	0.0146056542762	0.0145366277038	0.0584988049833	0.122285506851	0.174561687403	0.191455402466	0.0594044558624	0.0499564200428	0.0244571798967
a29	0.025688820804	0.021416540006	0.00782238604	0.0514971722666	0.0245451696031	0.0453501200546	0.0396353034063	0.0315920654042	0.0253893359649	0.0157371414941	0.0146233972279	0.0477671303478	0.13317736155	0.177312824974	0.191765682155	0.0664882334141	0.0600393351009	0.0201519616322
a39	0.0326425631149	0.0346031581933	0.00674311869247	0.0465843938933	0.0324560927026	0.0449531621315	0.030641941458	0.0298824816511	0.0262630156043	0.0171969463699	0.0170380700626	0.0575025930493	0.134335224983	0.171890153765	0.151769879852	0.0748321300647	0.074132411187	0.0165326244374
a31	0.0291394503456	0.0462579205224	0.00540200948082	0.0477096293069	0.0299836123717	0.03109880586	0.0267401207169	0.0216356281496	0.0241086246632	0.0174046738397	0.0182373216689	0.0731749926831	0.116624469514	0.155463909228	0.179414432284	0.0837045119949	0.076902593369	0.0169972642258
a3	0.0228266399403	0.0362399255941	0.00701831676161	0.048458364073	0.0212821615598	0.0227964959101	0.0205677455407	0.0163230176044	0.0214885832661	0.0175045678273	0.0196525732443	0.0784555122077	0.107810562625	0.133727978783	0.234030887561	0.090606392905	0.080006061403	0.0212041977799
a29	0.0280942251445	0.0288345883847	0.0086079122892	0.0468703213998	0.0251988979203	0.0331161133027	0.0170105081621	0.0163523860575	0.020375332165	0.0185266050655	0.0216869017881	0.0736465594492	0.106068975942	0.124355364474	0.23152188192	0.0900008743683	0.087945645801	0.0217869002646
a20	0.0378544671168	0.0454939841549	0.0080761230684	0.0504825506619	0.0357543199286	0.0405123152282	0.0166831136683	0.0162439567348	0.0196009148662	0.0190341322002	0.02181041578	0.0687503860831	0.0989944913807	0.121939220311	0.213775445773	0.0893915523894	0.079085102187	0.0165175019282
a31	0.0319393822955	0.062985428047	0.0057969538488	0.048734913779	0.0285342452505	0.0255715719427	0.0133652829297	0.0121570440302	0.0161772719367	0.018065224388	0.0233341228073	0.073023014361	0.0906355322469	0.115592163761	0.236524921658	0.0972287949298	0.081922756089	0.0184113687687
