 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0070927486353	0.0094221280816	0.020979922728	0.02347218325	0.047161508831	0.033996763828	0.0294360258674	0.0674662488047	0.07335431847	0.10362117773	0.05099003644	0.05295241995	0.0769294478	0.09757907409	0.11877800968	0.088395655876	0.098372341329
a29	0.00659418486437	0.0117166820041	0.0309371825926	0.0354169448447	0.0544778684208	0.030334393686	0.0317608111253	0.077292897978	0.0770229711233	0.119350884917	0.09443293568	0.0589204049967	0.102235248467	0.0940921859167	0.09368307706	0.0382817645921	0.043449578709
a35	0.0116560924483	0.0220150560386	0.045530218249	0.0591127942978	0.0564353159701	0.0243937061887	0.0210745120516	0.0710528740327	0.0773969354744	0.120552218392	0.120708773093	0.0821166614256	0.130931367322	0.0663116693456	0.0502351706533	0.0178090478026	0.0226676109637
a31	0.0102739153242	0.0197838909057	0.0445119871342	0.0563727282149	0.0522833729906	0.0204996167056	0.0138177730931	0.0568657371222	0.0636842760648	0.137744189377	0.135809039831	0.0930270990019	0.131522802607	0.0985850886219	0.0424563215711	0.0127139068953	0.0100482756299
a39	0.00947766016804	0.0102295838566	0.0319521587096	0.0369304271898	0.0476254296868	0.0214247720052	0.0102932959517	0.0538348945014	0.0746267336949	0.152785252271	0.141540854987	0.107742910754	0.0929657538023	0.15485060659	0.035587352555	0.0105050972026	0.0076272223499
a29	0.0129592282481	0.0103506745055	0.0261186965738	0.0496435716673	0.0642512950716	0.0377376066844	0.0151202842051	0.0627637150498	0.0881226451783	0.132379443942	0.0987288191923	0.125018802131	0.0665165212541	0.155422324713	0.0392102276097	0.0073739292024	0.00828222168323
a11	0.0148435033887	0.0151160964212	0.0316970828837	0.0810096069891	0.0954698974905	0.0629953618948	0.0240442723308	0.0648175138099	0.0859409763061	0.105478834241	0.0762084360841	0.124485489737	0.046457773838	0.096867210171	0.0554657271099	0.0087813232168	0.0103208986204
a24	0.0150532483551	0.0149226512031	0.0295620500089	0.0788149056964	0.0955393048302	0.0726119141916	0.0283619874854	0.0612298358726	0.100335005395	0.0913273764803	0.064638680628	0.121525088592	0.0265813180127	0.0493580453903	0.120877516403	0.0135807743723	0.0156802749408
a31	0.0157792716047	0.0251631706124	0.0428485884186	0.0512847086968	0.0651263340501	0.0593015089239	0.0281220482815	0.0471120646542	0.0921468512543	0.0778133778901	0.0669897783627	0.109803772064	0.0218857684269	0.0495657567301	0.205162447421	0.0237937796528	0.0181007518963
a28	0.0192855205811	0.0281509553828	0.0447421514617	0.0367575021623	0.0466194793434	0.0461900721813	0.0219728258984	0.0371349674021	0.0877293456108	0.0598614817167	0.0634348110636	0.0987377104413	0.0237193478363	0.05310903525	0.274552351474	0.0274297609529	0.0305726801581
a31	0.0171513989427	0.0172717739976	0.0371893355945	0.0326481775781	0.0416458628478	0.0444212115538	0.0178433110726	0.0334683960374	0.0939520579269	0.0652687078889	0.0590515308972	0.0880021527471	0.0242483798768	0.0462740304033	0.313956925691	0.0299874312243	0.0376193050587
a0	0.0144102833004	0.0144164963545	0.0344427080397	0.0324700959567	0.0438108364026	0.0447576794979	0.0169114199887	0.0375395553925	0.111605505382	0.0698421189096	0.0539659310657	0.084645008649	0.0308425165229	0.0513137384611	0.28434956763	0.0323815355214	0.0422949829996
a20	0.015756771753	0.0146319455628	0.0254107840114	0.0410210968309	0.0420779038542	0.0398172341993	0.0146006208686	0.0457027413642	0.136142176267	0.0665908325565	0.0466328681992	0.0894642244723	0.0313252636316	0.058382497903	0.25975515851	0.0260538024538	0.0466340639265
a31	0.0154919386405	0.0219475201256	0.0392372464885	0.0467620455736	0.0460986003181	0.0405642139951	0.0136422483359	0.0369229623347	0.109537514996	0.0669920013388	0.0548055800237	0.0806826283468	0.0214532454872	0.0553071660637	0.289091895003	0.0266895712979	0.0347736188155
a13	0.0155111208004	0.0204338473639	0.0372698799062	0.0356421955145	0.0487570801594	0.0449370561537	0.013084548802	0.0422268166916	0.118533495879	0.0642307510063	0.0490199643279	0.0721296228823	0.0251064309257	0.0535075533146	0.291518945934	0.027945544966	0.0401451416318
a31	0.0142141534461	0.0140001543393	0.0309157164761	0.0328504610515	0.0497503275998	0.0468350485779	0.013656845472	0.0445655737772	0.11411936554	0.0588683246821	0.0655504781026	0.0692831789941	0.0275349530686	0.0611305849649	0.284314737111	0.0305888445887	0.0418212445439
a28	0.010119097019	0.0103245662568	0.027794200746	0.0296047475838	0.0479577280799	0.0435733512193	0.0122698162153	0.0503620440057	0.118487639327	0.0609216800274	0.0702429981009	0.0664995519047	0.0317773125429	0.059888243015	0.29483214537	0.0330909613162	0.032253908688
a31	0.00692050805393	0.00773240928727	0.0215646148353	0.0263897086146	0.04851625712	0.0426892030798	0.0114123243718	0.0527561617352	0.120271444562	0.0588528334691	0.087893650127	0.0590030085416	0.0364845063476	0.0649031594717	0.292808699923	0.0333493056921	0.028452197036
a46	0.00528089329731	0.00839495288909	0.0200663781744	0.0269803005849	0.0555855227133	0.0469680344666	0.0134765826773	0.0629577177117	0.112937614074	0.0802720760497	0.106801631202	0.0535053719339	0.0333916802652	0.0611649171172	0.254327489841	0.034336090022	0.0235527450887
a8	0.010508058137	0.0117942145648	0.0210896400877	0.0452022975976	0.0672385710178	0.0530990009555	0.0195884855458	0.0873518137906	0.147297811338	0.0880682369766	0.065428949514	0.0540116021646	0.0351454113004	0.0456664919977	0.205377945387	0.0250803225653	0.0180511440742
a24	0.0161220889719	0.0167447835107	0.0337640055715	0.0735840568885	0.0728292870726	0.0551831079185	0.0202959562353	0.0769475540835	0.154949344466	0.0587539866122	0.0370778712113	0.0534437794215	0.0324553303561	0.0410626073979	0.214904251609	0.0211969632551	0.0206850208927
a31	0.016470388421	0.0227705801909	0.0391313948058	0.0675188736295	0.0684434174242	0.0509758736062	0.0146284417984	0.0538350799878	0.129104673329	0.0518047598507	0.0479505318104	0.0587309090072	0.0317026859454	0.0502973009593	0.237668820643	0.031596596985	0.0273696784242
a20	0.0158246147761	0.0221142916748	0.0302121894486	0.0474163928098	0.0663440203414	0.0539191892354	0.0158501174795	0.0646765700893	0.141783143576	0.0509453458036	0.0506955222835	0.0601166122691	0.0410208810918	0.0564648559731	0.213747329881	0.0325772137817	0.0362917229581
a31	0.0142500208498	0.0172312919227	0.0250600000095	0.0417692744699	0.0703360409805	0.0582934715451	0.0179075100932	0.0723384929964	0.151658083592	0.0515804039345	0.0486252783612	0.053731824223	0.0460853134739	0.056917831931	0.190295237827	0.0404934235806	0.0434265092627
a24	0.012581543317	0.0146327201169	0.0240101578565	0.0410961785566	0.0785002087935	0.0657236812484	0.0222759637511	0.0773397341655	0.147570209131	0.0550983884448	0.0561545712537	0.0511998136543	0.0453458686713	0.049772104417	0.172268934809	0.0502031080202	0.0362268144276
a28	0.0151486128618	0.0111848775332	0.0214316835788	0.0442460964055	0.0696106155978	0.0657319892161	0.0260332555837	0.0974922729885	0.174163482844	0.0468300459483	0.0384080402512	0.0536224867981	0.0464917883771	0.0432748406057	0.17453991505	0.0428657372334	0.0289242484392
