 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.112240594166	0.064056782944	0.085908048147	0.11473568773	0.0332350016861	0.0286050005653	0.04287387754	0.097049653972	0.11311976911	0.05946338419	0.1317240671	0.116988109584
a18	0.0705156970212	0.0503456701217	0.090952617353	0.124087303194	0.0650019109521	0.0708207903818	0.0634312794133	0.118137095984	0.145285742703	0.0480901101367	0.1093595742	0.0439721956511
a31	0.0606883860707	0.0541611828403	0.0776018632755	0.0807232604555	0.0766544225177	0.126048902999	0.0800397630044	0.0980697751033	0.175265463034	0.0601398871389	0.0874115149067	0.0231955713308
a20	0.0573668155991	0.0748787033555	0.0880884895357	0.0779553170245	0.0764793457649	0.129717456524	0.0837630644015	0.1031719358	0.131083939565	0.0544304342596	0.107006215904	0.0160582871053
a15	0.0718422241064	0.0849698105658	0.0903109155132	0.102040401234	0.0889642010461	0.119354565981	0.0853353164005	0.110494221686	0.121714259742	0.0385845563332	0.0717594459633	0.0146301084413
a31	0.0721860890931	0.0769222203646	0.0549639295977	0.0962440742013	0.0670894282002	0.0968980840437	0.0728447576135	0.104733224891	0.145063002947	0.0655247326111	0.128068568501	0.0194619151003
a20	0.058467075629	0.0689695999902	0.0459406415499	0.0983128978881	0.0519461964941	0.0740707047179	0.0647701524872	0.072971203655	0.121876758502	0.0909968091037	0.22873560994	0.0229423718154
a11	0.0656845913263	0.0642610477501	0.047021352924	0.09198588855	0.0529963577827	0.0727318535726	0.0718283230451	0.042143702323	0.0865913435207	0.114781068348	0.266285757513	0.0236887227318
a0	0.0737029601161	0.0762535375167	0.0504755299147	0.0717440995781	0.0492763192929	0.0689243487109	0.0721292877617	0.0305639870877	0.0788799638602	0.145509683916	0.258464309278	0.0240759796173
a41	0.081946863616	0.0857958133722	0.0623960054202	0.0615435546176	0.0489068741796	0.065911179777	0.0695430361206	0.0288974766626	0.0734353754067	0.166387958639	0.230008999833	0.0252268802058
a20	0.0796644893187	0.0847539565241	0.0624726029007	0.0561460027043	0.0562490217312	0.072183677759	0.0724895421735	0.0466440719475	0.0727728003022	0.18059940688	0.189509653144	0.0265147842219
a31	0.0586331332862	0.0716000553747	0.0486103859202	0.0718366248848	0.0469676240617	0.0651512628263	0.0696428295912	0.0660309810425	0.104649062234	0.218091777293	0.151854943208	0.0269313271206
a30	0.0460837487687	0.0690542608582	0.0454392566961	0.0798401409623	0.0520383487672	0.0722216599154	0.0738870503971	0.0938474726028	0.114571861745	0.208159200498	0.113801467536	0.0310555387202
a31	0.0471641286162	0.0853434675527	0.0489481331214	0.0668948474274	0.0655563744557	0.0933926198385	0.0942854315324	0.0989951557963	0.113671438822	0.163802822766	0.072710653912	0.0492349282267
a20	0.0486455151587	0.0904369022176	0.0624312091765	0.0682265206091	0.0741013248852	0.110340790679	0.110902429377	0.0740265870654	0.100808443447	0.128350333589	0.0627946890773	0.0689352465956
a31	0.0710393101596	0.0989993198392	0.0725419767248	0.0734414997097	0.0815491403617	0.112317029893	0.106341563859	0.0576490224685	0.0938496990157	0.0909152493297	0.0494070547324	0.0919491253252
a37	0.0821297871852	0.104545460633	0.0814205859903	0.0793023618099	0.0804657391872	0.112860022964	0.10725876502	0.0430526475948	0.0869247006719	0.0775646985766	0.0420451996841	0.102430019928
a35	0.0802088182937	0.107654633398	0.101912037112	0.08642102423	0.0900430967957	0.136201551321	0.120808690407	0.0370208183103	0.0531431083573	0.0582644233255	0.0345453421614	0.0937764429093
a11	0.0812597849779	0.124733131699	0.0932356138687	0.0826443547367	0.0933047665319	0.147383845507	0.118768352736	0.0396901749034	0.0429397504524	0.0451948238418	0.0335717387471	0.0972736488631
a46	0.077151814326	0.132642677833	0.0818084731536	0.0767340287456	0.096801438644	0.148275955569	0.115471384779	0.0487384539945	0.0434856420841	0.0428724134139	0.035331724329	0.100685983661
a31	0.0774570475353	0.118355845911	0.0814019233539	0.0907037170485	0.083902462948	0.13095143959	0.106773750126	0.0552989418515	0.070080170428	0.049116403738	0.0380971581897	0.097861127007
a46	0.0785170823651	0.106260861604	0.0848585597646	0.0943835455162	0.076270483716	0.119906308263	0.101732772642	0.0495601117525	0.078670472276	0.0585688457793	0.0416746643966	0.109596272369
a18	0.0783087487484	0.113106591868	0.0858968879949	0.0797514578054	0.0831151360387	0.128072312621	0.108448302747	0.0484742737595	0.063137611292	0.0585224062598	0.0412554413989	0.11191082277
a31	0.0908080879828	0.112035863023	0.0846794187716	0.0800943778018	0.0733106400129	0.119844422474	0.108568788182	0.0555914690758	0.077400444964	0.0519580093533	0.041209297793	0.104499186623
a1	0.0938409508609	0.104728095874	0.0836484795039	0.0755654135673	0.0711879995376	0.112461714491	0.105046757261	0.0490226373946	0.080649132188	0.0605532113178	0.047093702151	0.116201916754
a20	0.092523872287	0.106850362425	0.0796163511613	0.0657803114224	0.0747955099125	0.11021620863	0.10517932402	0.0453864618182	0.074909998596	0.0693645795726	0.0506333458103	0.124743676471
a31	0.107959836696	0.0997599708083	0.0828666125738	0.0658626038741	0.0667881533708	0.100791602143	0.106363815873	0.0490497091834	0.0835545708653	0.0614688976575	0.0483991295701	0.12713509902
