 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.105627813063	0.138395645058	0.0605930259609	0.0073742923743	0.012286767135	0.0245214383	0.077453582113	0.13386047231	0.0541622901985	0.0411667808548	0.0727566875135	0.0759756952435	0.0598921673201	0.0593670249183	0.0765663151923
a1	0.0739458373973	0.0859573612335	0.0747035208849	0.0130580426218	0.0143888706274	0.041175484804	0.088480461711	0.184173552583	0.0506631137766	0.0570396208823	0.124208421506	0.0915533705962	0.0437899612719	0.0300176789483	0.0268446938139
a31	0.0616878227043	0.0651081893273	0.0955314944966	0.0235242910749	0.0140887751173	0.05656948404	0.064846415837	0.184048709858	0.0606982413922	0.102809199494	0.140920693964	0.0638660333203	0.0356172017563	0.0177496705379	0.0129337730711
a20	0.0523338315995	0.0554965133919	0.115452872748	0.0588883114266	0.017960826234	0.0547408414921	0.0554373742457	0.203028607403	0.0612314092107	0.0957273176113	0.105590988361	0.0636871250058	0.0368187488405	0.0137170211131	0.00988821492323
a31	0.0631785700499	0.0318850117527	0.115503903702	0.0811787743435	0.0323331968647	0.050097727594	0.0857302147152	0.193981484297	0.0631829756302	0.0527709015171	0.070020084387	0.0612544693808	0.048394339518	0.0379260224929	0.0125623402225
a46	0.0721912976254	0.0163951551707	0.0787199755809	0.106600098874	0.0570828454416	0.0389952260572	0.106743188972	0.168257934126	0.0779457630501	0.0381865679924	0.056084223109	0.0448767318849	0.0713738826093	0.0482805566011	0.0182665656315
a31	0.0871655233841	0.0109465919413	0.0548797893336	0.0993148525833	0.0560749213939	0.0351596445032	0.108303051324	0.139261261124	0.075918461352	0.0342263151508	0.0565934974563	0.0466870811576	0.0959234426098	0.076841277057	0.022704294411
a20	0.092451076873	0.0084499847069	0.0525184565305	0.0641993848931	0.039363937358	0.0432097067885	0.102254696841	0.129865117072	0.0756164941193	0.0444351145036	0.0596683641254	0.0527153618725	0.103554859803	0.0987138635263	0.032983598925
a31	0.093252518771	0.00567792273603	0.0522612355448	0.0497864919877	0.0256583777993	0.0622383669228	0.0676795343737	0.132460335367	0.0626049829891	0.0408153817879	0.0862957286085	0.0514724871575	0.107665496601	0.122225706	0.0399054563957
a32	0.097135041551	0.00460405169668	0.0612803732643	0.0542345186599	0.0177757120378	0.0578592314196	0.0386996252512	0.100073277804	0.0321869851657	0.0269994129133	0.0942390297295	0.0474996140992	0.1372407064	0.185723538198	0.0444488995312
a11	0.079262971753	0.00595052484823	0.0732220558488	0.0620343780106	0.0163726993306	0.0564967425365	0.0317199788504	0.128789747452	0.0311415561952	0.0219393697751	0.0606468857925	0.0513125913284	0.154480267	0.177117621735	0.0495126202104
a31	0.0809997096137	0.00546865222074	0.0724267230756	0.0287637948885	0.00837830233087	0.0787784689228	0.0279701306901	0.153351416944	0.0270366073357	0.0185689793917	0.0783560634668	0.0536997500915	0.148163291933	0.176860743537	0.0411773554271
a20	0.0758625773539	0.00396980229958	0.0720281489765	0.0119774301951	0.00504287301096	0.0837893778983	0.0253190754767	0.172333540361	0.0194602635292	0.0211287906546	0.0904600174983	0.0591455955758	0.159329575811	0.170922615508	0.0292302943193
a4	0.0603784199153	0.00763554046519	0.0769658650455	0.0114018585052	0.00844802994365	0.0904045690328	0.0355318963989	0.219525206787	0.0185856698164	0.0203449258595	0.0638062415974	0.0623922235373	0.17615381857	0.117055759588	0.0313699605864
a31	0.0685893647891	0.0186312233857	0.102846879668	0.0202080889349	0.0188210909479	0.0851769529443	0.0451483859596	0.170547371549	0.0181326713788	0.0177288653085	0.0842776331745	0.0576486026478	0.141145203557	0.0831189167791	0.0679787318061
a28	0.0682748154964	0.0315449335486	0.118095013323	0.0447922642159	0.027960623016	0.0971139171814	0.0479570682132	0.143791583676	0.0199741880329	0.0208131085575	0.102207104345	0.0447414325113	0.084311445419	0.0570256439428	0.0913968477127
a31	0.0712293534588	0.0502202615229	0.127501905241	0.0530082324326	0.0294866974253	0.110461488894	0.0496716186644	0.138554714612	0.0205441839443	0.0228604063998	0.098509300647	0.0332652151304	0.058077663973	0.0452456836943	0.0913632694499
a18	0.0773861765796	0.0679326703876	0.13253772392	0.0487749506742	0.0270602291618	0.106602408675	0.0475685657215	0.134817837311	0.0194828966148	0.0242910900573	0.0973482916077	0.0291723374901	0.0571300888243	0.0419246167314	0.0879701186956
a8	0.0723640643265	0.0597123573625	0.11911819828	0.0626425783607	0.0263575022539	0.136028198228	0.0534001592805	0.175416035764	0.0198562030383	0.0232425878191	0.0606592008826	0.0242733471967	0.0589368106081	0.0305365604238	0.0774562134519
a31	0.0873848122088	0.0554456415875	0.122683644027	0.0572447571136	0.028017493218	0.146847163411	0.0544300440735	0.142927898415	0.0231694689194	0.0228856835557	0.0439676062822	0.0235755699622	0.055629947336	0.0420499569586	0.093740337622
a8	0.10127615617	0.0609780943625	0.129806863476	0.0539383456712	0.029000522326	0.126126865672	0.0473311847112	0.125472093618	0.0245203433465	0.0240099858412	0.0438114936487	0.0260643833107	0.056771360712	0.0513293765035	0.099562948372
a23	0.09293977599	0.0507005681208	0.124926309759	0.0650247916464	0.029534327602	0.133753053964	0.0518758666771	0.152254524553	0.0262383177155	0.0232653658204	0.0328695489962	0.0259218012369	0.0600724421707	0.0408006183012	0.0898226876173
</S>	0.085465309295	0.0436692629104	0.11898187588	0.0664457296872	0.029932988961	0.148250231052	0.0567506818386	0.158124925117	0.0282815944577	0.0232181953702	0.0270763267681	0.0251793338685	0.0626471894854	0.0361583638706	0.0898179808086
