 	avete	cucinato	le	verdure	</S>
a29	0.2057660337	0.2511665038	0.30204749807	0.158210057823	0.08280992181
a38	0.237976730767	0.21189039556	0.337265415937	0.17239192105	0.0404755733543
a31	0.258751876089	0.169126195747	0.336071124646	0.20462718771	0.031423662223
a11	0.22653940671	0.150558149613	0.332948528702	0.244403629643	0.0455503226643
a37	0.270263359683	0.155604668828	0.260771460294	0.260113286994	0.0532472421548
a11	0.346026922361	0.159078970069	0.179723392538	0.249137344025	0.0660333768556
a31	0.289264401054	0.219394053223	0.171472231779	0.223946285595	0.0959230444852
a20	0.228210203218	0.288947471141	0.168005998326	0.164375070932	0.150461266895
a31	0.249548678606	0.27763417398	0.150262185975	0.123119155244	0.199435813432
a39	0.254963430135	0.24285167666	0.152986598525	0.156010724948	0.193187572344
a13	0.235078773978	0.231365786553	0.166366750175	0.205316023983	0.161872663248
a18	0.232056188526	0.217257198518	0.168843534458	0.235434767794	0.146408315016
a39	0.242337276042	0.193801442839	0.167669531553	0.255139708865	0.141052037339
a31	0.217828297081	0.20081622028	0.165536140318	0.269782116955	0.146037215246
a46	0.199815441227	0.203198179427	0.157895773306	0.281195990985	0.157894606215
</S>	0.209376508314	0.188520199713	0.151911673253	0.286986071492	0.163205541108
