 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	0.0948634138704	0.0350106614862	0.040757559333	0.083983148189	0.097194591676	0.101126521193	0.108499154045	0.10469737436	0.147440246824	0.064209684697	0.122217672095
a14	0.056477877893	0.0306423540552	0.0861228029143	0.0565410678968	0.0890042989125	0.101550465686	0.163707524698	0.1419552316	0.151717360691	0.0341105091856	0.088170521509
a11	0.0406398224507	0.0308121291799	0.107254861414	0.0532918228246	0.0579469622693	0.0731941363347	0.237095246086	0.140624666173	0.12933693423	0.0351755606971	0.0946278557501
a31	0.0280785345935	0.0359826998414	0.0722435645832	0.0564503484093	0.0507206633511	0.0618199339316	0.244552539895	0.118322907991	0.218840619343	0.0339112774417	0.0790769077169
a46	0.0301540736486	0.0380589089991	0.057027890074	0.0549034770269	0.033858489965	0.0538963272519	0.217331791765	0.112972196597	0.300845169248	0.0300678593099	0.0708838164201
a33	0.0457777092671	0.0404247140499	0.0521413690915	0.0652184648784	0.0450466307727	0.041021285956	0.187607427655	0.114115716332	0.316520103016	0.0352488209256	0.0568777603238
a23	0.052889246036	0.046627934393	0.0544898391548	0.0847707669467	0.0779505046253	0.0295164968067	0.144723761885	0.115083807511	0.313531604072	0.0321338548108	0.0482821904111
a31	0.0473748670367	0.0448625337196	0.0517033858183	0.0876308735829	0.0901802589604	0.0276281449129	0.139284640362	0.148862884304	0.288676944824	0.0275239760336	0.0462714945704
a21	0.0504783111484	0.0408860570765	0.0471077223994	0.077478354172	0.0858795314801	0.0298001280643	0.154596480521	0.159176568768	0.277437260275	0.0311361283279	0.0460234584501
a24	0.0548094256617	0.0415848543488	0.0509075601598	0.0679548203707	0.0758408065067	0.0352600258881	0.16047463064	0.136080149523	0.293209168025	0.0336069214626	0.05027164067
a46	0.0580021243152	0.0437515774091	0.0552785489799	0.0643389182569	0.0666202664622	0.0519608929627	0.162195815213	0.142465757241	0.267507166942	0.0322618163942	0.05561712645
a20	0.0700987430131	0.0428746094212	0.059643772018	0.0712388684056	0.0625084715074	0.0669713067876	0.170433112204	0.15034941008	0.218769000014	0.0302118402847	0.0569008770033
a31	0.0592773906377	0.0384292729651	0.0586720241707	0.0680924587245	0.0522015923691	0.0605837555959	0.177002771201	0.16480403896	0.241332938105	0.0282314824482	0.0513722736744
a7	0.0441303347992	0.037208384633	0.0533672856702	0.0640509696175	0.050925425323	0.048798627932	0.2036228826	0.15442591312	0.251826747235	0.0272733727494	0.0643700474315
a10	0.0539002242731	0.0391294805623	0.0604095633434	0.0778549641098	0.057783669061	0.053147718644	0.213932723933	0.11897361004	0.207564724212	0.0273849113898	0.0899184088458
a31	0.052617197733	0.0373521246561	0.0616448612278	0.0757574732173	0.0526275495737	0.0550480310813	0.207833998711	0.144213789947	0.206236411737	0.0263020991899	0.0803664630173
a0	0.0400351539463	0.0367536916534	0.0613420980559	0.0681827049424	0.0606481121246	0.0532708742271	0.223331326837	0.156067218649	0.186096121846	0.0299343936633	0.0843382871124
a31	0.0398916087421	0.0409366634438	0.0680980657986	0.0734038167608	0.0750158482415	0.0715351099424	0.223859549812	0.12424114315	0.158735457682	0.0377348150544	0.0865478930908
a37	0.0449093260174	0.0430221656546	0.0730606854662	0.0839150485203	0.0799330777472	0.0880344861141	0.231801829537	0.105482374317	0.138982537694	0.0451184546181	0.0657399875369
a20	0.0522099818725	0.0444518258982	0.0853777597554	0.0989944302401	0.0837644314491	0.0920189003714	0.257782409179	0.0796134539057	0.100643129965	0.0445429069394	0.060600744439
a37	0.0695086690095	0.0470949542327	0.0907218995185	0.107858919107	0.0732733763497	0.0871333504571	0.273683131193	0.0697344506352	0.082626937855	0.0412004320331	0.057163870413
a13	0.0917056955745	0.0493199278442	0.0869258931728	0.113301857329	0.0628575429832	0.0825227835524	0.268439647198	0.0670976722784	0.0734576742183	0.044799329931	0.0595719783977
