 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.25100754403	0.14498226644	0.19057969598	0.10470942023	0.066419741903	0.132670188628	0.109631165105
a28	0.264792485033	0.147044538147	0.22493930336	0.0824151969633	0.0555954423147	0.123641178515	0.101571865552
a11	0.255519409414	0.131018763022	0.19484527302	0.0997134886544	0.07097220785	0.138064481372	0.109866361998
a31	0.245425164525	0.126853609947	0.192875484907	0.152905099018	0.083640034046	0.135069599624	0.063231001866
a37	0.263855277808	0.110182450996	0.181965627682	0.157268751206	0.0848776670233	0.158892242235	0.0429579937593
a31	0.286460610696	0.0823283862587	0.159101700674	0.160243206969	0.0959831114531	0.181675784658	0.0342072020438
a20	0.31102024808	0.0555088687636	0.117366285058	0.157124213832	0.118660983404	0.205053799686	0.0352655934946
a46	0.350731180207	0.0452429299785	0.0782051635193	0.137832272507	0.135163337881	0.217720285915	0.0351048225049
a31	0.364005264115	0.0539387532662	0.0656063670398	0.136512580922	0.131391830154	0.200481614132	0.048063580915
a20	0.349029392489	0.0484980771221	0.0620943940399	0.136090620081	0.127003219618	0.205660476644	0.071623816905
a0	0.343541048567	0.0566831757407	0.06314452284	0.118426004367	0.122683847473	0.202466228615	0.0930551903017
a31	0.296735873542	0.0722590835802	0.0682914228133	0.127417297222	0.119030541024	0.185332483405	0.130933318167
a20	0.234165121447	0.0702449517267	0.0742893862044	0.144432408207	0.128556644675	0.193952547002	0.154358957389
a15	0.207016637082	0.0904342622422	0.0894267554015	0.131306347736	0.130682483025	0.204100463667	0.147033063263
a31	0.187936405427	0.111376992281	0.0917710125338	0.156009680712	0.122142962942	0.171924016156	0.158838932654
a18	0.176896129676	0.116721092494	0.0922732986446	0.164259095704	0.115524549247	0.159025260319	0.175300575651
a31	0.177827346759	0.124314213031	0.0893419088149	0.164105610235	0.110532396016	0.155493452773	0.178385073684
a20	0.172632371986	0.125577812177	0.084970554005	0.151760495812	0.108919230139	0.161433041724	0.194706501161
a18	0.176076023995	0.136639545892	0.0894612772017	0.115072883337	0.11228344558	0.179807920975	0.190658909787
a46	0.177699011998	0.162675207497	0.0941317458006	0.118341346912	0.112935572727	0.170430485258	0.163786632662
a8	0.165626480866	0.187755814499	0.107597635934	0.138325801304	0.108473818376	0.154418911419	0.137801534421
a20	0.161259555555	0.1876508045	0.112193998178	0.161259729168	0.108339995592	0.14313394714	0.12616196254
a31	0.160467964252	0.145903193767	0.100981681326	0.194169184589	0.122344222397	0.14498851718	0.13114522838
a46	0.168598043617	0.133194347856	0.0924415781753	0.195919048863	0.121388210466	0.144752428393	0.143706340193
a31	0.173790092739	0.131319523752	0.0886715053918	0.187921589421	0.114797427489	0.148748401931	0.154751465064
a24	0.167158901113	0.127603935717	0.0849339071973	0.172919101807	0.122258832163	0.160801674777	0.164323658888
a31	0.167999623038	0.131640412372	0.0858728037991	0.147669370336	0.124735529988	0.170597207459	0.171485070229
</S>	0.172198900219	0.117798950886	0.0851579488996	0.151646067468	0.126334766894	0.177561675729	0.169301705014
