 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.195822337292	0.0095076862927	0.12818860442	0.05442604752	0.23657573517	0.08102296051	0.061661010962	0.23279562616
a20	0.169056683162	0.0674906716697	0.119832873173	0.03693627462	0.30903830331	0.0811178383767	0.0689242147487	0.147603144131
a31	0.161579344679	0.0929471385538	0.0886129894651	0.0501318969093	0.30816188739	0.0864652347389	0.11605559006	0.096045911399
a29	0.158670415958	0.0845049041938	0.111352382838	0.102249951439	0.267204052203	0.0917405113396	0.0959498526767	0.088327923659
a31	0.183857623555	0.118132717575	0.136956475096	0.1477347283	0.184477633714	0.0863210085932	0.0423364760189	0.100183337248
a20	0.221050904885	0.0957810339571	0.144778065299	0.165600461347	0.133987713025	0.0998351791977	0.0313332967596	0.107633342503
a31	0.214612757215	0.0600975380135	0.159286183182	0.155405703342	0.143916294208	0.113307837799	0.0390371869465	0.114336507334
a18	0.178234687692	0.0529693369724	0.178052372469	0.166403103687	0.144059655036	0.102685096933	0.0551916487888	0.122404108925
a20	0.149587941197	0.0468115515827	0.211702012582	0.144583938582	0.138135287379	0.108838336178	0.0732787777363	0.127062151155
a31	0.144568949759	0.0402492181842	0.238367504294	0.112217522907	0.15479314246	0.109189958993	0.0859124585454	0.114701236765
a28	0.124768723853	0.0527389786007	0.239700890498	0.0973099035157	0.122692107007	0.117785901531	0.102752164048	0.142251327368
a31	0.111442193684	0.0634146518062	0.240827972899	0.0731893661186	0.0925185277223	0.11784946111	0.124209234083	0.176548606889
a11	0.0989508943347	0.0679598987231	0.239464296566	0.0598922738129	0.0918292139741	0.12299871577	0.142306732841	0.17659799625
a24	0.102742900418	0.081636876862	0.216815802989	0.0391528639043	0.0778744045247	0.145672196323	0.150999063947	0.18510589379
a38	0.113754719673	0.0815676989939	0.234183306196	0.0381561482281	0.0512753141996	0.144583980508	0.139003191609	0.197475625725
a31	0.122487976358	0.0837864395978	0.245055053132	0.0440194894494	0.0445378222512	0.126751994369	0.11402460071	0.219336615188
a46	0.118423024946	0.0907310576719	0.243781612777	0.0535389498891	0.0533612663744	0.126511113523	0.0985363721067	0.215116605374
a20	0.106628763875	0.107458649949	0.257615596926	0.066180442204	0.0618751523195	0.119783978374	0.0879182728516	0.192539142488
a31	0.118938822025	0.123711347616	0.267138142175	0.0630427149096	0.0601008668305	0.101183210591	0.0700040361352	0.195880857859
a46	0.109594073475	0.120294005315	0.275271138258	0.0616079644225	0.0624185010788	0.0988362120637	0.0689251360597	0.20305295803
a31	0.109961432358	0.122951117295	0.285323151019	0.0629839110002	0.0648238086483	0.0915764551546	0.0671121433859	0.195267970921
a8	0.116033081253	0.131261268052	0.29225332694	0.0648613698401	0.0655172770361	0.0833891030515	0.064353880568	0.182330699184
a31	0.121774071951	0.133369239704	0.29440042658	0.0662906811667	0.0664912713054	0.0798022899505	0.0635840183387	0.174288005539
</S>	0.138073873975	0.133419617752	0.29073873969	0.0642868145133	0.0653384679827	0.0775247789753	0.0571719802194	0.173445730123
