 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.138699173463	0.15654048822	0.11791747636	0.1205196167	0.10641864883	0.18013806089	0.179766554323
a0	0.150321765165	0.155154068959	0.103934307513	0.119079511927	0.154562199835	0.191719135857	0.125229025301
a31	0.127598070061	0.090067400345	0.137172733484	0.0980028514023	0.207436590283	0.225237397519	0.114484945016
a13	0.106650365958	0.0466947377237	0.155987076068	0.113049321901	0.245970771828	0.25814888202	0.073498821589
a31	0.0905247640026	0.0283188793766	0.170801308609	0.131366253	0.256664383943	0.271005482453	0.05131892054
a8	0.126734678211	0.0172388047169	0.17599284151	0.152323023433	0.206752327981	0.283389522218	0.0375687931447
a31	0.125611673394	0.0554880567503	0.15287158441	0.160846100844	0.17198381026	0.295829661739	0.0373690961149
a13	0.0897361229967	0.0783188784234	0.148737523003	0.200109881348	0.17640184702	0.26912201938	0.0375737206383
a31	0.0678708042016	0.0747648185811	0.141966215934	0.230039873783	0.179492679407	0.251551456927	0.0543141408794
a17	0.0799621168432	0.0883844129937	0.133880602111	0.234207070594	0.157301657202	0.231763424776	0.0745007045598
a31	0.0954010465904	0.0784283581979	0.133693612237	0.243030229531	0.146729300067	0.214452537925	0.0882649300533
a13	0.0944157698501	0.067623536466	0.136552127879	0.23634703411	0.155079947356	0.211282034708	0.0986995583178
a31	0.09903678009	0.075323860622	0.141563406626	0.23570231697	0.143735745119	0.206823531836	0.0978143498059
a28	0.09913462271	0.0801266555407	0.139677210942	0.222276938323	0.140163126373	0.208258543812	0.110362899202
a10	0.0903881641367	0.0952345493136	0.129946678047	0.224501109441	0.123326876124	0.210875748204	0.125726881134
a31	0.0764028734656	0.112683023438	0.124591989882	0.224619562214	0.127349663708	0.206248365335	0.128104522445
a30	0.0716152454752	0.105271038613	0.135428778427	0.236407272138	0.130939085969	0.193668248778	0.126670319282
a31	0.0770096785451	0.114359660738	0.142918548542	0.234921375713	0.128810225056	0.176388401593	0.125592098427
a20	0.0849069858484	0.124146369846	0.149790558941	0.216368043904	0.131461265485	0.176967758331	0.116359008676
a28	0.0811002206895	0.130810078415	0.14319476124	0.209834563968	0.123065194295	0.19038602871	0.121609151892
a31	0.0878655941698	0.140070337938	0.12682298958	0.201920822256	0.117349425832	0.18382546797	0.142145368764
a35	0.0921841031499	0.126522072246	0.12180855226	0.184194875952	0.121502024344	0.19305744559	0.160730933855
a31	0.10399222401	0.115733394882	0.11418919322	0.175802305851	0.119861152781	0.202567185197	0.167854543818
a46	0.109105370137	0.114057912094	0.109455978647	0.162101418817	0.119360909994	0.210298008399	0.175620388339
a31	0.112619079379	0.111908318431	0.106926947789	0.154400742872	0.119456612065	0.2190236112	0.175664669246
a10	0.119044004393	0.129463288057	0.100443597263	0.159029452224	0.113400908622	0.2163594486	0.162259294549
a8	0.108639449964	0.155921551266	0.099401465821	0.135301198675	0.113713968407	0.2277770792	0.159245295116
a31	0.117657356688	0.147674117155	0.101297497607	0.137669894225	0.114825413802	0.225939345333	0.154936373439
</S>	0.126331530544	0.130272852978	0.101829588104	0.157183792112	0.114807421501	0.219112633266	0.150462165419
