 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.0215202227675	0.0213826431581	0.028144166373	0.0163255913205	0.0285774509969	0.0154913466631	0.016015231997	0.0102601432239	0.0134759979954	0.0175188746012	0.018591548102	0.0121639918794	0.00868069041984	0.1166848023	0.05505945146	0.0537846847284	0.132697761673	0.11712206976	0.093086858913	0.045523290457	0.07131246218	0.0865807047186
a31	0.0158840816483	0.0384800991976	0.041906253749	0.0240781705653	0.023703294942	0.0164431342863	0.019792514776	0.0094113809552	0.0143286179741	0.0199823067865	0.009702202026	0.00894708098407	0.00657095285324	0.1957038805	0.0540227647807	0.0332083876284	0.174073479451	0.110670976643	0.0950712359597	0.023836757557	0.0326993512733	0.031483068538
a11	0.0133608033124	0.046076581812	0.0472937602483	0.0288350290749	0.0212583606633	0.0158920286606	0.0212833499393	0.0084040957784	0.0176681726174	0.0262301117708	0.00842025237533	0.00973988768802	0.00923719245848	0.272415727167	0.0369812141476	0.0393950928361	0.138703514189	0.0655266621163	0.11867844696	0.0189075859017	0.0194782858644	0.0162138452942
a5	0.00651558039722	0.0295565614656	0.0340454790893	0.0371818119651	0.0249353952197	0.0179195198869	0.0346227037908	0.00902694134147	0.0238830011058	0.0276888082103	0.00995307313178	0.020976862056	0.0194120043182	0.269615014856	0.0288813072245	0.0430431131587	0.0878245671043	0.0477813740574	0.179155741341	0.0154415020366	0.0177880606281	0.0147515608269
a37	0.00570282159834	0.0336909675877	0.0481878873701	0.0722562396089	0.0304389638416	0.019704084193	0.0482133588863	0.00784751269582	0.0235517442686	0.0191551067968	0.00993475828393	0.0456626206437	0.0333288829709	0.199760405552	0.0327822485568	0.0273182805476	0.0825942115514	0.0282305803458	0.159178197922	0.0240688174322	0.031363676376	0.0170286213876
a31	0.00569073568412	0.0390114686762	0.0539395246216	0.0712642383716	0.0520283796199	0.0177762104133	0.0381171784434	0.00650819389898	0.0175586053489	0.0211496504629	0.0135600073708	0.067752855746	0.0370489676653	0.126492427504	0.0400940728045	0.0177674925372	0.0888141548727	0.0153276689286	0.155055327461	0.0331728722241	0.0661830249253	0.0156869284185
a37	0.00605984511114	0.0383233944293	0.0500607801066	0.0494685526772	0.080324580314	0.0138738181407	0.0235570181958	0.0067468524247	0.014568840051	0.0237994474716	0.0176185940244	0.0638907027584	0.0298432762433	0.0849453463547	0.043029127427	0.0180641005564	0.0876358342564	0.0136371763629	0.153042474614	0.0357763120547	0.128418328402	0.0173155855955
a18	0.01103720609	0.0444249848614	0.0613694613758	0.0556466082757	0.0947832950187	0.0118680544669	0.0169658669186	0.0088159321749	0.0153073296503	0.0237696089972	0.0276919367451	0.0507517198521	0.0273274554244	0.0731309269182	0.0321213701023	0.0266199979135	0.0736560913988	0.0183643569343	0.105653273918	0.0345924320182	0.165243039001	0.0208590445505
a24	0.0140032757056	0.0572778087215	0.0675564295679	0.0450436943652	0.0800600690729	0.0112870744823	0.0134668348975	0.0108411729316	0.0186239998301	0.0289441538991	0.0385232165893	0.0379254837434	0.0233958711321	0.0760080678394	0.0205341613208	0.0417997544205	0.0611313178196	0.0209782374248	0.082818296866	0.0301765598061	0.1943427024	0.0252618113902
a34	0.0141741855949	0.0701728126278	0.0679218747093	0.0275329303044	0.0531349324828	0.0104945864438	0.0103864994718	0.00878842020387	0.0143906723167	0.0245945875597	0.0283908164311	0.0209283911634	0.0141576126506	0.0867798296131	0.0131379613469	0.0525259179848	0.0897574097399	0.0179433917416	0.0731853415953	0.029435688602	0.2459106186	0.0262555256221
a46	0.01621299813	0.0880744339313	0.07024435546	0.0222321909181	0.0472633893921	0.0121988267377	0.0102383129019	0.00606103248796	0.00820927206557	0.0160618301799	0.0149318181197	0.0167591515287	0.0085375248184	0.0894073657377	0.0102150641456	0.0437776136613	0.105967407505	0.0226572921139	0.0681180139118	0.027930973534	0.260146899667	0.0347542318314
a38	0.0178634407273	0.0961849058438	0.0787474402336	0.0209989628734	0.0500860714247	0.0134089469292	0.0102275688826	0.00524080713599	0.00636689941519	0.0136486708	0.0136225469156	0.0166999335076	0.0079720160558	0.0892027197459	0.00952412169587	0.0392712246231	0.075700991475	0.034120283998	0.0566221653106	0.0402008253447	0.258080667689	0.0462087810625
a8	0.0167724889018	0.0892896505475	0.0815731071619	0.0200948792798	0.0512339961662	0.0126752170811	0.0091547344742	0.004599156212	0.00611895339173	0.0123415322867	0.0134908082976	0.0169525205572	0.00943245158727	0.101143759815	0.00979635648729	0.045399284102	0.0797840793957	0.0377384287593	0.0560406177742	0.0430265426816	0.23729823083	0.0460431991362
a31	0.0133872108873	0.124129394581	0.0652188849053	0.0149123265546	0.0482801039289	0.00977226440717	0.0074236109562	0.0044198657516	0.00648198574498	0.0127160327196	0.0148076791305	0.0167057613904	0.00834969352756	0.0950777732383	0.00866964046976	0.035072243422	0.0855435139872	0.0306219071398	0.0565852480954	0.0541320830272	0.249374293997	0.0383184865261
a15	0.0094761103791	0.116098410256	0.0656608489098	0.0153633550175	0.0578013451852	0.0151133320025	0.00983198228553	0.00740863321813	0.00924285076273	0.0156705746639	0.0158729186288	0.0128191806861	0.00822380485699	0.0739383156461	0.0116710314513	0.0242665231621	0.0800080568851	0.0400525191533	0.0479226186851	0.0699126097424	0.253200281586	0.040444705582
