 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	0.081055167634	0.0683511437702	0.047711442109	0.020858271622	0.06749098916	0.0229229254357	0.04562781071	0.044660295148	0.0727263679	0.06091923048	0.02240808913	0.086325057455	0.06577933325	0.0780722567526	0.152201115924	0.0628905130937
a11	0.0399839150212	0.0527758510027	0.0476701775743	0.0209645324891	0.131730807118	0.0169822196818	0.04797873025	0.059277239816	0.09735209288	0.0836367241933	0.0311438944167	0.108358537982	0.058275062938	0.0672859066467	0.0754541331386	0.0611301929866
a38	0.0175818284416	0.0299484265202	0.0282299452354	0.0148723494701	0.130760883657	0.0173684250484	0.0449914370433	0.068365581372	0.11778017216	0.126614641898	0.0551019902389	0.115008795594	0.055787629204	0.0682685093028	0.0504032207858	0.0589161873428
a37	0.00990727811453	0.0463774070248	0.0516171829345	0.0274917063234	0.0727452179123	0.0258331410019	0.0425760891478	0.055753675884	0.113977547807	0.146488364099	0.0784779786463	0.138432970465	0.0655953365418	0.0534532653999	0.0407715952999	0.0305012508072
a11	0.00887696281151	0.0563103883579	0.0734754311535	0.0374602734411	0.0448778730374	0.0387397129194	0.0351144719159	0.0427803007213	0.102500496356	0.150759836633	0.0932976304154	0.145396828422	0.0634030560775	0.050882760475	0.0404180626004	0.0157059067844
a13	0.0138119278305	0.0446118373672	0.0717725941852	0.042855768547	0.0432965802925	0.0505437249594	0.0357930137053	0.0408899441071	0.094120160052	0.154209014744	0.0886112184385	0.144253922841	0.055623407111	0.062996338001	0.0450698074994	0.0115407342027
a37	0.0241997704235	0.0343191258265	0.0797196255857	0.0593913611957	0.0527545290108	0.0505854328238	0.0320430973018	0.042663128369	0.0873902731507	0.133948485581	0.0651318823462	0.139249952127	0.0525833474583	0.0821409699322	0.0521673022458	0.0117117093514
a31	0.029459604085	0.038693674837	0.0874150472607	0.0618494337604	0.0420312888656	0.0415851242373	0.0235817977499	0.0339439587563	0.0692375012502	0.10697371206	0.0576708055554	0.156141369689	0.0529923936388	0.120177079858	0.0626737566443	0.0155734376135
a24	0.0318482399722	0.0424315174553	0.0749621010284	0.051821822962	0.0260698594672	0.0298458908203	0.015488283926	0.0254573966188	0.0753149560834	0.112661343687	0.0580804398918	0.147554957863	0.0649725415643	0.151988004815	0.0710792557711	0.0204233798615
a31	0.0333324329107	0.0593399799289	0.0649048749388	0.039071933414	0.0181791834291	0.0181846798042	0.0115478236353	0.0223282266263	0.0909934137011	0.135265171936	0.0508041682393	0.112357221074	0.0685460917413	0.165889396232	0.0863158663557	0.0229395459498
a39	0.0463601263169	0.0663229904209	0.0574362601489	0.0327599785113	0.0239016361064	0.0206294755271	0.0129132402451	0.0232621782288	0.0907006252404	0.128889950885	0.0529961825884	0.116180694478	0.0650116946723	0.148457967464	0.0925054455759	0.0216715672793
a31	0.0498146418123	0.0349447314619	0.0327404895056	0.0300940226904	0.0284548892221	0.0208486675721	0.0137963185684	0.0297694401829	0.114719280613	0.127521791095	0.0596327244961	0.120206581093	0.0672819238614	0.144218182081	0.102204360619	0.0237519599378
a13	0.0469783207108	0.0203935044516	0.0207056779845	0.0258798219368	0.026741465974	0.0184983229806	0.0130926492361	0.0313324199676	0.128915093204	0.126683636832	0.061070139232	0.115902209898	0.0624362303778	0.154742302287	0.11550467948	0.0311235211439
a41	0.0626787485969	0.0220465465067	0.0246267814308	0.0398179350323	0.0491040525913	0.0230584408457	0.0149435010054	0.0318418094559	0.111700114868	0.106168109277	0.0604370530973	0.123269576699	0.0643368032193	0.131199455842	0.106266429349	0.0285046307013
a33	0.0773406597123	0.0287782164312	0.0444585987236	0.0636461081241	0.0593008354638	0.0236455245846	0.0218946479885	0.036854586752	0.0943773220227	0.093787313159	0.0575753007858	0.1255012189	0.0685085877931	0.099807844334	0.0848692784023	0.0196539513271
a31	0.0677368495908	0.0285186953684	0.0439534675612	0.056397559548	0.0460335859013	0.0217580938679	0.0275520869362	0.0408585202773	0.0951511125409	0.103771945386	0.0649167957286	0.1234309035	0.0655557873044	0.101126080978	0.0859264782041	0.0273120399824
a37	0.0506428708636	0.0252092593351	0.0271719432937	0.038681277536	0.0556549518471	0.0233446800577	0.0272998683921	0.0406440457191	0.106744622247	0.109950120329	0.0679169930429	0.109734895967	0.0606459006481	0.105190365313	0.111136672655	0.0400315358941
a31	0.0470651371545	0.0285260685501	0.0258020074112	0.036910411232	0.0654715162624	0.0278196120414	0.0331334646374	0.0458163105264	0.108717637282	0.106791413043	0.0639896195876	0.0962242106557	0.0571650727494	0.103140600358	0.108429963598	0.0449969688314
a11	0.0446974123182	0.0351620619094	0.0269184280504	0.0397188733373	0.0699627926675	0.0305695357214	0.0369139309191	0.0500155098621	0.110480087894	0.0976284408143	0.0575239112092	0.0839707807519	0.0542172686431	0.098448728786	0.112183372319	0.0515888756438
a0	0.0613030766861	0.0573642548166	0.0367494427435	0.0612844617524	0.0964255396225	0.0356983745488	0.0325090159597	0.041032657294	0.092323218498	0.0760718733381	0.0446276064964	0.067732786004	0.0470829721877	0.0689244773287	0.1251683304	0.0557019174479
a31	0.0657775926754	0.0652141156562	0.0408064189478	0.0660080588308	0.101107219541	0.0411099150819	0.0406574768199	0.0424202525713	0.075341350966	0.070729237446	0.0417930593255	0.060675804688	0.0444970545892	0.0763192962429	0.11497519184	0.0525679597493
a28	0.0533044764918	0.0604894309981	0.0377643648866	0.0579982142636	0.0889673739137	0.0490823221203	0.0491005568533	0.0523831495904	0.083087753922	0.072287443082	0.0411065166818	0.0524320154293	0.0458021721831	0.0808451980543	0.123006981147	0.0523420331831
a31	0.0504109742306	0.0627224882191	0.0339375937062	0.0517004869545	0.0780059423712	0.0518592760468	0.0544509724911	0.0593233748635	0.0846139193073	0.0669391233607	0.0384751745273	0.0471480466098	0.0439253297277	0.0808827743914	0.139000859916	0.0566036743277
a41	0.0523954060769	0.0716943371763	0.0357979400701	0.0531441722782	0.0757283439237	0.0571761785139	0.0588312232637	0.0615660845745	0.0777370643691	0.0600120447869	0.0359120534758	0.0424708521366	0.0431091196559	0.0787388082638	0.146077932819	0.0496084430426
a31	0.059497670559	0.0812125195329	0.0371027451	0.0529544341527	0.0695887826546	0.0575684782239	0.0587639760852	0.0611906114315	0.069004890523	0.052276850729	0.0332783707026	0.0393694063789	0.0397864809053	0.0711555167546	0.162907120386	0.0543421526809
a20	0.0669147110063	0.0864276137117	0.0407950038267	0.0540501381176	0.0662421848315	0.0568479964325	0.0593879958924	0.0600159418505	0.0627409093743	0.0455140601763	0.0316982025449	0.0378627149063	0.0360710572284	0.0654750769182	0.171440639262	0.058515766527
a24	0.0745392311554	0.0973897295119	0.0455511539982	0.0602270831525	0.0708787516772	0.056422114017	0.0547339100441	0.0558983432502	0.0562527899914	0.0407605523921	0.0295169470883	0.0349627106154	0.0362417311028	0.0504430607727	0.179321652821	0.0568602394757
a46	0.0852199315185	0.0950261615542	0.0439718493687	0.0595946182442	0.0755311895591	0.0521089805023	0.054352538528	0.0571635360434	0.0541720726638	0.0385942477974	0.0270386493628	0.0330557244585	0.0347634995809	0.0451845277242	0.180757046207	0.0634654212252
a31	0.0865288897728	0.0848235007945	0.0437626273209	0.0562934871747	0.0693406491864	0.0521948536947	0.0562752185293	0.0587988394878	0.0541742319546	0.0388203177325	0.0266960079556	0.0338328775395	0.031939198087	0.0468903628414	0.185444283936	0.0741846567417
a0	0.0811814893243	0.0929716138957	0.0435866726356	0.0529133289582	0.0596913076621	0.0528658333358	0.0569439818631	0.0576463028026	0.0532411578515	0.0390673726442	0.0274606981599	0.0388011080265	0.031409217569	0.0474647468005	0.191240123512	0.0735150501139
a18	0.0825063751081	0.105431552768	0.0434243310672	0.0563721704194	0.0690204152207	0.0520525694595	0.0564267745344	0.0564586171809	0.0512194056838	0.0372083806147	0.02556444874	0.0402697196955	0.0319011660563	0.0419272721202	0.184314422904	0.0659023661046
a17	0.0852094669694	0.108740856716	0.0483092676691	0.0587397700198	0.0733362051402	0.0496728690722	0.0536649472381	0.0556535794336	0.0495598404946	0.0364195906716	0.0232239299133	0.0352059120052	0.0301854662454	0.0387623166934	0.177636107835	0.0756798480349
a23	0.0923976394565	0.107126704473	0.072701943923	0.0677652011399	0.0741251904467	0.0513755586723	0.0474604472127	0.0491994287245	0.0435191161649	0.0334348144905	0.0204739308044	0.0291466208684	0.0276985386231	0.0354360509111	0.163831255078	0.0843075428116
a28	0.0877834451522	0.106100517333	0.0750384822077	0.0743264714	0.0883195424156	0.0474240847994	0.0442927376642	0.0458734591148	0.0416772415883	0.0348082714302	0.0224613609881	0.0302288190228	0.0290897217201	0.036741795517	0.153046862426	0.0827871949372
a31	0.0760629409841	0.0944736922077	0.0567278522092	0.06847574586	0.0888158184052	0.0450659198435	0.0544125228681	0.0525323691783	0.0485593499961	0.0422906364101	0.0284103083674	0.0332966629076	0.0322973552778	0.044289390359	0.163951665609	0.0703377720457
a37	0.0680334427947	0.0873711534192	0.0532373890897	0.0659050928933	0.0707830029351	0.049115872032	0.0587069486294	0.0537770725994	0.053694422932	0.04847715427	0.0382379871605	0.0498376799359	0.0355447922706	0.0475787361863	0.162254852903	0.0574443840152
a31	0.0709030887316	0.0816844611431	0.0495925385299	0.0615682386444	0.059028080845	0.0475946801041	0.0521364635658	0.0494369324198	0.0523709719773	0.0490168464567	0.0416085975708	0.0633080776186	0.0387067688015	0.0508249715288	0.175099636668	0.0571196225384
a18	0.0736353112439	0.0825795159557	0.04598588191	0.0545027732148	0.054579635415	0.0480324007615	0.0559273854113	0.0518582146266	0.0527315369924	0.0485647734522	0.0369651081543	0.0591006262995	0.0414166243605	0.0548847671096	0.178516712156	0.0607187113128
a31	0.0771072654813	0.0825157818402	0.04262603793	0.0499157770183	0.050617772805	0.0464877944006	0.0542006601171	0.0511365966622	0.0521980051308	0.0476235102841	0.0365830477914	0.0604575443265	0.0445659254935	0.0607220334365	0.179521316252	0.0637209221043
a20	0.0774311296271	0.0824242021723	0.0402210243167	0.0455295688194	0.0478333524683	0.0469771381757	0.0571343921524	0.0502123108074	0.0510150589769	0.048774192428	0.0367528200371	0.0574587990622	0.0467960271778	0.0647729457455	0.179478645351	0.0671883856348
a31	0.0786420871424	0.0851008271008	0.0391813865589	0.0438563751331	0.0457638210894	0.0485178420459	0.0589610614815	0.0483181562731	0.0482541151923	0.0483035088093	0.038584075939	0.0580199936274	0.0476762446393	0.0681953154485	0.175370823384	0.0672543528116
a20	0.0816328531808	0.0890509416343	0.0391803481863	0.0430158016377	0.0422953516965	0.0497631238293	0.0548817611912	0.044066703295	0.0461081917974	0.0492210264031	0.039502332293	0.0582749163025	0.0486437339931	0.0698475938828	0.177359695728	0.0671556128705
a31	0.0871098491936	0.0925789450234	0.0392532349154	0.0426043264126	0.0408012670322	0.0502730176668	0.0528027415657	0.0413060345217	0.0446205027991	0.0496298603344	0.0408197031023	0.0582737652808	0.048770843731	0.0710668867609	0.175321355109	0.0647676526235
a46	0.0962190894645	0.0914583539538	0.0398197464185	0.0419988321575	0.0392936652107	0.0503018460233	0.0483236019572	0.0389321942372	0.0429975011997	0.0498874753115	0.0410310005721	0.0573362660069	0.049091991177	0.0716129830536	0.176988098303	0.0647073470078
a31	0.0976145446882	0.0913388002633	0.0396014600528	0.0414386253058	0.0383724527036	0.0500050709104	0.0462278571637	0.0373964587791	0.0420199031999	0.0500539867038	0.04133856664	0.0579038100023	0.0492607719257	0.0730079542845	0.179483865034	0.0649358764026
a8	0.102146474229	0.0865371721444	0.0396954235776	0.0409245009353	0.0380532350012	0.0496064079268	0.0441638494326	0.0366233695464	0.0403332340666	0.0488669381013	0.041222548796	0.0572905613341	0.0496227215752	0.0721644736282	0.187578698611	0.0651703943342
</S>	0.100906863115	0.0931778366642	0.0433415747888	0.0445378937677	0.0412687559006	0.0543952540924	0.0455723428163	0.0371738492132	0.0413472194333	0.0518156997507	0.038331307698	0.0495462991671	0.0510848538876	0.0642159808141	0.176210851605	0.0670734167671
