 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.133251378629	0.0306855555786	0.0119107818814	0.04404250305	0.33434860957	0.027985432525	0.193740983375	0.13201871217	0.09201607796
a8	0.0526866180297	0.0388035311089	0.00890115902307	0.0506793880767	0.407215476703	0.0690315421007	0.193144307335	0.133592472842	0.0459455259787
a31	0.0275147380182	0.0411270663114	0.00814773942862	0.0539873457769	0.371814459501	0.128249737644	0.160323188778	0.151567965917	0.0572677560816
a10	0.0409866859729	0.050174633442	0.00550988867267	0.0539771198636	0.3221847781	0.113795376665	0.147127272326	0.184599697982	0.0816445225955
a39	0.0674294846532	0.0732207609313	0.00573101566416	0.0667738502345	0.3125643369	0.0735835098733	0.156370351242	0.167082677772	0.0772439934726
a31	0.0721868844439	0.0557677338711	0.00667181238965	0.0629403821537	0.318595911622	0.0674017007056	0.177883060081	0.167480209391	0.07107230942
a20	0.083389035218	0.037228161027	0.00894788360442	0.0574077229154	0.284290201129	0.0573655000457	0.165581573327	0.229709359997	0.0760805695933
a31	0.0775106523673	0.026291412609	0.00870713896714	0.0565507726898	0.287970243998	0.0486164250152	0.190898383542	0.224507537919	0.0789474436844
a8	0.0664406058967	0.0195454971497	0.00830766187038	0.0610403066993	0.307985774328	0.0487289360871	0.210258716181	0.194384334266	0.0833081798148
a31	0.0563773621532	0.0170201435566	0.00824794407413	0.0643246394731	0.306314112223	0.0430562152864	0.238046477994	0.191683913729	0.0749292041583
a17	0.0511553466821	0.0155358627322	0.00927334862871	0.0683779833244	0.303951205134	0.0391491176095	0.254190453865	0.193067356616	0.0652993372528
a37	0.0515262689451	0.0161836573907	0.0206796362249	0.0773971474415	0.271412081211	0.0315379254525	0.265210106155	0.196878265912	0.0691749119576
a23	0.041638672035	0.0153266424636	0.0254863185936	0.0971742106805	0.247191011164	0.0246436523308	0.257272438585	0.207881074571	0.0833859822859
a31	0.044414087085	0.0194440277945	0.0188025061812	0.10103424536	0.238196259235	0.0206719557969	0.241909659995	0.205988065657	0.109539202115
a42	0.0562547388883	0.0299252887015	0.0205279062137	0.11555015912	0.252079361678	0.0282489166936	0.216291297132	0.181497139306	0.099625209765
a31	0.0750200922894	0.0424619975638	0.0284280774612	0.136769557707	0.258257313226	0.0325581206139	0.161539085311	0.159240639922	0.105725129935
a20	0.0872322964298	0.0526058771946	0.0367502311037	0.144215357702	0.240996577609	0.037215596592	0.123941297904	0.152191226707	0.124851543412
a31	0.107584232477	0.0657685877315	0.0447694710546	0.140946996234	0.233998810936	0.0425078509853	0.100109892501	0.139535766236	0.124778375837
a17	0.115640741586	0.0738296599305	0.0537094006382	0.123930377411	0.238986866645	0.0501383915698	0.086671975767	0.125212454079	0.131880107426
a31	0.123235218955	0.0844026069768	0.0612482405861	0.11105341267	0.235950668548	0.0551445282126	0.0752442836557	0.115253968026	0.138467065609
a20	0.129162036918	0.0885676563923	0.0647250091687	0.11590128369	0.214337880516	0.0537722348255	0.0708750782852	0.114192812009	0.14846601489
a31	0.140876873973	0.0955946913974	0.0680623569896	0.11316067363	0.196173466772	0.0541801944705	0.0674320466284	0.110191245203	0.154328456597
a46	0.138735152391	0.0962710787325	0.0716065993299	0.0982295332767	0.200394929857	0.0572777386682	0.0663765122761	0.108792994668	0.162315458566
a8	0.11415439313	0.0960895510442	0.08206325811	0.107445093492	0.197479983352	0.0629314980387	0.0674218137587	0.114190240023	0.158224177722
a31	0.13997705671	0.121939467148	0.0958283989033	0.0981620960307	0.162786931984	0.0547853261196	0.0646506220529	0.106112948941	0.155757180821
a18	0.147635853303	0.126378599583	0.0936619239011	0.0988174084769	0.152662166461	0.0531567488732	0.065794864151	0.109682734514	0.152209714254
a31	0.166122373234	0.128037113661	0.0889664343004	0.0992069926923	0.140064548287	0.0527369020244	0.0630595090837	0.111472627238	0.150333489285
a20	0.169069242078	0.120881508087	0.0834240189668	0.0976929697641	0.138026199696	0.0528172675948	0.0672895490612	0.120457218946	0.150342026962
a31	0.179242172893	0.111535275762	0.0816943141223	0.0941680243214	0.131754362165	0.0509607374063	0.0678910773537	0.119730296315	0.163023750854
</S>	0.225033088847	0.119613301481	0.0876121657611	0.0762411258607	0.106807700683	0.0455081524551	0.0604762329768	0.103320300957	0.175387936827
