 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.1093565781	0.166867252222	0.061333298883	0.2325349973	0.037782229753	0.0998190044945	0.102907090024	0.04801322342	0.022041898379	0.11934440779
a3	0.0649083007944	0.120724056085	0.0872488047297	0.370306869367	0.0417742832403	0.108075733823	0.105649485251	0.0363450909667	0.0202511115967	0.0447162602194
a39	0.0510814505904	0.0777513224702	0.0874214762166	0.423072762722	0.0517149710428	0.106418727408	0.072074758432	0.0398461439822	0.0609723949996	0.029645991377
a3	0.0306545252651	0.0729447478074	0.0588936812322	0.421037949241	0.0424501912143	0.0791267060893	0.069515268608	0.0704648285274	0.125952152269	0.0289599498952
a10	0.0352703971504	0.0821644865533	0.0385480910041	0.373988761147	0.0403999593581	0.0710438640558	0.067160817292	0.0938382318158	0.172718293709	0.0248670984203
a38	0.0915009041488	0.0924588073013	0.0333142970214	0.303153931049	0.0596083444594	0.0711433967966	0.068567745924	0.106305550805	0.15165517777	0.0222918591263
a37	0.14639299721	0.0921564401764	0.0313903661938	0.249942370016	0.0651896053198	0.0664423491522	0.0767284605233	0.117635659108	0.130613196743	0.0235085705094
a24	0.161814642997	0.0928363128001	0.0283860127959	0.212693410339	0.0590178388199	0.0632331523707	0.0873740611724	0.130000742856	0.132457992734	0.0321858319038
a31	0.147309267737	0.0900094995093	0.0237776857686	0.22907910578	0.0520854480213	0.0667294729736	0.0896804505648	0.141756159461	0.118431884531	0.0411410288019
a3	0.123149726222	0.108105543448	0.0258223233709	0.222762863193	0.0389676523284	0.0726700006545	0.102217058433	0.152966638103	0.108522353464	0.0448158459753
a20	0.111311882211	0.123416305566	0.036373678319	0.195150326464	0.0372126133228	0.0821447209848	0.1210461736	0.140922598988	0.111895150928	0.0405265536651
a31	0.088660641591	0.0977276906866	0.0364236207462	0.225657038955	0.0361821932143	0.0871416019283	0.111655185635	0.120195322189	0.163235457709	0.0331212570953
a11	0.0711405691725	0.109770629327	0.0405504382883	0.238066738318	0.0342285599754	0.0901294357561	0.114197009858	0.105236753503	0.165852870283	0.0308270010564
a7	0.0741599604753	0.120422498259	0.0510598053658	0.233343655106	0.0358459790625	0.103699510945	0.140273885353	0.0864749859343	0.123633013788	0.0310866966505
a31	0.0664837590769	0.0903367025723	0.0446384263153	0.269728005702	0.0340867315342	0.106949142248	0.135930922084	0.0786368654781	0.144098518976	0.0291109198604
a24	0.0457635919557	0.113498970439	0.0499101789211	0.265517194301	0.0325924037514	0.102104405883	0.114458435295	0.0708518122927	0.161629037945	0.0436739608371
a46	0.0474603446688	0.127527577046	0.061835944087	0.227233573834	0.0484615575438	0.125496370408	0.103408778065	0.0565174774976	0.141651459417	0.0604069091016
a39	0.0555170648379	0.110737163369	0.069441874297	0.260477794611	0.0535758811813	0.152096749869	0.0905967637283	0.0436200219659	0.114462224279	0.0494744615506
a31	0.045462141489	0.102816075396	0.0664982194123	0.30215663267	0.0371861749604	0.148699864756	0.0879180810828	0.0468164678553	0.116572221598	0.0458741171183
a14	0.0344685167273	0.127242282432	0.0731817137748	0.261463269357	0.0307064299001	0.157972138185	0.0741959821609	0.0491749948851	0.13654543871	0.0550492359591
a38	0.0394111213064	0.170401632244	0.0984798109203	0.193640703119	0.0328907849134	0.180022222328	0.0592961937203	0.0396451592284	0.131966328579	0.054246049826
a31	0.0469782568322	0.161351410415	0.0952232911441	0.17660397284	0.0381009792378	0.187984448509	0.0678916901068	0.0426279408761	0.125896548176	0.0573414643393
a37	0.0502027067107	0.164443550138	0.098916195342	0.17151222408	0.0421118387859	0.194666660036	0.0625148139689	0.0424737031587	0.109009565712	0.0641487391122
a20	0.0494556881637	0.203269853713	0.116993236741	0.158904932693	0.0413021203686	0.195635210612	0.0420205123896	0.0322250171862	0.095275786944	0.0649176340638
a39	0.0462086441238	0.232659345638	0.118720664427	0.150393575431	0.0399197316095	0.193278531804	0.0322538425965	0.0281172675287	0.097198733822	0.0612496524126
a20	0.045484573456	0.245116487879	0.113600946149	0.142004686144	0.0404910812898	0.189234857201	0.0290582141988	0.0275483396429	0.09826286073	0.0691979593195
a35	0.0471217253139	0.23910230616	0.106451379956	0.129848804248	0.0426947217433	0.187941245867	0.0286605250663	0.0294505109476	0.10171722734	0.0870115705102
a20	0.0503801928408	0.22184173912	0.101088059205	0.125736751549	0.0459236029611	0.187217239489	0.0308826546221	0.0319923451825	0.10526484529	0.0996725718071
a31	0.0518026851699	0.17410944942	0.083277432037	0.12978334225	0.0470097306537	0.193748279896	0.0401354905207	0.0360520192475	0.137887929091	0.106193644245
a24	0.057332249276	0.13568681512	0.0706964729343	0.144283182083	0.0513812662846	0.207003692899	0.0448929417536	0.0383323319358	0.136810495415	0.113580557433
a31	0.0630442843443	0.135008719	0.0669143261532	0.128022807894	0.0588757098349	0.2139715863	0.0477765235979	0.0389404329719	0.126515482169	0.120930134387
a8	0.062235587742	0.132455172827	0.0632727330555	0.116126653698	0.061530263485	0.210487733033	0.047142812146	0.038983477184	0.118466087721	0.14929949305
a31	0.0715131621211	0.130092587042	0.0609994742594	0.114240904233	0.062285869135	0.217867127078	0.047372983422	0.0383648915213	0.0905431501277	0.166719862162
a41	0.0799994405328	0.130946785714	0.063313829798	0.111561948944	0.0602364774183	0.215712003359	0.0489815238473	0.0396241834338	0.0789673548406	0.170656457689
a8	0.0804382868214	0.133367381305	0.0768615924633	0.129033416781	0.0599495479928	0.20161447312	0.0466313280491	0.0435219917446	0.0581771378165	0.170404851706
a31	0.0871620892074	0.125759323168	0.0700683672891	0.118798774727	0.0640821311309	0.212560719773	0.0477744888097	0.0473477529082	0.0691600375167	0.157286322479
</S>	0.0922292957454	0.120980509884	0.0599432261605	0.103887869963	0.0655683657855	0.219462784786	0.0475971528448	0.0478277647441	0.0838260848736	0.158676949585
