 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.044989264659	0.04339455539	0.07264673972	0.07158368351	0.1085382049	0.1327017591	0.17172343023	0.073971055124	0.101205448568	0.179245845903
a28	0.0402754020489	0.0277657642473	0.0687587464627	0.112268310853	0.12024253472	0.146953664233	0.292947988467	0.0610287346373	0.065219324568	0.0645395162143
a24	0.0187503691177	0.0179997918531	0.0427359072436	0.12242759266	0.157549395793	0.182538083344	0.28849324401	0.0612772236608	0.0743448406693	0.0338835473454
a28	0.0119105711251	0.0163136187417	0.0379472122145	0.100197695087	0.203612162131	0.247706282181	0.171189186727	0.0977873265353	0.0874661727031	0.0258697643871
a31	0.0162104142004	0.0192113005246	0.0387418337182	0.085932186729	0.182061856377	0.260480487127	0.148917935902	0.117350393052	0.112909461834	0.0181841229317
a20	0.0179112512265	0.0227637867815	0.0407870219061	0.082161355923	0.150421930659	0.231495238509	0.139897451574	0.132483938224	0.159840945705	0.0222370811506
a31	0.0178730966195	0.0260933132072	0.0416922442554	0.0825276242877	0.1532282063	0.188672106636	0.0887175569047	0.127094075948	0.200808669462	0.0732931034702
a13	0.0206506219265	0.0291301815124	0.0439467972185	0.0819226173626	0.149871689447	0.160689263212	0.0654110458482	0.107019427549	0.203393185821	0.137965161243
a31	0.0272889747315	0.0309527993675	0.0440717480728	0.0772778597875	0.141002118749	0.147547442071	0.0644621929427	0.098725196143	0.18814595914	0.180525706234
a41	0.0378347431865	0.0349466216958	0.0486396346243	0.0769779222625	0.15139371785	0.153631550824	0.0722996366342	0.0892273407077	0.163585380627	0.171463454718
a33	0.0410278588602	0.0423117571753	0.0541750351014	0.0871815262608	0.18303015655	0.190321080475	0.0729115804914	0.0807551730026	0.127245204822	0.121040631846
a8	0.0377311930314	0.0430103988904	0.0558039679805	0.0962276118603	0.20727973265	0.223742603892	0.0800128866638	0.0581308968209	0.107713019707	0.090347699662
a24	0.0338067821571	0.0468312449521	0.0556008837135	0.11230822962	0.220172454883	0.260038649831	0.0722612778813	0.041510334427	0.0870509584357	0.070419194434
a37	0.0314115761657	0.0548687987107	0.0560515650845	0.12444469034	0.233525580561	0.28939572381	0.0579914571738	0.0310342347557	0.0664083260119	0.0548680630847
a5	0.0303872146752	0.0649649418369	0.0531600001415	0.12082517018	0.22900275512	0.285894232803	0.0655327466979	0.0297084682319	0.0511718906706	0.0693525984616
a31	0.0534428373304	0.0831900598456	0.0508609923805	0.106571920527	0.192484950373	0.254422794534	0.071345776966	0.03824200802	0.0605123462235	0.0889263193259
a20	0.0637634411088	0.0873220482285	0.0693813558468	0.123659444576	0.176213591858	0.221296073111	0.056567883122	0.040892027436	0.0672206055412	0.0936835399473
a31	0.0614752521856	0.103695181934	0.0927971268023	0.134746497992	0.171233227686	0.19283834697	0.042083117114	0.0371171371053	0.0593668188471	0.10464729618
a8	0.0603763344245	0.102672058176	0.0999100974074	0.125964062397	0.173032798962	0.18062129239	0.039011925058	0.0371301349151	0.063188203749	0.118093077858
a31	0.0627649782348	0.103961495292	0.0916752376225	0.114852289799	0.168224470054	0.181904594063	0.0391510264127	0.0380038834604	0.0672193809163	0.132242633674
a20	0.0710530357449	0.115116472644	0.0858643871675	0.106409953333	0.157564623151	0.175213667888	0.0387296598842	0.0379217927555	0.0718770670388	0.140249343946
a24	0.0654132393016	0.117060644155	0.0805255329158	0.105723003244	0.168936529117	0.167769338229	0.0383927582814	0.0408972235518	0.0765850011463	0.138696740782
a31	0.0687858223005	0.133931427982	0.0747776779519	0.096420786948	0.163853456639	0.17909821561	0.0432785578871	0.0439102151959	0.0695465185154	0.126397331127
a37	0.0706722865468	0.122666744071	0.076067674984	0.098611430116	0.162471266213	0.170478203403	0.0417760613224	0.0443197066773	0.0845179197051	0.128418703576
</S>	0.0689441850034	0.110275200336	0.076946580592	0.103089871958	0.166676415106	0.152135520701	0.0373685222912	0.0445808869387	0.103196829753	0.136785972388
