 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.086443443138	0.05688878372	0.1610934654	0.25171497991	0.0972826506	0.16352251	0.183054159566
a13	0.132070608465	0.08277715452	0.185506763107	0.241504220507	0.0851095145067	0.18392492354	0.0891068132057
a24	0.186499021998	0.114621995868	0.177408160156	0.2019448275	0.0761415132089	0.17921975132	0.0641647126046
a41	0.155355884426	0.12884860314	0.191740974999	0.261951870793	0.094210697603	0.124754426273	0.0431375101542
a31	0.126381636029	0.117645510282	0.179441983533	0.319824619871	0.096890845401	0.127907791944	0.0319075850347
a41	0.159357577243	0.0932058886067	0.149215494244	0.321181534762	0.1035716564	0.135998442068	0.0374694040049
a46	0.165923737946	0.0862763202489	0.164389516748	0.287353301166	0.138417873533	0.117191567223	0.0404476906683
a31	0.14442758974	0.0796946353363	0.170863948016	0.245018620075	0.160158495711	0.164220257341	0.0356164644894
a20	0.12636825028	0.0667157970188	0.147271369705	0.236113780425	0.176855414837	0.205392504914	0.0412828937631
a15	0.11411419356	0.0680727852929	0.155247962702	0.251304124875	0.186724221679	0.182774701305	0.0417620005544
a31	0.111830575111	0.0724414080063	0.154653249167	0.225036791825	0.17513207576	0.196695476968	0.0642103958848
a20	0.120551526174	0.0714098623108	0.124796778656	0.200647036408	0.17965330832	0.222772323523	0.0801691421616
a31	0.108696599019	0.0749077304183	0.114779208419	0.186942516136	0.173456642373	0.218035229241	0.123182069087
a23	0.104745756674	0.0842957309408	0.123017662806	0.175657944445	0.155600886258	0.206760444747	0.149921581996
a31	0.110716718032	0.0950619662416	0.134472289869	0.173961452215	0.138286207553	0.199892044116	0.147609330332
a27	0.117634993605	0.106373055278	0.138329947556	0.162941797472	0.127790732251	0.186998392772	0.159931073711
a35	0.150981652508	0.119862006222	0.135800000519	0.157761976757	0.126769558084	0.167414345924	0.141410445104
a31	0.15942915336	0.133783769866	0.132789264706	0.155379508719	0.113369233228	0.167669035975	0.137580020375
a39	0.157996539977	0.145963144154	0.132327906435	0.152548226173	0.106294898543	0.164970417458	0.139898853065
a41	0.182101298426	0.152595395485	0.125541439478	0.142842536191	0.110153737581	0.152919643286	0.133845943888
a24	0.199711660269	0.157484371148	0.121214096359	0.135248068464	0.10917185926	0.146540573095	0.130629372496
a41	0.203554147776	0.154575293469	0.123913924186	0.132848409355	0.106913433687	0.149015631698	0.129179165232
a3	0.216267462052	0.148209054003	0.126132980062	0.128183371652	0.104305725296	0.154094233233	0.122807176077
a31	0.192103152604	0.138198282608	0.135681061621	0.143530484151	0.106149564499	0.157291083478	0.127046370292
a0	0.153869843815	0.147888102436	0.137752643074	0.151239228384	0.113443898766	0.153932930626	0.141873345564
a20	0.148277202532	0.161399367285	0.136804656425	0.140901046595	0.115984711589	0.149086999942	0.147545997455
a31	0.142299501117	0.136251542258	0.137003180142	0.158494399265	0.116244483196	0.151969356647	0.157737522198
a20	0.133168677086	0.138669427316	0.131353384714	0.161835515288	0.117966866399	0.150235985816	0.166770139113
a31	0.132663383902	0.138863157172	0.123927788238	0.161771081296	0.114463929733	0.156704883539	0.171605785611
a37	0.140284079421	0.133710886951	0.114897761746	0.163848855432	0.111456907511	0.16398590878	0.171815610977
a46	0.14565558894	0.154199668064	0.119856963982	0.148729786811	0.114960931837	0.155755024327	0.160842041792
a31	0.138140289293	0.137259960921	0.122084573061	0.160037701937	0.112205190879	0.159944088576	0.170328210117
</S>	0.131265460097	0.116367416161	0.11647754253	0.174375865469	0.10803718884	0.169903828288	0.183572725938
