 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
a8	0.013890743545	0.0086530646717	0.0280361509715	0.023930647026	0.00810585084	0.0482700892	0.011034976832	0.02565653381	0.028657839354	0.12678385963	0.045091814034	0.102434103624	0.0604922993424	0.05734412266	0.05367578395	0.08226881084	0.059172268979	0.11477507729	0.034500936473	0.0672250027602
a37	0.00769403132594	0.00458576176557	0.0282829584053	0.0227085115022	0.0149484755587	0.117436636547	0.025050490545	0.0440188261833	0.0338298255273	0.15228794077	0.0446268833807	0.117811491941	0.0648032355937	0.0728084615267	0.0598122196833	0.07053755314	0.0250657561621	0.0457878006753	0.0224673743797	0.0254357472889
a31	0.00436150179101	0.00527091711989	0.0538696661443	0.0252244276656	0.0319250850242	0.147302474049	0.0436232428813	0.0490863595544	0.0412647355958	0.113818009457	0.0462165239736	0.0835801439803	0.0619552950892	0.0767623926956	0.0704116951278	0.0676550858133	0.0136955689078	0.0255048306304	0.0253484762226	0.013123567656
a29	0.00296024567622	0.00637089935113	0.0650432077746	0.0246101221319	0.0322911538214	0.0899776715677	0.0396237146032	0.0287181426462	0.0389265904566	0.120055596622	0.0498816081679	0.12188846828	0.0612282391431	0.0868518790119	0.0650947828759	0.108662499324	0.0101636937567	0.0156869091101	0.0221980745542	0.00976652086347
a1	0.0030270968876	0.00450206592358	0.0506493827087	0.0245545846366	0.0173906365371	0.0462428094872	0.023028602684	0.0189707159001	0.0315103925099	0.144396985227	0.0450184943833	0.18549034578	0.0536172608677	0.100532628331	0.046996751672	0.158212719992	0.0113531816486	0.01015615933	0.0163220258961	0.00802716584681
a39	0.00343889371518	0.00310738344626	0.0470183778234	0.0296004778462	0.013054938833	0.0319877124111	0.0157613751258	0.016695193926	0.0314756938144	0.159546669839	0.0418466077451	0.198327155193	0.0582882904892	0.110688349077	0.0544752087307	0.141159414335	0.0133726117789	0.008265729334	0.0149217629464	0.00696815696527
a3	0.00708477185445	0.00506157180848	0.047543348035	0.0370664486454	0.0143539012223	0.0302118781324	0.0174478763555	0.022159321398	0.0359881806895	0.144542443493	0.0449992244017	0.181459427931	0.0673396189631	0.123397933859	0.0756119940702	0.0991783699317	0.0126268282488	0.00820045647067	0.018739819378	0.0069865886122
a20	0.0126275655159	0.010795248223	0.0458508649435	0.0458957934671	0.0169492253841	0.0302776779141	0.0213589905474	0.030951927422	0.0424702999005	0.102823508578	0.0548308666206	0.141457867644	0.0817931320544	0.136551950086	0.101735819523	0.0767193821839	0.0112130397316	0.00948109357889	0.0197954893235	0.00642025531863
a8	0.013563202855	0.0113330439746	0.0408030315302	0.0540888354424	0.0132621517314	0.0290571575774	0.0254631198952	0.0368564972167	0.0467680130462	0.0752824536193	0.0693687114935	0.106277095548	0.101270221331	0.137915583362	0.115013811308	0.0765537600213	0.0104727890532	0.0127402923663	0.0174404060965	0.00646983396888
a17	0.0115951790413	0.00739633683161	0.0394100881021	0.0600432002428	0.00934506620713	0.0288838299211	0.0286810744573	0.0365463391122	0.0481938278321	0.0568333243764	0.0889092736978	0.0854959082493	0.12012654229	0.134157704054	0.111307126769	0.0783093028738	0.0104177843531	0.0171542627888	0.0192916330322	0.00790220468496
a31	0.0133355135858	0.0145418678684	0.0381453135846	0.0513473359176	0.0105364010924	0.0298823855184	0.0254022571	0.0302807497273	0.0453062944403	0.0510285520741	0.0976716069459	0.0665630202164	0.11719321023	0.120484188151	0.10536999359	0.0948154073579	0.0113390413464	0.0227172349629	0.0427880794574	0.0112515355897
a10	0.0125917461355	0.0166181925753	0.036754421279	0.0499610236812	0.0120782806688	0.0319708836253	0.0233258311493	0.027390299109	0.0379890089262	0.0512868704487	0.0880960724953	0.0605107621588	0.104128845077	0.10017133445	0.0923775605967	0.137058949586	0.0129884732221	0.028081968121	0.0575880568458	0.0190313968899
