 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.0609514377104	0.0735720083809	0.0747443458987	0.04099648547	0.013955874045	0.061099363541	0.02490211902	0.037268486369	0.036906582316	0.033336741672	0.0217054224842	0.09711537199	0.054802806215	0.08565505497	0.06213527086	0.0140796393956	0.049040877947	0.0307951949316	0.034072807902	0.0928641248305
a31	0.0233388150363	0.0746358000776	0.0818106730632	0.07555651111	0.0401627608483	0.11916255811	0.0241635868067	0.0433507799563	0.041997380836	0.0385882978995	0.0138985241634	0.0940659336367	0.0538961564361	0.0965275108747	0.0599816349529	0.00658419962679	0.030907678171	0.0168232846846	0.0204907656187	0.0440571660718
a20	0.0142194543244	0.0827199114281	0.0477646535363	0.0816748215567	0.0437997830028	0.119143170673	0.0130092711022	0.0397669287121	0.043166948076	0.0446843104953	0.00514208412051	0.0853205555722	0.0299746848998	0.194664642796	0.0428703886972	0.00521894089745	0.0340129498217	0.0162334203572	0.0162851434329	0.0403279396193
a11	0.0185872712535	0.0431990908264	0.0382515589275	0.0850316686656	0.0358089822676	0.088317061243	0.0156441327341	0.0332830062074	0.0473346558387	0.0498882165251	0.0040268475965	0.0903654528441	0.0240841733999	0.249778949399	0.0609788405657	0.00480179438515	0.0430099703126	0.0152761515017	0.0146069213043	0.0377252552331
a29	0.0193724726775	0.0232197058757	0.0353569195589	0.123827143089	0.0556067439025	0.0874405523343	0.023757200698	0.0311735928625	0.0413827070796	0.0415605123084	0.0055699314095	0.0823798194014	0.02922963022	0.2221855508	0.0748585608352	0.00357592252372	0.0463141814222	0.0131215997472	0.0158093976214	0.0242578694883
a31	0.0291976522285	0.0114758046097	0.0221593811512	0.10198313185	0.0480395368648	0.0806623369961	0.018939921406	0.0205992639102	0.0311238268932	0.0300438364628	0.00485201633923	0.0676937770538	0.03575741934	0.291221720267	0.0785677012117	0.00314803914324	0.0578397179027	0.0192336184609	0.0239642739771	0.0234970426673
a0	0.0292079272664	0.00626578336748	0.0134224201121	0.0539767754167	0.0245578641056	0.0864052052854	0.011116183502	0.0125933576427	0.0268862124311	0.0227279681143	0.00359810170481	0.0617677216179	0.0683356665133	0.308395450089	0.109707307804	0.00425546164308	0.0780537719596	0.0221190966304	0.0289032448624	0.0277045042342
a39	0.0143782426691	0.00809390356379	0.0153760806974	0.0560289998522	0.0296333154619	0.0801916483371	0.0150716201207	0.0225199792462	0.040880621277	0.0303751715714	0.0111903303853	0.076283050946	0.0914319009511	0.236435687363	0.107765579801	0.00717013895769	0.0843802365445	0.0209580703351	0.0267747168875	0.025060721049
a31	0.0211725683057	0.00995939853147	0.0240257958935	0.0617774642441	0.035994034854	0.048762048735	0.0171863760136	0.0293430898542	0.048818879659	0.0365306009571	0.0137691359329	0.072018745782	0.077156604297	0.186216459121	0.107472293734	0.00803615588923	0.0949578411695	0.0325745480797	0.0503676098625	0.0238603550601
a37	0.0240111607819	0.00890268376663	0.035213103732	0.058705460988	0.025526582178	0.033496640621	0.0180029474579	0.0209045181465	0.0380376721863	0.0271260031857	0.0091828108438	0.0666121484007	0.106021677432	0.141044280374	0.147599221778	0.00850466799641	0.114432388337	0.0352896820879	0.0581971209742	0.023189237678
