 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.0493757266142	0.0297931233384	0.027119241038	0.143084499205	0.151068539289	0.08418302848	0.10360974435	0.097242834766	0.134849734572	0.113726328689	0.0659471856113
a31	0.0512469315631	0.0271908326451	0.0270591473673	0.157988816623	0.167185860909	0.08194275946	0.17915193733	0.132870704766	0.0637029297553	0.0562590772157	0.0554009963734
a20	0.0324765464932	0.0511754502504	0.0211800188323	0.126743755518	0.122797129843	0.0992883564667	0.16348015825	0.173897865615	0.0858369925738	0.0466668313986	0.0764568998139
a46	0.0234241769683	0.0973179809341	0.0388390863193	0.118300003373	0.079764122401	0.115974906902	0.104775109983	0.196784451538	0.0877496900833	0.0731063502329	0.0639641116253
a10	0.0227338519168	0.10502153656	0.0577622517398	0.115706668324	0.079682897067	0.112508891434	0.0930354984343	0.189852795553	0.0720209349811	0.111860340718	0.0398143272551
a17	0.0279167512769	0.0764603667153	0.0474472815653	0.127620778375	0.0920622828223	0.116150028078	0.107543606645	0.158835436851	0.0847685496604	0.119781635673	0.041413286105
a31	0.0358565847156	0.0650183016604	0.0456055988244	0.116136246592	0.121124831474	0.124482086159	0.109745138242	0.11271786795	0.0690171031001	0.140016170004	0.0602800577817
a20	0.0369383199965	0.0547750925135	0.0421390357888	0.0846730545973	0.128109904425	0.15363742952	0.0953216975173	0.0866319599167	0.0856135425467	0.169225577475	0.0629343636606
a8	0.0446838116782	0.0666955365245	0.0426343170489	0.0625084567991	0.117088547208	0.179984535673	0.0932457776824	0.0836630126389	0.102910639529	0.158377235378	0.0482081177502
a20	0.0571069104927	0.0851645822882	0.049887425339	0.0602600967997	0.118892976069	0.192706126524	0.0865500904008	0.086616117273	0.0825325587563	0.137329486113	0.0429536312734
a31	0.0615275684309	0.0812023530007	0.044072503401	0.0534593767332	0.11400089227	0.186969865575	0.0848023387669	0.0940212567777	0.0834336318988	0.143566976258	0.0529432470611
a39	0.0554022299703	0.0701828490449	0.036144756955	0.0589534442444	0.108754987137	0.182190423925	0.087047125129	0.0991521957526	0.0937865584796	0.140085249499	0.0683001861837
a31	0.0393935612034	0.0440231209683	0.0296160194517	0.0762873150815	0.116288240979	0.172454919975	0.091933422543	0.105816229918	0.10915242752	0.137693072346	0.0773416796146
a33	0.0471607852945	0.0464305970561	0.0361508190839	0.0884407042938	0.132188745526	0.161707802458	0.0790498676877	0.099438577746	0.10988270496	0.129721700149	0.0698277070915
a31	0.0550269144582	0.0524008522854	0.0447096258746	0.0919230660579	0.141938115442	0.157540733086	0.0640824737139	0.0928832798887	0.0913305111467	0.114276728076	0.0938877074372
a18	0.0584456781661	0.0688579302285	0.0542483444049	0.095426413246	0.139781190614	0.138650327895	0.0659042807293	0.0932144950296	0.0751151553822	0.097124706052	0.113231489066
a31	0.0671654227487	0.0809462246628	0.0608682190683	0.0957418972153	0.138256846671	0.134920617032	0.0637480281524	0.0910138615432	0.0718782016341	0.074407197344	0.121053503383
a23	0.0660321228829	0.0839965676076	0.0809067920894	0.0964234454051	0.14004583329	0.123323158877	0.0554583195735	0.0917124069144	0.0746572437847	0.0681556186413	0.119288497556
a31	0.0719077567276	0.0983771622025	0.0922320346965	0.0966989148684	0.13924174423	0.115524765492	0.0461482345532	0.0854779375048	0.0702938734616	0.0656285227204	0.118469051101
a39	0.0757801133759	0.112438016334	0.0884677082988	0.0909021622895	0.138505969343	0.110669476364	0.0416019269597	0.0862979977016	0.0663223457539	0.0618678680135	0.127146409482
a31	0.0819789612586	0.122605031911	0.0905636854996	0.0898746750298	0.139416223181	0.110114531255	0.0407006566932	0.0858808229005	0.0615176488913	0.0571952884178	0.120152468265
a24	0.0941418124862	0.133085313037	0.0802973426332	0.0897882910766	0.135453082327	0.104312056418	0.0371490442444	0.0832118420335	0.0608486197371	0.0629981068859	0.11871448586
a20	0.103261016595	0.140328668292	0.0722393018111	0.0888718344922	0.120727059709	0.096923905606	0.0361625931281	0.0952442775445	0.0671250937124	0.068136711762	0.110979533153
</S>	0.108478235547	0.134969886966	0.0663619931055	0.0858207709461	0.117136021855	0.094986671903	0.0381638917141	0.103064915772	0.0729980763562	0.067797613081	0.110221927577
