 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0241202822524	0.33565909209	0.013516323815	0.008911855049	0.0383216839605	0.1907763504	0.03597372704	0.075761473468	0.0119900578615	0.0234587545262	0.0873861073974	0.154124310718
a3	0.0256102638858	0.290232971406	0.0178759344258	0.0097089755788	0.0198112419956	0.264753692533	0.109295558507	0.0418660531967	0.0068576057183	0.0111972644441	0.078124166634	0.124666288654
a31	0.0304264757953	0.148746832638	0.0155561101441	0.0117624152107	0.0123359247725	0.296590253578	0.184757727036	0.0771052938342	0.0162799517737	0.0124070002468	0.111263190216	0.0827688312563
a7	0.0371436155571	0.141341965066	0.0339239368384	0.0311855544856	0.00885104953349	0.244145015126	0.157709859412	0.0767241376847	0.0178173079287	0.0117774117125	0.162850640446	0.0765295106771
a20	0.0514552023477	0.207931227395	0.0525148847336	0.0875243481352	0.00815215567781	0.190179503242	0.112428833651	0.0316415653482	0.00780434779623	0.00662851506017	0.169719717941	0.074019714141
a24	0.0718024452526	0.232647427065	0.0661939955537	0.0970271078651	0.0223506608925	0.166488202014	0.0895092605103	0.0204600244761	0.00856640950541	0.00868931988006	0.140481705367	0.0757834587757
a31	0.0742388280609	0.216638089488	0.0738220583519	0.0882238113684	0.0300276242165	0.149128366071	0.0954732616834	0.023465371852	0.0136171566311	0.0144035766044	0.137241724661	0.0837201465522
a20	0.0667099831236	0.215140367763	0.0817579396946	0.0818957621561	0.0188094131383	0.141516334957	0.106587599028	0.031064975304	0.023329890453	0.0219933796392	0.134807606493	0.0763867678053
a31	0.0767579614545	0.224409939588	0.0846650460002	0.045607980732	0.0147824739636	0.162405826386	0.084121327496	0.0368919674747	0.0393625764777	0.0319429048797	0.133504560278	0.065547467744
a28	0.0766584626335	0.231717443196	0.0966144612467	0.0383577171707	0.0154646322945	0.148113316595	0.0433057829187	0.0415266875982	0.0508418285259	0.0479617694666	0.154686051273	0.054751885784
a31	0.0843030538532	0.237083387465	0.110640304581	0.0727143571702	0.0227695560715	0.105082161665	0.0306153301062	0.0491962069394	0.0522640619286	0.0563116704089	0.136419172091	0.042600759734
a3	0.0966638658071	0.242488207288	0.111143860547	0.0894769749567	0.0309564114238	0.0771256290883	0.0250406118221	0.0571256954131	0.0580920626029	0.047512467023	0.12579731643	0.038576899936
a31	0.0964388944384	0.236939839496	0.118012557659	0.0855293762989	0.0508702080079	0.0640740312294	0.0233165177607	0.0586215102177	0.0583619807476	0.0447005944877	0.119541022583	0.043593462328
a35	0.100230086646	0.228121747099	0.111888503701	0.0964388341063	0.059165606376	0.0570981502565	0.0222990178002	0.0592195359726	0.0492290783359	0.0457383210759	0.125571010948	0.0450001024627
a31	0.102460800435	0.227637639233	0.111331797115	0.0959575509021	0.0644607281653	0.0467863917788	0.0215059955134	0.0566674847042	0.0450006848826	0.049408972672	0.131428313516	0.0473536386342
a20	0.099640730087	0.221834335478	0.105741316766	0.102710409974	0.0675984377884	0.0412260697729	0.0240655483378	0.0494726450081	0.0437164561849	0.0573028944107	0.137009933992	0.0496812102114
a0	0.0930365542043	0.196863156693	0.09346035634	0.103303104805	0.0642560165295	0.030562765191	0.0251523510126	0.0587741271627	0.047505784115	0.0606267800769	0.180893321464	0.0455656817038
a31	0.100213770901	0.188449262231	0.080584771446	0.0934461978283	0.0794788715765	0.028636946797	0.0274764574709	0.0584599716876	0.043311563469	0.0617617003323	0.162317339088	0.0758631687946
a38	0.103724545014	0.18423398101	0.0749663143973	0.0916317059094	0.0806623113922	0.0352688768657	0.0329752932236	0.0448319698225	0.0388004386403	0.0689950123841	0.152164555363	0.0917450032249
a8	0.0966484619847	0.146945165137	0.0714444291478	0.0858870858231	0.0776243156641	0.0461330788886	0.0446844993412	0.0495354650808	0.0438567215001	0.074383651128	0.181187672921	0.0816694410083
a31	0.104844405662	0.160880712379	0.0680681618826	0.077032986001	0.082736242888	0.0462096979629	0.0455833438471	0.0487500064936	0.0417113112467	0.06508577042	0.164531928907	0.0945654222494
a46	0.104976456934	0.168129870593	0.0657115652542	0.073876863647	0.0835206407627	0.0463901490543	0.044925727349	0.0404428559312	0.0376322446289	0.0587720527373	0.157721597016	0.117899974196
a31	0.109511508945	0.162507751198	0.0606064949847	0.068245417509	0.0773719033209	0.0473462655514	0.0457262004497	0.0382782024104	0.0380416221696	0.0604868393904	0.159381112785	0.132496687559
</S>	0.124689016853	0.181399559599	0.0569601160524	0.0626187272845	0.0736970048604	0.0423052966757	0.0416985084248	0.0364168020552	0.0374591522248	0.0609568170822	0.142903998993	0.138895013719
