 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.099011323132	0.0401647013332	0.006971730553	0.028594056191	0.02639329204	0.03536180129	0.04510651689	0.012457327796	0.317372633	0.16180146859	0.0879404452072	0.138824728461
a10	0.0352250387728	0.0561979104565	0.00584847627553	0.031976250515	0.0451044834653	0.0899692540967	0.07913240377	0.0076986619008	0.3492054616	0.163518572548	0.0597023116657	0.0764211883601
a20	0.0148544921953	0.0714715479176	0.00840902806104	0.0489303021757	0.0763942728204	0.166738480626	0.121828385263	0.00905461676613	0.216909100533	0.150528421849	0.0485490463259	0.0663323093385
a31	0.01118452222	0.0505512171497	0.0121561576012	0.0546307013128	0.0936780548068	0.186075889142	0.166681124488	0.0110516550298	0.183796566378	0.13672469233	0.0432948778409	0.0501745413364
a20	0.0224022511162	0.0481089264092	0.0216851835939	0.0538648901319	0.0982340071356	0.187243884314	0.183933359896	0.0130486525999	0.159322802593	0.109634897577	0.0495448172341	0.0529763218293
a31	0.0285536722053	0.0513791895638	0.02662404515	0.0673833309706	0.112590577245	0.217204612171	0.153167438832	0.01628723131	0.106001076198	0.11565495546	0.0475691989016	0.0575846615901
a17	0.0220403438964	0.0485761936051	0.026035534126	0.0726936470169	0.121242449215	0.239003816524	0.127095180744	0.0211973231767	0.0801438357993	0.136219524787	0.0463420947813	0.0594100463007
a31	0.0199603144317	0.0571048939657	0.03105868438	0.0754638915923	0.110495257138	0.224623820108	0.099011936448	0.0222803345456	0.0689165948664	0.183607952962	0.0451860804659	0.0622902359969
a26	0.0184107478106	0.0556224834519	0.0300703244847	0.0752650487108	0.103766880979	0.223628024569	0.087929373616	0.0309450640952	0.0683145122888	0.201889647594	0.0424403566324	0.061717546739
a23	0.0239952024902	0.0431859309106	0.0305527454029	0.0752150488369	0.0904987599263	0.227475587256	0.0955491288053	0.0461527142584	0.0998848655296	0.161149422198	0.0462342713199	0.0601063351037
a31	0.0348196541501	0.0671137463702	0.0430905380443	0.0840242007456	0.0807178549754	0.164184869019	0.0782702750018	0.0419629994528	0.147383842743	0.152001892793	0.0464696999533	0.0599604257119
a20	0.031179015692	0.0703977832767	0.0438522890781	0.0759464097819	0.107562351658	0.139158974073	0.0740274026006	0.0426681833776	0.160669755381	0.141788687064	0.0508593571578	0.061889788524
a31	0.0297947278993	0.0673875663389	0.0364150198227	0.068041896794	0.109618874953	0.130768439691	0.0723276162002	0.0481106126659	0.172378244127	0.135850779488	0.0638578153593	0.065448399328
a41	0.0312289217378	0.068361944513	0.0375872647712	0.062448007398	0.110750624118	0.13248239343	0.0775866819334	0.0515134360886	0.180787411556	0.119808903363	0.0676417112731	0.059802688276
a35	0.0250750874339	0.0476368856377	0.0375055870241	0.0610048923327	0.129279621773	0.17258958491	0.0881992259111	0.0657493552962	0.158507838232	0.0981788241877	0.0621304500444	0.0541426562587
a24	0.0240368475326	0.0510959204792	0.0491049591394	0.0869289845109	0.115960556924	0.181336287443	0.075581931437	0.0576663901521	0.142140822477	0.0860541415626	0.0646240519881	0.0654691162862
a31	0.0311414383222	0.0807147900931	0.0582056255078	0.100956115837	0.0988956752413	0.160961297488	0.0637138997457	0.042396269184	0.139816111026	0.0773753964875	0.0776646035027	0.0681587746287
a3	0.0311628338194	0.0857073352844	0.0525272654939	0.082101907059	0.11300685188	0.180283178296	0.0660988691819	0.0497163704413	0.128502545429	0.0693852772958	0.0817275199676	0.0597800440096
a31	0.0314318057851	0.0889103001481	0.0533882905026	0.079678144733	0.12031078096	0.184015271899	0.0644963376606	0.0506176878671	0.11358873103	0.0592776621653	0.0886841437225	0.0656008512032
a35	0.031396400677	0.0954480948894	0.0562397014172	0.0799396972443	0.116680252253	0.192068565266	0.0643439296202	0.0459398690357	0.105812167197	0.0554267053218	0.0938417824408	0.0628628427277
