 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.0609320187743	0.0985555008265	0.035544146637	0.0374061720634	0.0358824583205	0.031145876604	0.037915510026	0.168306945247	0.0879339267145	0.06991319615	0.055985957606	0.0929988894933	0.0530368573346	0.134442559402
a31	0.0230310894972	0.092608001039	0.0408533370018	0.0573381923399	0.0438440715805	0.0841080619957	0.0526117012581	0.236897747434	0.0993829621147	0.0624693960307	0.0433516699507	0.062690916938	0.0514345393753	0.049378330004
a37	0.0117465744033	0.063148687735	0.0343417953921	0.0587335211965	0.0525296077402	0.151240272841	0.0739809729822	0.198597245176	0.100182070716	0.0482076911709	0.0377550442816	0.0546357466	0.0831259850824	0.0317747981631
a31	0.00687514112229	0.0607144621566	0.040061672317	0.0561657818026	0.0551160089767	0.140545063548	0.0754709613274	0.164529855436	0.103615313868	0.0380080136503	0.0373973567472	0.090867052217	0.105229080067	0.0254042493106
a37	0.00711516396076	0.0607266347002	0.0816642952873	0.0562220608647	0.0475716956956	0.0916279152928	0.0734358865531	0.166287696567	0.105282243582	0.0364977489434	0.0386358200024	0.101204150677	0.104574849142	0.0291538520303
a31	0.0100837180747	0.061844907798	0.115136996443	0.0435107742849	0.0469456581672	0.0672590509105	0.0988994689697	0.159241030462	0.103669943399	0.0318665007811	0.0366940822301	0.116008462496	0.077796895314	0.0310425242518
a37	0.0125370538972	0.0621327336587	0.148547875466	0.0351488602783	0.0421669879511	0.0493539795098	0.104023599763	0.138282735521	0.116536687791	0.0304781021604	0.0371867440134	0.123755222449	0.0605615782913	0.0392878524885
a18	0.0205712480571	0.0565515846982	0.164978240755	0.0285781901594	0.0401738483837	0.0377801751713	0.100254338569	0.10724941056	0.140104405138	0.0321711052135	0.0351991797585	0.0758100920417	0.0788324037304	0.0817457995482
a21	0.0249484565857	0.0760684041907	0.182041535852	0.0242881950865	0.0337333542479	0.031712619402	0.095441511705	0.0734660157823	0.147887730882	0.0282273123418	0.0243438504855	0.0545644846828	0.121854026597	0.0814225038371
a24	0.0335330041752	0.117279788217	0.179148473217	0.0217757526622	0.0240895788826	0.0218517292309	0.075348997467	0.0558007771438	0.149751903741	0.0284980837246	0.0258318732745	0.0597976944168	0.150901502412	0.0563908307414
a31	0.0366347434851	0.185166350046	0.144511210492	0.0244054026474	0.0219577353209	0.018750741929	0.053094555611	0.0485966271599	0.138665466202	0.0312415548349	0.0326095915315	0.105916943461	0.115748722671	0.0427003549471
a14	0.0280803219417	0.200873628122	0.119789281851	0.0362830950425	0.0217572647536	0.022067422855	0.0419570832123	0.044103811808	0.155681626417	0.0365990160516	0.0407157594738	0.108887473007	0.079906628937	0.0632975819937
a7	0.0263990308739	0.177336153507	0.11952811175	0.0442246298142	0.0253568271245	0.029255057025	0.0483780969841	0.0454613545493	0.174817674752	0.0435922548105	0.0459642463186	0.0669586034157	0.0754857777923	0.0772421744092
a31	0.0252874333846	0.159367001336	0.142130706117	0.0387737143181	0.0294870627482	0.0325238550817	0.0469649209567	0.0399402230298	0.154138463071	0.0531234513968	0.0559854871369	0.0994008996519	0.0613680440574	0.0615087303031
a46	0.0255007921922	0.121108354588	0.110882862686	0.029269480326	0.0254299391094	0.0255679525806	0.0341249870542	0.0394419303766	0.163973574877	0.0643097123989	0.0652036856256	0.119300576264	0.0705677114325	0.105318439428
a20	0.0273949090714	0.117916491439	0.0849004600753	0.0428963667487	0.0242511138298	0.0274970463535	0.0300591651247	0.0385291943122	0.183336389599	0.0743474493596	0.0637680115619	0.0821549121147	0.0756216005775	0.127326889069
a31	0.0284645084738	0.114652890946	0.0896489680918	0.0508578952496	0.0303954784766	0.0339779994578	0.0301852030916	0.0319497947241	0.166953932746	0.0924372258799	0.0772472425206	0.0910116552182	0.0653271555992	0.0968900417897
a39	0.0302645135806	0.095381486942	0.0891876442973	0.0405650795832	0.0334455419389	0.0320576671593	0.0286280030139	0.0329406258414	0.157304589449	0.119733781093	0.0866823068869	0.0981353265394	0.0704179588397	0.0852554735099
a8	0.0275247553895	0.103560633419	0.0845380920324	0.0517583066277	0.0342691016596	0.0374815893464	0.0312073126613	0.0333975213671	0.150419500783	0.129683218451	0.0797929728423	0.0814488087131	0.0718045371732	0.08311365373
a31	0.0261073526965	0.101883122018	0.0773889429441	0.0532742261092	0.0356063158532	0.0470740370155	0.0360806017824	0.0310372611757	0.131250925494	0.126566744237	0.0786788811808	0.0966762550377	0.0760204589244	0.0823548815567
a33	0.0299733355755	0.0811437797193	0.0702453633147	0.0394142791097	0.0352850686977	0.0436806784985	0.0379426118128	0.0361643339586	0.130900854898	0.121420122079	0.0984575167269	0.106463773479	0.0846738260948	0.0842344653034
a23	0.0253257753072	0.0830533119731	0.0702412385049	0.0436206183432	0.0397000761459	0.0498214815728	0.0431126728269	0.0411030019195	0.144924972099	0.116466201093	0.102490734642	0.0934081200263	0.0717144220849	0.0750173826169
a31	0.0250424595077	0.0912427477444	0.0711804375683	0.0500836777544	0.0471686998153	0.0642164559749	0.0480006379883	0.0408429237732	0.136143135166	0.114402649431	0.0817621666807	0.0945254220754	0.066346792315	0.069041808557
a11	0.0312473701166	0.0879928309148	0.0875910305894	0.0560487576515	0.0593838362718	0.0676865382156	0.0548192382628	0.0443400288577	0.131400451389	0.0931790747437	0.0676504252936	0.0866532923185	0.068535304985	0.0634718356323
a31	0.0366080640595	0.0986769459049	0.0928083019965	0.0616303651772	0.0654675831573	0.0672464857385	0.0578363588989	0.0498085282859	0.11781216593	0.0701110121812	0.0601718582312	0.0836696745995	0.0729076000283	0.0652450640041
a28	0.0392174956494	0.095144251435	0.0934657395522	0.0654978017257	0.0678689275024	0.0659626786062	0.051923599359	0.0517324012953	0.118880089377	0.0607137599937	0.0551894870771	0.0821171963332	0.0811924704094	0.0710940898414
a31	0.0415919305861	0.0977185434783	0.0957086447374	0.0697597770086	0.0701007894508	0.0663696048487	0.0476609488697	0.0533786474984	0.116643547459	0.0555362321979	0.0531226090924	0.0807866629311	0.0837044024031	0.0679176423871
a35	0.0391423983194	0.0958333990794	0.0947615897125	0.0713980997295	0.0707385776529	0.0647753437762	0.0469939056552	0.0590334128995	0.11902540982	0.0585412375326	0.0529092306975	0.0799961826637	0.083623642401	0.0632275671524
a31	0.0391016190238	0.0973118772798	0.0952133329708	0.0730444343698	0.0705556228536	0.0635013158541	0.0459768731771	0.0612406995665	0.119933233873	0.0578766161775	0.0514695318325	0.0789211176479	0.0842154826003	0.0616382408741
a14	0.0449294652055	0.10019992016	0.0961246589636	0.0766574738233	0.0764911277712	0.0670815143934	0.050153745387	0.0600943252555	0.122966637691	0.0497468151592	0.0458632690108	0.073922391376	0.0790265545334	0.0567420966647
a21	0.0432373941368	0.07491775272	0.122096113841	0.0867219214944	0.0884566089904	0.0661020537178	0.052709111905	0.0607822725518	0.165050290597	0.0479455538597	0.0379396490703	0.0485139744587	0.0622695146245	0.0432577823949
a37	0.0451389083663	0.0924608539067	0.135847884647	0.0900830528848	0.0838762496261	0.0610925197059	0.0463568683397	0.0528938308506	0.177462344379	0.0440396135932	0.0350168376568	0.0396107632196	0.0560999187148	0.0400203476063
a14	0.0504682125784	0.130802955169	0.136095090716	0.0871147714616	0.0748522367514	0.0564571402753	0.0421296925579	0.0432343397502	0.178412184166	0.0391312753644	0.0357815097856	0.0337887780932	0.0544268890516	0.0373049200521
a31	0.0523466109991	0.139142368723	0.118560942652	0.0778039849205	0.0673052444771	0.0543191570351	0.0411135211493	0.0413901823167	0.145657089949	0.0393312576215	0.0406685845285	0.0532884790511	0.0792057112372	0.049866861626
a17	0.0480688102017	0.115698368174	0.111244103151	0.0710331522735	0.065888826039	0.0540661870617	0.0435512585998	0.0473453906389	0.14076674925	0.0450961673738	0.0445645577095	0.0652150287504	0.0890776212791	0.0583837804287
a18	0.0466866723444	0.118508328125	0.11501863103	0.0832113575712	0.0722636710397	0.0564442959472	0.0451248015199	0.047943189413	0.171799134723	0.0441354260246	0.0414834835432	0.0474160013168	0.0642256414464	0.0457393798636
a31	0.0502048737699	0.134979242375	0.0950490210567	0.0840628174971	0.0696187604199	0.0580309393557	0.0425437499906	0.0456586480043	0.146792876814	0.0396233560082	0.0420874915544	0.0605720671056	0.0753069555021	0.0554692055085
a21	0.049242085218	0.111244956192	0.0900502055122	0.0712388894924	0.06423178732	0.0538096870452	0.0451605191315	0.0543184876014	0.145725831471	0.0461270768694	0.0468956552315	0.0690070570352	0.083416633034	0.0695311205362
a31	0.0515375942673	0.108873936264	0.0862964445307	0.0684299672641	0.0603058991267	0.0514672165684	0.0454021197732	0.0575648515338	0.14410114149	0.0496653886231	0.0503472325905	0.0706764035451	0.080694228278	0.0746375831654
