 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.038572801028	0.0653355216991	0.00865404993373	0.0284773696753	0.0385467934781	0.098384406197	0.18082645325	0.125416127748	0.0767303514	0.10989367181	0.14497786218	0.0841845685321
a31	0.032919846212	0.0845556603706	0.00681734639906	0.0260011927672	0.0373541261581	0.0894812351857	0.255441329417	0.14355252977	0.101434899733	0.06477459933	0.10925446858	0.0484127289372
a28	0.0225743621717	0.0580557422593	0.0106956120544	0.0167376034595	0.043190599646	0.0898823449819	0.272556567139	0.109482262199	0.146326558131	0.0700960815967	0.11123933636	0.0491629063575
a31	0.0198466235974	0.0354446094533	0.0373199623185	0.0087384006297	0.0572644738953	0.0659100263673	0.31598170938	0.0670344371458	0.11156371715	0.0658746309256	0.160478814373	0.0545425949068
a20	0.0294199585061	0.0293112572167	0.0603608190417	0.0067180732429	0.0522006319851	0.0695593181178	0.371866871127	0.0351877992747	0.0510590727367	0.0430933571352	0.195020339971	0.0562025069872
a31	0.0382182944725	0.0192290872773	0.0437096467871	0.0062427857653	0.0427390031844	0.0672665943953	0.317859389652	0.0197479034116	0.0310959962189	0.0274492887917	0.33442853935	0.0520134835864
a21	0.0494943011293	0.0127469132081	0.0244423805036	0.0068990508681	0.0367153226841	0.116176000552	0.224803095499	0.0244568510239	0.0303840043996	0.0290996457439	0.397304011183	0.0474784363621
a31	0.0519304942233	0.0113580901927	0.0171723217992	0.00934161151903	0.0519466533354	0.128453835221	0.178240085542	0.0302454667613	0.0337539187799	0.030664822448	0.408986477128	0.0479062271007
a17	0.0397935683018	0.0091772520765	0.0104625579126	0.00957279080634	0.0590571639991	0.115026114221	0.131072912753	0.0360993692738	0.048523983564	0.0332898820427	0.459996847909	0.0479275683002
a29	0.0389009599597	0.0136516829449	0.0112498117916	0.0102376994388	0.040939140373	0.128751624379	0.0954083651257	0.0624879556979	0.0712162873053	0.0559237566342	0.430647032436	0.0405856872867
a24	0.0386957205332	0.017445126959	0.0126169172328	0.0109068670576	0.0276362455137	0.101769454852	0.0617229286939	0.0792756775926	0.0874137616084	0.0933812244714	0.422247094812	0.0468889733956
a37	0.0423925802644	0.0192252647213	0.0158656368659	0.0151295005132	0.0301981506472	0.0967710529173	0.0362109161913	0.0825667436975	0.0954891657361	0.11626899539	0.396827562671	0.0530544247119
a8	0.0513569078728	0.0248103432113	0.018468798998	0.0177261469604	0.0382508681024	0.107328088302	0.0314590310304	0.100459466346	0.0962063603787	0.119749560497	0.339573493957	0.0546109260773
a31	0.0424038942956	0.0306930796935	0.0148339018037	0.0149913535755	0.0380418496275	0.0915804146807	0.0404359684835	0.091288885382	0.0928958277262	0.120499372499	0.358963513319	0.0633719425124
a24	0.0415935461719	0.0278490045714	0.014518925311	0.0193189767272	0.0380702613492	0.0727428862069	0.0385016692212	0.069154978694	0.0802116584421	0.1011342019	0.419709459773	0.0771944402175
a31	0.0449541222573	0.0210635618515	0.0227923655283	0.0332317913091	0.0510546116897	0.0838319780183	0.0382326572404	0.0700289350047	0.0767167475474	0.0842714023	0.397681139258	0.0761406929392
a17	0.0446827204258	0.023942353944	0.0363959317925	0.0403127557164	0.0605427481299	0.0885848194154	0.0464752886468	0.0734202912082	0.0750085017158	0.0821128617667	0.355074102286	0.0734476383131
a31	0.0527038729819	0.0285527091231	0.0469274924798	0.0478055605721	0.06362617215	0.0932354432405	0.0473092921756	0.0739764614027	0.0706843180386	0.0820219052556	0.301663497629	0.091493279971
a39	0.0540633150673	0.0384796339391	0.0608557376473	0.0549351455307	0.0697699838233	0.0995257603755	0.0619490090119	0.0651084937342	0.0620186555062	0.0726576605119	0.27023720061	0.0903993975237
a35	0.0601676025758	0.0486292766662	0.0794109170042	0.0593419763036	0.0702113897411	0.102419177472	0.0672220733706	0.0543693363781	0.0515619014821	0.0587856428973	0.27083191867	0.0770487895079
a8	0.0592766048119	0.0439803438047	0.0812171357684	0.0679023317612	0.0678248761804	0.106351579357	0.0538309734769	0.049648905726	0.0575353074074	0.0580902391324	0.280637763623	0.0737039367026
a31	0.056929115284	0.0476433940225	0.0825833616374	0.0838935625471	0.0658448427535	0.094119525367	0.048223752899	0.0488596353753	0.0612256642958	0.0565849554775	0.281653380261	0.0724388055275
a37	0.0634492395613	0.0616570830664	0.0875590271092	0.088886547469	0.0564704185912	0.0720878971537	0.0508772934863	0.0457660383051	0.0555563348519	0.0530342713525	0.27765679974	0.0869990486025
a38	0.0740368981471	0.0610991144525	0.0907876809219	0.0768871988963	0.0566229724104	0.0679144005346	0.0560549295754	0.0424484948817	0.0493308899973	0.0498735718775	0.282418312713	0.0925255439342
a31	0.0817753312757	0.0751023194812	0.0986264744346	0.0734656499388	0.0560462790035	0.0592547723775	0.0549680817798	0.0400646434939	0.0484326923724	0.0497875651125	0.276591064138	0.0858851324114
a0	0.0715121816319	0.0861148605187	0.0886330317752	0.0726991704863	0.0499168606878	0.0616679373138	0.0524094776813	0.0414107686313	0.0480227001108	0.0504634039708	0.275807216413	0.101342379944
