 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.129225384063	0.104045378248	0.24028232944	0.21159456366	0.02312318157	0.13065979511	0.161069370718
a31	0.103510456143	0.087661759048	0.328020605607	0.191494158553	0.0285933184233	0.162511526077	0.0982081933265
a17	0.0754268399563	0.055381388336	0.378268569269	0.198456517151	0.0360094201278	0.154736312166	0.101720961647
a31	0.0421087063353	0.032902040372	0.39664773769	0.230510247844	0.0429347557226	0.164647812915	0.0902486953237
a14	0.0352810024051	0.0366355298707	0.380492391097	0.243377947975	0.0446466839235	0.187107135305	0.0724592931459
a17	0.0481314290872	0.0531544767389	0.338498449499	0.242378147058	0.0510209866638	0.192274059428	0.0745424458553
a31	0.0845560119818	0.067852147235	0.290873103366	0.225447606019	0.0869700221546	0.176778214303	0.0675229099364
a11	0.0952708055719	0.0639323399517	0.246071804189	0.245913140606	0.121229456272	0.151388706368	0.0761937659475
a35	0.0898338067106	0.0492802937639	0.221157899396	0.286847883935	0.128171107551	0.131647188129	0.0930618286818
a38	0.111959977152	0.0506337672413	0.181169892332	0.332308824378	0.132237860604	0.098652347187	0.0930373584749
a31	0.0986669579053	0.0631986448671	0.194415043444	0.349424418126	0.136753111348	0.0749868457663	0.082555010746
a21	0.0904866900471	0.061076925529	0.196679443215	0.351267411375	0.142829957103	0.0810244993688	0.0766350869507
a31	0.087127026875	0.0519071065797	0.158181269672	0.353424465125	0.146802840821	0.0956550975763	0.106902200083
a24	0.087897144627	0.0528360565432	0.147576235357	0.332817673375	0.162304070047	0.102443016412	0.114125804087
a8	0.103068856669	0.0486803719811	0.164853633919	0.322260959458	0.169782207256	0.0974359819707	0.0939179921157
a23	0.11299981283	0.0563225869937	0.19783654164	0.302978343419	0.151789247352	0.0899098728236	0.0881636020386
a31	0.12198313791	0.0705717009579	0.193572000613	0.275787735406	0.136626499897	0.0975334170479	0.10392550527
a8	0.11908538919	0.080389634346	0.202435086604	0.253212876202	0.132506693479	0.105384411923	0.106985914967
a23	0.118895020117	0.088923409182	0.234122666468	0.230953451801	0.133599783293	0.101998170974	0.0915075180557
a31	0.108197507286	0.0896329234073	0.206052520956	0.231264021467	0.133358205951	0.118048332691	0.11344649281
a10	0.107768439122	0.0888191218824	0.189099525519	0.220787346689	0.12977891117	0.12728154993	0.136465102995
a37	0.119850155881	0.0987711011608	0.208764309173	0.196718923563	0.124617112723	0.11537699371	0.135901403698
a46	0.117056726287	0.112570045654	0.213293586058	0.191313681188	0.122956640774	0.110931762503	0.131877570946
a8	0.117911046302	0.126636213818	0.218758537019	0.195427538796	0.121305814791	0.106778064301	0.113182801995
a31	0.117252114654	0.117358496593	0.195381246606	0.216345001599	0.122983265864	0.116579257734	0.114100623398
a20	0.112766170365	0.106163071918	0.188221724735	0.2160560768	0.125274582755	0.123436865678	0.128081516533
a8	0.127843638715	0.126223166606	0.213229375178	0.190457781333	0.118399668118	0.108531149226	0.115315234991
a13	0.144264473972	0.136812914002	0.218667948726	0.179093695511	0.112537513106	0.099257130142	0.109366331477
a18	0.166992040737	0.128805437834	0.215208701442	0.172662566504	0.110449607569	0.0952675960473	0.110614055946
</S>	0.182658722608	0.125150769817	0.212857303021	0.170698720252	0.109138685984	0.0926884836236	0.106807328553
