 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.0106159945252	0.0125678956483	0.022508529903	0.01558186291	0.0067826004482	0.02359880561	0.03274282698	0.07434193839	0.1107226053	0.1536880584	0.07259306211	0.0483881578	0.05964483713	0.079579760584	0.076863140042	0.0805474076338	0.119232513647
a39	0.00599590577991	0.00989840443982	0.0331565137021	0.0195992370569	0.00736484707933	0.0281550248233	0.0714143181067	0.124818603657	0.1475483391	0.158301494313	0.07908297537	0.0465093869467	0.0692564446433	0.0743084045107	0.0491605897087	0.0324054907171	0.0430239984104
a31	0.00570446271711	0.0320339253413	0.0462067239188	0.0201086455258	0.00707807639944	0.0318289699172	0.0996896805756	0.160240460866	0.1798052171	0.0935565136177	0.0579571246593	0.0586461804822	0.0724889632344	0.0639012267769	0.0323759644029	0.0209403944363	0.0174374556985
a20	0.007044856593	0.0573693456064	0.0441645544701	0.0189477763392	0.0112371122188	0.0401957454998	0.0776949552721	0.14221238129	0.15835832456	0.0836684796886	0.0634082718258	0.0583625372741	0.0627647002981	0.11861847934	0.029117253881	0.0169961915286	0.00983903137767
a24	0.0140258475726	0.0597930121703	0.0445014162255	0.0315581239971	0.0170225230495	0.0469613765339	0.0593852102642	0.121385719285	0.116552336313	0.0999120816855	0.0682595846586	0.051011237878	0.0604776117794	0.147215240001	0.0401592698963	0.013210651996	0.00856874967538
a8	0.0244030913553	0.0748348633712	0.0525315092844	0.0412484444699	0.0162791022223	0.0478395929873	0.0549955342481	0.109995658082	0.087934684971	0.107451764735	0.0515494351329	0.0717493472327	0.0583545713998	0.112723434027	0.0658556682281	0.012985262186	0.00926803884563
a24	0.0282874005342	0.0744964454321	0.0438053296001	0.0322392500875	0.0157453128112	0.0512689614578	0.052511403196	0.099774497534	0.077282810437	0.103535480445	0.0499875076443	0.102759072484	0.0441050155933	0.074062932761	0.121804305889	0.015311236972	0.0130230332308
a31	0.0263825957467	0.0858140170764	0.033722367208	0.0209651680872	0.0136455018897	0.0486779934565	0.050864951168	0.0840238896247	0.0629282962257	0.0928776596617	0.0523372004348	0.120475688215	0.0330503959244	0.082265542859	0.150481088603	0.0256504108707	0.0158372128396
a20	0.0204748580742	0.0770446645758	0.0239051319307	0.0122992694617	0.00924444253809	0.0415305008314	0.042162932209	0.0807389268149	0.0707127085486	0.0798998510872	0.0463976350249	0.140152048425	0.0287094932348	0.097054294673	0.166822408668	0.0296108779769	0.0332399341752
a31	0.0174360831061	0.0676000787043	0.0220891904962	0.0088775796239	0.00764001199359	0.0403452714176	0.0418236391113	0.0802838829183	0.0729823815762	0.0661863822904	0.040411886135	0.127587721815	0.0250807178449	0.065905858851	0.221894929489	0.0517918159856	0.0420625558691
a8	0.0210311988259	0.0666442152125	0.0243556379207	0.0118428445922	0.00751974011389	0.0390778930277	0.0475249354151	0.0758353463014	0.0776182252787	0.0655976704235	0.0382533086517	0.112715941872	0.0285721767816	0.0479054752837	0.236550203496	0.0590522316419	0.0399029546764
a31	0.0198016107405	0.0462514336856	0.0222652994829	0.0134414157863	0.0079058878547	0.0357133619006	0.0461854436517	0.0673534547691	0.0783196300196	0.0623377968998	0.0490969550506	0.0930504401107	0.0282771386139	0.0440412475626	0.252603970765	0.096153877414	0.0372010342788
a20	0.0132112701808	0.0369334784239	0.018570750061	0.0105390733581	0.00681559678803	0.0300026345835	0.0357429109906	0.0608117663697	0.0930833599332	0.0570738684173	0.0518879279769	0.0697549945769	0.0251707334246	0.0471883653289	0.275062742855	0.132078917078	0.0360716014863
a31	0.0092563435634	0.0181411492146	0.0132988505517	0.00852481807337	0.00609108893854	0.0262422769558	0.0295544807969	0.0593144059299	0.101759927678	0.0517817415498	0.0759608603656	0.0638580283323	0.0244200257015	0.055233823327	0.284449766285	0.137076400233	0.0350359999621
a9	0.00605892886333	0.0130260695402	0.0138441250172	0.00910720172579	0.00736793557658	0.0237307390426	0.0315966700256	0.05870733891	0.0897494664727	0.0599147207499	0.128276145689	0.0682647161774	0.0224366955938	0.0527456093843	0.279402004108	0.112965665991	0.0228059509634
a31	0.00437484084511	0.00964867468273	0.0117929411764	0.0087566999466	0.00754275793726	0.0217946486742	0.0322430352219	0.0609268877367	0.0955845120376	0.0636736303166	0.14159261981	0.0695341676058	0.0239038036646	0.0601728629528	0.274367412583	0.094296958377	0.0197935380638
a24	0.0029473732737	0.00515936123691	0.0088875474408	0.00612283543687	0.00564432949242	0.0196101159447	0.030718350134	0.0645935227122	0.108469552919	0.0812703810122	0.10414249651	0.0572101177286	0.0351992837415	0.0601903426469	0.274491378861	0.113721136484	0.0216218604013
a8	0.014585480831	0.0109405341796	0.0191037915056	0.0217418692703	0.0129981555973	0.0315562397382	0.030173288698	0.0726406480774	0.130237976886	0.0917335282707	0.0611163287673	0.0665096216495	0.0396547220205	0.0434820757316	0.25580198544	0.0775068699	0.0202168785204
a46	0.0323962651547	0.0221337508399	0.0356241596805	0.0411992380248	0.0204681356218	0.0441009505194	0.043169521026	0.0669249090991	0.12448279259	0.0675927405876	0.0476357121064	0.0753166817978	0.0282940451202	0.0400128083239	0.248181301247	0.0436307142467	0.0188362966801
a21	0.040275073972	0.033332883038	0.0399649512668	0.0417051044543	0.0183445363282	0.0386085340065	0.0480568268787	0.0574244786997	0.116412613418	0.0556149838532	0.0385453496821	0.0744925179606	0.0280176716334	0.070136684748	0.222191874962	0.0425094882356	0.0343664543334
a23	0.0421166327527	0.0437945930933	0.0392322777889	0.0396167703014	0.0154853737773	0.0305730200482	0.0456782803009	0.0465549342399	0.111143362553	0.0484469958551	0.0376279234674	0.0807781326295	0.0290205366311	0.0886442308827	0.211559408054	0.0423774706365	0.0473500688578
a31	0.0331393844949	0.0729071349764	0.0337777954363	0.0305621812498	0.0125628797678	0.0256151604814	0.0437972909116	0.0506500498266	0.102747032244	0.0434850896224	0.0376983647291	0.0736801010792	0.025506182097	0.0713140878742	0.252460738551	0.0420714884902	0.0480250427993
a46	0.0204653724683	0.0716142591688	0.0275900403961	0.0207163615673	0.0116792894415	0.0271493621031	0.0434684844705	0.0606031059489	0.109058710148	0.0411011432541	0.0296262431097	0.0647850792964	0.0286559637657	0.0596581912181	0.270335589717	0.0436144422701	0.0698783609798
a31	0.0148447103443	0.0354903473636	0.0245082508694	0.0183067160378	0.0138848110692	0.0325501376477	0.0445920806102	0.069243730083	0.122948682203	0.037864174378	0.0255835206032	0.0660742742021	0.0340974697219	0.0649525941794	0.261698845172	0.0464116818567	0.0869479786799
a38	0.0160212863035	0.0258188888459	0.0277983058365	0.0178169868893	0.0147300423284	0.0359841238159	0.0455822142034	0.0807873738277	0.142548246801	0.0328246216593	0.0212338948677	0.0623127750274	0.039953066774	0.0636526670278	0.249050192924	0.0427633609722	0.0811219649933
a24	0.0249935520426	0.026498898676	0.0365521306055	0.0245044282464	0.0168545771276	0.0418628942266	0.0495275538238	0.0778777156026	0.147639813124	0.0330124047104	0.0178249702626	0.0656285116425	0.0411989087247	0.0513501736973	0.237695380175	0.0326278059907	0.0743502921224
a28	0.0268562733305	0.0279252331667	0.0335673607285	0.0275055053488	0.018842238706	0.0437754294169	0.0451706065306	0.0708692353009	0.138871475892	0.0337245143041	0.0182906659409	0.0710933923042	0.0383885934816	0.0532466231611	0.245042368192	0.0323899294036	0.0744405719655
a31	0.0202423442002	0.0310702391256	0.0275933044562	0.0230119524829	0.0177731639393	0.0401265032856	0.0397061087435	0.078286706167	0.138357800091	0.0338369367247	0.019754199407	0.0717932132514	0.0408153839339	0.0665052510957	0.239370087331	0.0378033392612	0.0739534733952
a17	0.0190556121925	0.0333173245699	0.0314525107387	0.0236746885743	0.0155378195158	0.0383791041885	0.0441945962478	0.096077704149	0.14613877863	0.0336839948882	0.0199824288557	0.0655482287171	0.0443906905313	0.0687157692499	0.209410809977	0.0395275568537	0.0709123707784
a49	0.0217175746582	0.0319850528866	0.0400126066262	0.0272013787094	0.0162963363079	0.0424898911202	0.0523168444666	0.100312696863	0.148300347863	0.0278360760561	0.0175934542586	0.0623436172024	0.0418282476638	0.0541160895713	0.204891981792	0.0377137296246	0.0730440612015
a31	0.021755221422	0.0301826217709	0.0450185855354	0.0293912042478	0.0177310603026	0.0448383580974	0.0546069162062	0.104394650901	0.141800576141	0.028303888512	0.0171284707929	0.0639604830641	0.0395789020413	0.0510211370404	0.182672506731	0.0468425528482	0.0807728610892
a39	0.0216343842563	0.0320083303916	0.0461089638785	0.0321419140746	0.0170189729255	0.0422132842325	0.0520399890021	0.1149871475	0.148672176047	0.0303130343707	0.0196619254643	0.064453491288	0.0415037197471	0.0543823043888	0.150234943644	0.0520631659694	0.0805622496231
a31	0.0230298947994	0.0342323597185	0.0446165318595	0.0318207578769	0.0184585516465	0.0383898167108	0.0473496120674	0.1157371661	0.145670123082	0.0308401896702	0.0210912236214	0.0654968980293	0.0402199331357	0.0520589827249	0.141328979281	0.0664960755431	0.083162900661
a13	0.0234180551881	0.033987886233	0.0448438481038	0.0328422992036	0.0232655551588	0.0490507132836	0.0496551501225	0.117897183767	0.145782107227	0.0312681699701	0.0249158150338	0.0625368065431	0.0344508964692	0.046269667211	0.125586774694	0.0757473786077	0.0784816848583
a46	0.0214227780355	0.0321292222845	0.0496755500919	0.0375422464085	0.0243686572049	0.0639564378852	0.0615088519608	0.134963848656	0.164047693876	0.0271997434567	0.0251958319713	0.059025090781	0.0327796581471	0.0398802187517	0.116305930631	0.0561189252626	0.0538793085828
a24	0.0190014593306	0.0291284527048	0.053124155084	0.0400738330188	0.0231422747856	0.0629624025524	0.0707411297069	0.137572489552	0.168554893959	0.0256250884189	0.0207479659904	0.063572992127	0.038189759809	0.0385093537852	0.120854016477	0.0419831809409	0.0462165418909
a46	0.018303135317	0.0271910472445	0.0449594021947	0.0356943170756	0.0238016747279	0.0603168911175	0.071198464829	0.134055554251	0.16211588262	0.0238985079396	0.0180921739568	0.069560989909	0.042255939983	0.0369702632404	0.149882968626	0.0357689405936	0.045933824235
a24	0.0182317797559	0.0285564343834	0.0396894765536	0.0301188818465	0.023325741308	0.0573513313192	0.0704282796497	0.135567025017	0.15904363824	0.0220854089332	0.0163691398789	0.072633324063	0.0438701494277	0.0348960670868	0.173367216475	0.0288602553512	0.0456058300983
a20	0.0190361453066	0.0298172781961	0.0435681993065	0.0296918298142	0.0256190786387	0.0556170258797	0.0718191997899	0.135205731072	0.149935195347	0.0200424910911	0.015402676633	0.0675552914543	0.0424429839292	0.0321029086896	0.186129380558	0.0266600509437	0.0493545189901
a31	0.0220891338245	0.0605330647454	0.0490552773555	0.0296294299647	0.0247699493996	0.0469522780932	0.06349267229	0.127559694557	0.153953322982	0.021842382057	0.0174508951177	0.0664223320914	0.0390625224431	0.0338014634652	0.153678737653	0.0330565404479	0.056650300604
a1	0.0258230361358	0.075059621234	0.0577888557452	0.0363120797549	0.0236760374839	0.0460218744177	0.06080058625	0.124258612186	0.165758552861	0.0251916567523	0.0207607902059	0.0641022432305	0.0352337097944	0.0363264552617	0.106615469084	0.0372528283226	0.0590175881333
a31	0.0267967030756	0.0499444757709	0.0551617951151	0.0399417391356	0.0249208824553	0.0463236525792	0.0565301942367	0.113490340662	0.16579419922	0.0344284019841	0.0228313031353	0.0640443007435	0.0356738568915	0.0390931166446	0.090012677028	0.0579142450809	0.0770981106518
a46	0.0261747548631	0.039036836235	0.0526283889117	0.0406306026559	0.0250548680618	0.0450180323931	0.0551454628522	0.117487527887	0.161399805873	0.0387135123947	0.0245764739784	0.0654806523812	0.0369843286372	0.0406723282169	0.0807263279427	0.0689746257203	0.0812954678493
a31	0.0264487269329	0.0339542847837	0.0504081640306	0.0404588370366	0.0252373954553	0.045163521911	0.0556325810774	0.122758488629	0.158805234024	0.0389130053316	0.0242140087928	0.0649669441604	0.0370712473391	0.0411708892656	0.0816088083142	0.0727035386668	0.0804843262004
a35	0.0269104958418	0.0315878992319	0.0481407111502	0.0400392074169	0.0284977764431	0.050433078337	0.0598026235458	0.13058301781	0.149458163008	0.0389320748439	0.0244637006243	0.0629992332868	0.0345184394797	0.0383965909919	0.0836834165047	0.0741471411556	0.0774064233308
a31	0.0277383119135	0.033689013046	0.0504800892967	0.0438503994856	0.0317402060804	0.0534946993457	0.0615468524819	0.141061324337	0.145361818336	0.0376946194813	0.0244655413014	0.0603482813623	0.0316501769399	0.03558859973	0.0808791892349	0.0704359493852	0.0699749067569
a37	0.0280987891905	0.0363913842717	0.0584057734389	0.0516745831352	0.0375160242095	0.0551591503552	0.0612073015873	0.149315457646	0.135376105712	0.0350020714138	0.0225157849071	0.0529803777874	0.02799217985	0.0322729556207	0.069456116145	0.0716743762684	0.074961533979
a31	0.0327405995808	0.039739173627	0.063140081353	0.0595252183584	0.0407365250725	0.0552111377717	0.0597681774224	0.151964989815	0.129165818304	0.0347385003246	0.0217890229757	0.0474309309958	0.0245639121133	0.0282812893036	0.065389760515	0.0729548488961	0.072859989615
a28	0.0337155049413	0.040596500765	0.0618591550377	0.0590828435728	0.0417083070575	0.0566789696239	0.0588117870075	0.154929590872	0.128045045568	0.0356850032749	0.0224810761919	0.0456050791986	0.0235332775491	0.0273917999432	0.0618579757717	0.0732487205787	0.0747693729103
a31	0.0322458633428	0.042905758071	0.0606692938992	0.0614112286309	0.0426225400832	0.056765331648	0.0575580983358	0.152246665624	0.124977507589	0.035443916525	0.0225366699306	0.0433409207995	0.021833285701	0.0253676167591	0.0646060253239	0.0786717384729	0.0767975535568
a23	0.0317741299443	0.0428248192563	0.0554300969224	0.057023441301	0.0405118170797	0.057439559456	0.0582566381119	0.160157683408	0.120895970463	0.035728079815	0.0228964284435	0.0437867589332	0.022203815171	0.0247414165817	0.0839949640746	0.076085797095	0.0662485936276
a31	0.0292237170248	0.0409146843448	0.0537045152968	0.055797767451	0.0413068034452	0.058754419412	0.058630465104	0.165579273336	0.115932704354	0.0350194816117	0.0228212742145	0.0427314289777	0.0232219453343	0.0242485355639	0.0840775850582	0.0719652832823	0.0760701194565
a20	0.0286113600069	0.0416889114083	0.0596202559523	0.0637405370217	0.0484845409957	0.0576687719507	0.053887702568	0.162093394579	0.107085523851	0.0336996086372	0.0230976900848	0.0405838409259	0.0228238916448	0.023932843282	0.0653043056861	0.0750001911674	0.0926766300742
a49	0.0283620938886	0.0426730105474	0.0687135834974	0.0696871445686	0.0553643945292	0.0612448434036	0.0545800112893	0.18645040546	0.0874363204837	0.0314563716591	0.0247774246616	0.033195862442	0.0221946757883	0.0236342884387	0.0499457369287	0.0728635135091	0.0874203088534
a23	0.0278918938261	0.0406877597758	0.0646040270791	0.0630750545295	0.0524524731911	0.0669360010679	0.0653499526631	0.20639772182	0.0943024155612	0.0310886127664	0.0242785655939	0.0335132990807	0.0221704172361	0.0228317869702	0.0526140293229	0.0642921728764	0.0675138101051
a37	0.026704567855	0.0355173823073	0.059655220073	0.0625819296532	0.0507437907784	0.0766472480226	0.0793299358877	0.22560749954	0.10242729292	0.0254768772555	0.0240374179513	0.0350748389602	0.022312747392	0.0219346482487	0.0501575504543	0.0432198077988	0.0585712502297
a31	0.029360315899	0.0376327561531	0.0567043853843	0.0649588721444	0.0473184052748	0.0638109463675	0.0643463282959	0.184698048447	0.11160211344	0.0235183530518	0.0263904525838	0.0402794714534	0.0236822878173	0.0248379028696	0.0521527097181	0.0647931532663	0.0839134968559
a24	0.030166227561	0.0378971420484	0.0547171951148	0.0591275099148	0.0460581915029	0.0591609234892	0.0607459998986	0.159835706082	0.12651787168	0.0237743798439	0.0269916524413	0.0431817641511	0.0238418774091	0.0260497715135	0.062441696406	0.0796451260088	0.0798469616353
a35	0.0286764433593	0.0346012046328	0.0587769261116	0.0662250035049	0.0513214116356	0.0659698150097	0.0687653589662	0.182713687694	0.120799044693	0.0247677786413	0.0256435211204	0.0397461164504	0.0232294464597	0.0249414290454	0.066969573902	0.0618103973496	0.0550428282878
a31	0.0325946286274	0.0365182672043	0.0542508330505	0.061205618831	0.0460818715399	0.0558301220766	0.0576126331554	0.160393588565	0.120232450498	0.0262176076138	0.0243528798001	0.0432676390168	0.0240740633199	0.0257897226458	0.072744167434	0.0845748966499	0.0742589908546
