 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.0504868309928	0.309252551038	0.107121573999	0.104502759019	0.07011963114	0.20225479952	0.156261830143
a46	0.0450139082155	0.328301841531	0.189588925242	0.121729190085	0.0794366850753	0.16533080124	0.0705986286786
a35	0.0452339021012	0.295866257604	0.219468003792	0.103609724441	0.0958297429604	0.1933272196	0.0466651357415
a3	0.11927534004	0.279288916935	0.197746608284	0.0921174683854	0.0778820800801	0.190987925	0.0427016392938
a31	0.20086632288	0.325634241112	0.174911724933	0.0842582285487	0.044940882878	0.136702074693	0.0326865083513
a18	0.259667903453	0.318806737504	0.126005942718	0.0862086381238	0.0333251131707	0.147166791458	0.0288188930571
a31	0.268290638244	0.330454233501	0.0853506328531	0.0871582943807	0.0314909367436	0.161419272286	0.0358360263524
a46	0.256442074337	0.338379372967	0.0644479393485	0.0761845920925	0.0605481939812	0.163500399029	0.0404974426508
a31	0.246874106634	0.349457229722	0.0452508812805	0.0583510544391	0.0842731150604	0.168596345676	0.0471972754836
a46	0.194987828601	0.330105242974	0.0438732436396	0.054332688819	0.112650273687	0.199763609892	0.0642871252945
a31	0.216365732923	0.251136856725	0.0379243770067	0.0482284213997	0.123985852162	0.227325500231	0.0950332654982
a17	0.208683854614	0.200902403908	0.0446973363736	0.0381912065666	0.127491158921	0.25156021101	0.128473832299
a20	0.180730325678	0.153460945636	0.0565543710579	0.0370053269555	0.14098625284	0.281975586537	0.149287196833
a31	0.207054503326	0.155394277879	0.0629047235784	0.0372639464518	0.12801493068	0.244287463046	0.165080165811
a7	0.203507303047	0.161481593426	0.0740201023292	0.0414212266506	0.12339879996	0.229772177949	0.166398813937
a39	0.185636652087	0.169916572875	0.0859386640604	0.0473650064502	0.120722560053	0.240812191783	0.149608359579
a31	0.185274115322	0.161332408225	0.0850654299608	0.0685790154834	0.135368391684	0.214115318728	0.150265324326
</S>	0.186800101301	0.148306301612	0.0832151046414	0.0828868671417	0.145657054842	0.193657486264	0.159477091463
