 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.0979140297467	0.023214772053	0.0170375207853	0.056312432335	0.010938429006	0.05760744054	0.0903043205	0.041321811884	0.390384265	0.083549044148	0.131415917982
a10	0.0479182768989	0.0311364345535	0.0214636285402	0.159743126744	0.0282080544873	0.06802655336	0.142404101233	0.0352053103413	0.379379927133	0.0398831414786	0.0466314245272
a31	0.0299984592748	0.034666410824	0.0224301738709	0.230026995795	0.0314089592731	0.0851419763533	0.171499256944	0.0436693538344	0.310733003444	0.0223617100235	0.0180636932439
a10	0.014097311786	0.019703495297	0.0130684024795	0.186540502933	0.015322171467	0.0885662532751	0.171591683945	0.0796576154915	0.374688558748	0.0213821293072	0.015381887356
a28	0.010895297581	0.0191452310293	0.0088059122839	0.146666176472	0.0109933531557	0.0789150042864	0.148029184086	0.100916860792	0.432544940916	0.0257226940951	0.0173653546335
a10	0.0178280461259	0.0222143971541	0.00983102152003	0.104365050321	0.0111271129586	0.0654925997528	0.127959975769	0.0870074702687	0.495964969639	0.0408179782317	0.0173913819973
a21	0.03792337646	0.038627116702	0.0134284864847	0.0929297829737	0.0167231921595	0.0640878576176	0.128957060456	0.0767047370829	0.442703618546	0.0558395134639	0.0320752647624
a38	0.0636885855533	0.0542041282407	0.0151061218869	0.0843854591912	0.0225491782798	0.112452101739	0.117766729019	0.0696842036076	0.345067828382	0.0639617270546	0.0511339304675
a41	0.0812208558511	0.0684346997202	0.0179794589276	0.0719006727504	0.0272668120066	0.179122626913	0.0894643612063	0.0599520328225	0.276260554661	0.0719249612449	0.0564729658792
a31	0.0734210775504	0.0683667103667	0.0205034968359	0.0733247217368	0.0259581571222	0.197696980871	0.0811495897488	0.0640991104008	0.255484005087	0.0870549975216	0.0529411639164
a18	0.0652413405835	0.0542915578556	0.0191803543186	0.0930172217789	0.0263248122941	0.201586299324	0.0864936305763	0.0700894318736	0.249117890229	0.0847430051539	0.0499144692088
a31	0.0651464985278	0.0481774328852	0.0201168057862	0.137258775526	0.033781049718	0.186084021075	0.0770457962588	0.0690853175912	0.243118443543	0.071095155298	0.0490907199396
a21	0.0519161229759	0.0425398415017	0.0251751999687	0.167078340442	0.049803407406	0.178119369358	0.0608808705396	0.0618638592971	0.234286625048	0.0713269244393	0.0570094438865
a31	0.051886762592	0.0449580373072	0.0310556891629	0.159854770347	0.0658745442353	0.169807954686	0.0600119298132	0.064392601499	0.204444124749	0.0716491792198	0.0760644109555
a18	0.049289619664	0.0481527219684	0.0357071023076	0.163383968582	0.0876511678051	0.161565321095	0.0621460192577	0.0614544223663	0.20480908765	0.0601070146199	0.0657335635252
a17	0.0382580609547	0.0546004515221	0.0537946447005	0.196309970194	0.106819116615	0.164434923565	0.0624774344059	0.0495027275888	0.196685640417	0.04035116762	0.0367658766484
a20	0.0386797516782	0.0621096650874	0.0654441096048	0.238132284065	0.118628688818	0.131414761455	0.064701662802	0.0495559138629	0.173971348539	0.03089781394	0.0264640105408
a3	0.0379512535861	0.0599347859998	0.0606513989949	0.282416024688	0.133315355199	0.099239449885	0.0600944112007	0.048676170621	0.16653039878	0.02668775918	0.0245029978116
a35	0.0374534576954	0.0592298986306	0.0672290193916	0.313162074229	0.132039390066	0.081397621895	0.0484932030669	0.0466300663403	0.162360967327	0.02688764546	0.0251166494505
a37	0.0394677478651	0.0622847493955	0.0710061439505	0.32374409541	0.127845690495	0.070066987165	0.0379095641756	0.0431907951801	0.166232450842	0.0284515366533	0.0298002223115
a38	0.0423820990484	0.0659830573992	0.0678170146235	0.31790244247	0.129063268988	0.0625445761883	0.0320188742119	0.04090337406	0.173493917081	0.0314557313178	0.0364356374118
a31	0.0470262787495	0.0697947830377	0.0660658701872	0.29567022109	0.117524446839	0.0583055129628	0.0315061027173	0.0406550572867	0.198341582027	0.0343687271726	0.0407414208066
a37	0.0450429079632	0.0695221905946	0.0682401619084	0.264615473297	0.117085015337	0.0592964666876	0.0301079094591	0.0403298844956	0.216671304476	0.0367002365242	0.0523884670695
a21	0.0423585149957	0.0754727771445	0.0748231769161	0.257029971766	0.126113206103	0.0646290414959	0.0282832411264	0.0378395307652	0.198540306425	0.0361765364414	0.0587337144385
a31	0.0458701976019	0.0852922874598	0.071617645589	0.241476887922	0.10768888722	0.0585208073653	0.0302896962088	0.0377729738084	0.222983111608	0.0389456252471	0.05954188154
a29	0.043691848012	0.0896568783333	0.0681369199779	0.201840907974	0.100576305023	0.0557071883884	0.0303693372829	0.0371911996895	0.250403486203	0.0444494351157	0.0779764975418
a31	0.0445510873913	0.0980840348134	0.0672978394966	0.157280474325	0.0919864398883	0.0575692723961	0.0321522714576	0.0403161458765	0.242266746268	0.0576585790386	0.110837122796
a33	0.0460431454858	0.0954707063508	0.0691199445069	0.136683487575	0.0701981925148	0.0609586964654	0.0349113890892	0.0416422224388	0.238556570223	0.0713156477195	0.135100003059
a20	0.0486469624659	0.0833841990323	0.0760825149576	0.149318299658	0.0745613231103	0.0728477804885	0.0379010012364	0.0420378410463	0.206771283208	0.0688528981465	0.139595895016
a31	0.0527813869686	0.0844645821944	0.0719403944005	0.127957736819	0.0769099130474	0.0723419830962	0.0424966971368	0.0484680733488	0.205661532269	0.0742696912288	0.142708018968
</S>	0.0516804332143	0.0890678055787	0.0663926031923	0.104053137809	0.0691769044237	0.0659749747481	0.0429775226754	0.0509129235744	0.227641801434	0.0841998927844	0.147922019229
