 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.146596882865	0.0976928478733	0.021683360933	0.0151592618482	0.037466752308	0.0465719516128	0.021671364806	0.0060189251207	0.0190527308455	0.097661213886	0.023959144853	0.097489631306	0.164222268344	0.08470564708	0.120048005788
a31	0.0755036394174	0.113563086258	0.0237742802063	0.0151154110593	0.0386681936278	0.0565581014639	0.024441041098	0.0137133031358	0.0346759419968	0.148431929522	0.0329127943563	0.144317051049	0.166654903248	0.0533405623157	0.0583297561698
a8	0.0296798937643	0.11680902852	0.0257801388796	0.0127263529042	0.0329310727277	0.058766340525	0.042062740442	0.0281537696084	0.0689999356443	0.143276977201	0.0452501782454	0.178003694096	0.121382844083	0.0522525000209	0.0439245482179
a31	0.0162246280364	0.0536572493202	0.0201035667515	0.0114139557713	0.0315437833526	0.0606489096057	0.05912063971	0.0389423317486	0.0967847612001	0.106053943847	0.0374531426351	0.182570643432	0.168595504281	0.0783004855763	0.0385864779615
a20	0.0315407906577	0.032763360073	0.0177877485953	0.00975089974962	0.0257909124542	0.064801860747	0.070730942666	0.0559267591872	0.0881474765454	0.0843252828623	0.023299194317	0.159190642611	0.197519021414	0.103947170128	0.0344779525885
a31	0.0641875729322	0.0471524583265	0.0264112753392	0.00950862733078	0.0231518761914	0.0627966465725	0.073437738942	0.05567113868	0.0865054581418	0.0761829290208	0.018335807971	0.12476844927	0.143603182498	0.155710220809	0.0325766328015
a13	0.0812774926887	0.0602377217243	0.0356384979565	0.0090622913525	0.0155540795705	0.0524674239466	0.058665449114	0.0375473353365	0.0851420796273	0.0639814112069	0.0168511810037	0.119136755557	0.145677640859	0.17290997267	0.0458506791738
a18	0.088276870383	0.0597493590266	0.0464619672935	0.0118165322305	0.0128365245635	0.0529885618535	0.0490606961493	0.0365775033931	0.0762622964491	0.057641071269	0.0183108529079	0.108751643586	0.182693089953	0.138059188057	0.0605138475646
a31	0.0729746199063	0.0646473079952	0.0372589236072	0.0100941828547	0.0100446387078	0.0361088392707	0.0335452885878	0.0338925156625	0.0961488113697	0.068157137623	0.030833654376	0.0894001541953	0.189032382384	0.139253028986	0.0886085173215
a20	0.0791587098921	0.0569026403623	0.0186306356257	0.0091822915171	0.00741734283593	0.0254741750632	0.0308841038826	0.0234374396688	0.0890997920566	0.0719316580077	0.0303743905053	0.0834519774651	0.174216209488	0.146722723662	0.153115918781
a39	0.101092757417	0.0679986484661	0.0153236873232	0.0103852035357	0.00617431898531	0.0225069399304	0.0261322904209	0.0176918916663	0.0683243123522	0.0622567426692	0.0226623941484	0.0793209402884	0.192791317589	0.132198681421	0.175139894127
a13	0.092630745295	0.080552950654	0.0139790425271	0.0153749528732	0.0066313191751	0.0208112346717	0.023645133827	0.0203723622034	0.0609622667041	0.0570010552231	0.0265258857628	0.0748903743628	0.25314577853	0.11161266794	0.141864237622
a31	0.0679193626517	0.0747362239647	0.014159624589	0.0182163737191	0.00768302751837	0.0193387109728	0.0317614192557	0.0221609567291	0.0584421291814	0.066226131041	0.0308770668343	0.0794087892543	0.282600963377	0.0964580235133	0.130011193527
a18	0.0596295380372	0.0642506540682	0.0173601356097	0.0164726236997	0.0116456344261	0.0178026961776	0.0341068526719	0.0195066951164	0.0773810891205	0.0732902112937	0.0274963805248	0.0966051732181	0.246791205526	0.0904829462044	0.147178163889
a31	0.0563597449991	0.0423187051561	0.0196756338366	0.0173138366332	0.015986844322	0.0189802194792	0.0558354789573	0.0238275622588	0.0745155848068	0.0713450497446	0.0290293990216	0.0971959995394	0.232217965175	0.0803774420348	0.165020533143
a37	0.0349659166864	0.0320982933854	0.0214761062255	0.0201506285977	0.027139413434	0.0221256629064	0.0670413787724	0.0308326770729	0.0949443026689	0.0771924822482	0.0325346088739	0.0863210709131	0.226402848658	0.0714108160116	0.155363789381
a18	0.0350515904355	0.0315696058618	0.0294282722685	0.0291047423992	0.0434932771847	0.0253310791355	0.0667315373508	0.031697604091	0.123105221423	0.0780778710161	0.0309109592246	0.0886693080377	0.205663437086	0.0663745929372	0.11479089286
