 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
a31	0.0443277678836	0.020812255223	0.07914037692	0.014268718718	0.031104638375	0.035182119036	0.061810811856	0.024164216004	0.03171826942	0.01477705119	0.019572944363	0.051108251893	0.0389275145775	0.028591687399	0.119722248996	0.03853292136	0.10503220979	0.05491353458	0.0566595537535	0.0385348161982	0.0910981057785
a17	0.0405253995583	0.0205918442455	0.0544526995255	0.0135051523736	0.0326405771257	0.0697206113253	0.059193822152	0.0306353873635	0.05615225624	0.0150443100233	0.0164477519363	0.041360122631	0.0418588155988	0.0231810706032	0.12468858633	0.0432687253533	0.13152457997	0.0793871455067	0.0492986762711	0.0182367402014	0.0382857559379
a31	0.0318668776296	0.020851501811	0.0444727028711	0.0142767081935	0.0323514007526	0.0969789141064	0.0519504506007	0.0340219504047	0.0905334282713	0.0149161019578	0.0168705580807	0.0372205794713	0.0410830062257	0.030310305093	0.093457894784	0.0343024960711	0.103791722923	0.0891118109289	0.0915215848746	0.00987256516064	0.0202374693451
a17	0.0269460988061	0.0204972667486	0.0515659224772	0.0164217092641	0.0414716115442	0.0812765667135	0.0805490864836	0.0377564626304	0.0994984504151	0.0198520198226	0.0210881624955	0.047396804698	0.0360438159867	0.0293229197891	0.0793172748573	0.030914740157	0.0768620652743	0.058519473103	0.126551217438	0.00681061281795	0.0113377359986
a31	0.0240731793141	0.0231577810085	0.0613689671963	0.0200408616551	0.0447422145414	0.0569658732112	0.123754839161	0.0612595264243	0.0766778963184	0.0234612115409	0.0192119796852	0.0452124008327	0.0303025904356	0.0295241276127	0.0615187629009	0.0337081207857	0.0667367934514	0.042157006841	0.138242253797	0.00487970628305	0.0130039137218
a34	0.0205506566547	0.0287345409502	0.0623203942975	0.0202842748546	0.0378533272405	0.0393584215771	0.14538411592	0.104394622095	0.0647986982528	0.0263916300203	0.0199344787817	0.0472468612776	0.0286366011672	0.0290835080236	0.0471125467413	0.0395490209419	0.0623762655905	0.031034267907	0.12783420285	0.00470291137528	0.0124186524342
a1	0.0166905024767	0.0271864991619	0.0535518247574	0.0185844945083	0.0374386251535	0.0519049255257	0.16494730284	0.110698348109	0.0719040813843	0.0297996813934	0.0252257133559	0.0545756795592	0.0283939279111	0.0256374252456	0.0436403309104	0.047461127734	0.0551899337968	0.0287200837023	0.0914979540167	0.00631798976209	0.0106335380553
a35	0.0159538325541	0.0294960982294	0.0625888726641	0.0156993247902	0.0333348384312	0.0584669876219	0.18011143908	0.0874598711845	0.0694270417614	0.0279253092045	0.0272220667806	0.0596300368597	0.0307601835504	0.0226379706732	0.0448175155068	0.050597280618	0.0405313340856	0.0302009378141	0.0946325149522	0.00761882162603	0.0108877043338
a31	0.0260335332954	0.0328452891454	0.0723002198994	0.0162312735523	0.0413860401837	0.0656085963873	0.172969694293	0.0662956916322	0.0558018757205	0.0330532805948	0.0317436929062	0.0596623604266	0.0349197769748	0.021477902555	0.0330783700209	0.0525289763793	0.0388530406619	0.031628252718	0.0930069262107	0.00864752643501	0.0119276645606
a20	0.0487220663538	0.0243717934111	0.0622433336131	0.0157052614407	0.0503598523479	0.0768812051158	0.166328415764	0.0514588689241	0.0444191147968	0.0305109093449	0.0315803053041	0.0476802355489	0.0347058955023	0.0205212440026	0.0308327991119	0.0563505893038	0.045172899734	0.040352520706	0.0963901870902	0.0108073122983	0.0146051759295
a17	0.0783036807186	0.0182256437707	0.0514068486044	0.0122026654662	0.0451731962026	0.0636047592253	0.165232238588	0.0469154549494	0.0471180213703	0.0192639785816	0.027952162764	0.050017113343	0.0384751987774	0.0185717314502	0.0366014648025	0.0650967273853	0.0487873148513	0.0484151215287	0.0889326798967	0.0167895521348	0.0129144345232
a20	0.0966753186002	0.0161298271799	0.0516244880241	0.0117636296831	0.0351457174075	0.0452565348084	0.173190646796	0.0416075298287	0.0529279923961	0.0135807225565	0.0314333017067	0.0504348511343	0.0399322212731	0.0168996644482	0.0277153965384	0.0779945075818	0.0566450860838	0.0495282190762	0.0728928366656	0.0262456231605	0.0123758902897
a8	0.106768671482	0.0176195409333	0.0630534866604	0.0128139122478	0.0295698444625	0.0349303311541	0.169709167505	0.0407875540652	0.0516793480274	0.0105918865315	0.0341565944722	0.0455839293848	0.0447722319124	0.0179120760038	0.0230209327021	0.0836455456806	0.0598639219279	0.0459230545854	0.0543527211419	0.0374440353758	0.0158012403386
a31	0.136706077743	0.0197700191111	0.0599118310632	0.0146129033206	0.0239511765075	0.0287078886227	0.160982761808	0.0329632111821	0.0423821581731	0.0106585073298	0.0329023504481	0.0402834468616	0.0446755077338	0.0183280939749	0.019540254908	0.0793678463302	0.0569771750093	0.0530495664085	0.064896061018	0.0378758447797	0.0214573437129
a24	0.163823978568	0.017835253237	0.0469819751177	0.0161396322004	0.0198604521358	0.0253824276942	0.152724809689	0.0350582160477	0.035722168271	0.0104675823659	0.0328370169954	0.0353043054605	0.0397490185096	0.0179023886783	0.0175248258973	0.0818016273134	0.0574110994564	0.0523359617495	0.0787810849233	0.0329807959056	0.0293753815176
a31	0.137232587383	0.0233329505523	0.0467085680386	0.0189410287935	0.0230488912119	0.0314148644074	0.12190159015	0.0395515335159	0.0357877568483	0.0109429298953	0.0356288346851	0.0400725783602	0.0442455913525	0.0270943860308	0.0219126038884	0.0811922660178	0.0654845536655	0.0496915066032	0.0834306112544	0.0310315015485	0.0313528511525
a13	0.091981166721	0.0277722159841	0.0483383509289	0.0204095706712	0.0283951369906	0.0377907101118	0.112253917903	0.041993965292	0.0351540298874	0.0119369530211	0.0364579963884	0.0434194478934	0.0526803845308	0.0356373935843	0.0309351812295	0.0835986386726	0.0673669203018	0.0483664884677	0.0826424041648	0.0313364286228	0.0315326908242
a20	0.078197924887	0.0310381817347	0.0506890174896	0.0203923996637	0.0364363331502	0.0421826796773	0.122124536201	0.0476090722573	0.0377930780158	0.0116354407404	0.0357157047361	0.0453008301045	0.0564406942249	0.0334557335394	0.0367914450765	0.0902631782909	0.0594757089806	0.0381786577492	0.0618156756749	0.0343281679609	0.0301355379547
a33	0.066440156669	0.0394412911582	0.0582113685721	0.0222244480108	0.0445409540834	0.0471393526018	0.118303536772	0.0466917674324	0.041229715556	0.0141003295249	0.0360830703047	0.0439238989815	0.0547835914763	0.0341563113465	0.0343396722322	0.0849450850303	0.0597239546802	0.0383862406697	0.0488558770983	0.0372698743003	0.0292094971525
a20	0.053260051863	0.0443223592661	0.0647165550529	0.0379992947399	0.0460134475478	0.0466807647366	0.120810338015	0.0475317847775	0.0451033168827	0.0168289239758	0.0437193027276	0.0472469790805	0.0570605045228	0.0366736353068	0.0312490213241	0.0686667998101	0.0521051103801	0.0352319162099	0.0376859366994	0.0341615136001	0.0329324505651
a31	0.0445208257343	0.0444917491154	0.065875291571	0.0454559582866	0.0384203276959	0.0395596963389	0.120867460072	0.0395663365592	0.0434225784609	0.0174610684253	0.0520972974452	0.0531543366468	0.0609037481576	0.0371704775469	0.0263592381987	0.06562857507	0.04426723306	0.0363107598633	0.0563696826331	0.0308660784534	0.0372312926417
a21	0.0418584704648	0.0366176985718	0.060140468157	0.0334383215622	0.0359982117253	0.036362939013	0.121312234891	0.0440920642531	0.0386590144203	0.0159371087884	0.0509254908844	0.0543558642023	0.0635549057825	0.0376850134203	0.0270692489502	0.07118238009	0.0449442381533	0.0392029212211	0.0654134864777	0.0349912254845	0.0462587064806
a20	0.0418859440349	0.0379089378973	0.0665485705323	0.0388094296607	0.0418183552751	0.038438601311	0.129068973964	0.0546803804177	0.0407263475734	0.0148463395695	0.0510478382281	0.0565668193008	0.0691624357475	0.0347872678821	0.0268702779234	0.0597023179633	0.0386941506844	0.0323120858404	0.0450335884259	0.0321741365215	0.0489172246469
a31	0.0353293238916	0.0406645287658	0.0728714852108	0.0458066774069	0.0402418388584	0.034458707537	0.119900579788	0.0454394895392	0.0381952476578	0.0154497833232	0.051900791756	0.0579841367803	0.0766418161292	0.033513694866	0.0213988154611	0.0635084457211	0.0373140095948	0.0331844013268	0.057753846542	0.0319987904672	0.0464436004156
a26	0.0297524645305	0.0336005278259	0.0625717270767	0.0365715847806	0.0401618578195	0.0345265584653	0.119812240651	0.0475343593397	0.0354642339389	0.0153031247485	0.050199683236	0.0563146440734	0.0752142038764	0.037191294236	0.0276505844937	0.0725399403737	0.0438625999983	0.0363252879089	0.0633626749407	0.0387596596024	0.0432807416652
a37	0.0296839023435	0.0460524563593	0.0704955503986	0.0390624008385	0.0424541735398	0.0393223723081	0.137034901005	0.0542740674866	0.0420977088326	0.0159667837656	0.051831635116	0.0517667124245	0.0681767980455	0.0328640655153	0.0299838536846	0.0592824801446	0.0378484406728	0.0288684441896	0.0411625856402	0.0351763884941	0.0465942634751
a31	0.0305966243812	0.0524649521664	0.0812913666662	0.0466780801462	0.0395273576466	0.0395286977694	0.124381668602	0.0500684090822	0.0459909440109	0.0184553615039	0.0509874068853	0.0487256148082	0.0677700994552	0.0282648995178	0.0230750794549	0.0539877469349	0.0322325850309	0.0282511981765	0.0450424613801	0.032173231078	0.0605062130384
a23	0.0276260897404	0.0367014202155	0.0661553099454	0.0386232959647	0.0417382540155	0.0363867683487	0.108057090878	0.0577948735341	0.042380242179	0.018348668934	0.0490271886064	0.0502689178027	0.0687836026251	0.0358716254633	0.0291501809516	0.0622882475116	0.0391683658303	0.0365321528388	0.0554342339934	0.039500864226	0.0601626136328
a31	0.0245338195268	0.0372964122318	0.0597658093718	0.0357844258376	0.0405929628718	0.0360106183752	0.0998626255033	0.066222226178	0.0436718083017	0.0186049949507	0.0495222311535	0.0534453310009	0.0714303005484	0.0362135591671	0.0304183859172	0.0573294517705	0.0385458288301	0.0370220627129	0.0564972322645	0.0399373322753	0.0672925811843
a37	0.0366067081556	0.0501207247439	0.0637822816573	0.0418308128792	0.0385853126906	0.0354115098917	0.0830586730344	0.068710744726	0.0435480940339	0.0193532102349	0.0486439666045	0.0518463737336	0.0690969598895	0.028822827909	0.0293699885057	0.0584157487902	0.03436259061	0.0337247197376	0.0531433756215	0.0346861239584	0.0768792575948
a39	0.0569826680319	0.0513835867146	0.0570620908191	0.0385329142264	0.0403283862969	0.0308604539906	0.0821036041715	0.075677844042	0.0409352412646	0.018592459773	0.0465344125882	0.0473322371112	0.0645410747632	0.0279327896977	0.0376275747686	0.0708986670634	0.0348236811567	0.0333338927125	0.0443309465405	0.0326219477861	0.0675635251049
a10	0.0626512896106	0.0631895883715	0.0672954890064	0.0360048082755	0.040841916899	0.0321260548902	0.0967995712172	0.0719193685007	0.0432409692749	0.0192979624897	0.0437168815161	0.0425635855037	0.0609641836544	0.0255025914452	0.0372423966095	0.0668124056878	0.0304894987856	0.0281634265708	0.0354618145135	0.0279929901954	0.067723202675
a31	0.0575998857369	0.0695912505238	0.0767807501355	0.0401726545585	0.0404283984997	0.0348724270301	0.0952013203391	0.0640977667869	0.0455320011583	0.0216162376292	0.0429487792854	0.0394352019012	0.0583747287915	0.0240053501624	0.0296908297565	0.0529866780959	0.0290169316085	0.0273082137703	0.0410482891712	0.0271850979318	0.0821072062717
a24	0.0564153766123	0.0647012576679	0.0707449298452	0.0424467487862	0.0422138502999	0.03398183531	0.076663231313	0.065163677129	0.0437225769861	0.0222695661584	0.0440324102085	0.0393183439004	0.0588958907038	0.0254348828481	0.0293107578522	0.051406663272	0.0338371184362	0.0333794853701	0.0490812055237	0.0317376081773	0.0852425789572
a31	0.0642265903041	0.0641541725826	0.0654412131484	0.0407802857287	0.0433615087	0.0349172406033	0.066682685971	0.0649757939097	0.0407665163287	0.0217765224908	0.0426784204228	0.0400939826335	0.0573748990146	0.0245205607154	0.0293896014841	0.0503225264307	0.0354701830787	0.0360784095234	0.0539048551079	0.0345361542591	0.0885478841857
a46	0.0634564572147	0.0517524167449	0.0515731801428	0.0329674469162	0.0416926754333	0.0335217323211	0.056816142457	0.0640984567699	0.0365122373762	0.0208304461069	0.0370797387609	0.0375123306112	0.0522108769182	0.0292325383036	0.038542611828	0.0688649251769	0.0403035582262	0.0414767925745	0.0603681709026	0.042678884353	0.0985083974286
a31	0.0653878521849	0.0527445487323	0.0503037950743	0.0293363276454	0.0396338788778	0.0349877013604	0.048999261819	0.06016760099	0.0330849892587	0.0211316323036	0.0341118860203	0.0346152675371	0.0469496223727	0.030024705891	0.0413193239427	0.076207620459	0.0429551944087	0.0445886087248	0.0684210703675	0.0453989635177	0.0996301537762
a20	0.0873789777483	0.0539540908174	0.0531036619581	0.0310155183485	0.0381446122926	0.0358609716935	0.046401675673	0.0566833034633	0.0320735973862	0.0219170035572	0.0331500749068	0.034898809779	0.0441984313242	0.026531594178	0.0416808543142	0.078993152753	0.0396574440696	0.0417625041749	0.0655405750558	0.0384216781459	0.0986314626954
a24	0.0884420487361	0.0459276560791	0.0578412706994	0.0335125867162	0.0382804520975	0.0332815854712	0.045648501491	0.0560850458211	0.0332213081621	0.0239900283268	0.0337965373689	0.0341628804597	0.0431572302414	0.0270665967588	0.0529023152381	0.100162796384	0.0388290413565	0.040956552525	0.0487942552853	0.033833294022	0.0901080163418
a41	0.071428029432	0.047453637613	0.0702872687665	0.0383465451921	0.0358503316325	0.0326254485571	0.0477899569637	0.052587333607	0.0356924671207	0.0275827923873	0.0367671922563	0.0347063573932	0.0450433016805	0.0270990806423	0.058297142946	0.106541575861	0.0370693859855	0.039489669975	0.0413485306284	0.0315994475407	0.0823945166339
a46	0.0747627039973	0.0442773027443	0.0655372318088	0.039005120684	0.0349000331908	0.030443549419	0.0512310710546	0.0490527482023	0.0360447719069	0.0279125359031	0.0369947347521	0.0358984533711	0.0458264074268	0.0283190618154	0.0644975602487	0.114320879887	0.0342172992618	0.0365144359917	0.0358948217428	0.0307724929802	0.0835768028286
a18	0.0804232851924	0.0498113073214	0.0665819958963	0.0382828020547	0.0340384510436	0.0297386699063	0.0567687802182	0.0442353335341	0.0373540933023	0.0281410211144	0.038195639584	0.0353440967904	0.0472213209423	0.029485126738	0.0642786911496	0.114156106162	0.0316651588873	0.0334743267972	0.0316223689143	0.0285047252267	0.0806767065802
a31	0.0676012699241	0.0543877909938	0.0672219302588	0.0384780410449	0.0334696119479	0.0311502524354	0.0564665145394	0.0409598942447	0.0376887963008	0.0286533536995	0.040333379728	0.0343517325968	0.0499557833474	0.0376532665431	0.0519959019165	0.0961923201873	0.0358221684958	0.0361562461991	0.0465158715048	0.0300859000422	0.0848599700867
a20	0.0564036595747	0.0529354990446	0.0666460091063	0.038851405615	0.034495648316	0.0314791523451	0.0507502469798	0.0442439206149	0.0357371067003	0.0272067973492	0.039160591376	0.0324867233323	0.0485046302825	0.038969273853	0.0524067177722	0.0916450690624	0.0371324075653	0.037739741133	0.0533489103016	0.0336760361674	0.0961804492482
