 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.105208043019	0.0317754289963	0.022487593074	0.060143218685	0.041925631305	0.12980261719	0.14630166901	0.0643995121	0.145005424897	0.11418821865	0.138762605374
a31	0.0734764378815	0.0257989175363	0.0194030733154	0.089549476659	0.061626153805	0.14687155461	0.188868124623	0.0633427441667	0.18359745583	0.087846303309	0.0596197427162
a7	0.060799624071	0.0465742614424	0.0201421762172	0.0960106859157	0.087528192695	0.114860529583	0.215321799521	0.0954766353889	0.147250740652	0.0797329131089	0.0363024669181
a0	0.0446291661698	0.0812703278263	0.0281344967757	0.100733354822	0.124157591098	0.108773324728	0.216009606174	0.117668945596	0.106169310506	0.0490764118476	0.0233774905335
a31	0.0327435607399	0.0647579973072	0.0229238818754	0.093307731022	0.125985341713	0.0992365532427	0.193808278725	0.159901808465	0.0963357616153	0.0948262380229	0.0161728630572
a37	0.0197209448046	0.0350784193991	0.0187635899693	0.0812901833673	0.0951237140243	0.0837680666809	0.210246160908	0.177555952488	0.116078492405	0.138569239774	0.0238052359084
a8	0.0225858855988	0.038561980634	0.0201906771081	0.0701558143424	0.0839137565148	0.0729096697603	0.256243366969	0.140124303429	0.147907925768	0.118926158538	0.0284804508028
a37	0.0363584686202	0.0592444999323	0.0176838282124	0.0568289085475	0.0793198360049	0.0622941965868	0.27471734059	0.115398697476	0.143141469489	0.120190880294	0.0348218660676
a31	0.0336074630741	0.0560647786841	0.0189327619224	0.0467563448158	0.067859223395	0.0543975037249	0.272650514463	0.118058416159	0.15627952963	0.131542844935	0.0438506091559
a17	0.0266450956574	0.0342813907174	0.0162111931885	0.0289416274719	0.0524126821917	0.0542773013043	0.278515427088	0.139943398493	0.18737475681	0.134683508424	0.0467136093186
a37	0.0390918029005	0.0479297400551	0.0113067196862	0.0187711326706	0.0385130324972	0.0482919925614	0.250369980163	0.144764728704	0.191457192917	0.162582568458	0.0469211030395
a31	0.0395014273828	0.057892237463	0.0136003347836	0.0165313478349	0.0412998413324	0.0489106670338	0.272698071254	0.137563314468	0.155608433152	0.176563671077	0.0398306522132
a14	0.0312176559036	0.0421488630323	0.0146955831068	0.0170156648696	0.0445043211441	0.0575888963313	0.321661447018	0.123569025623	0.114294253384	0.185164271461	0.0481400168511
a3	0.0340015994812	0.0636599633508	0.0122976104676	0.0148991615032	0.0366451775414	0.0601151850904	0.290695578406	0.125753494021	0.101658185021	0.203634796084	0.056639236977
a11	0.0370919230337	0.0969224331703	0.0139994347771	0.0114309500997	0.0302762651245	0.0542117142101	0.245704941535	0.139533484	0.123875553314	0.192993345805	0.0539599372657
a35	0.0404266600126	0.0833456063721	0.0182792244509	0.0101476296299	0.0268625114882	0.0490339238034	0.223437216045	0.137361731447	0.156171302785	0.192188277333	0.0627459079019
a8	0.0439739546062	0.054157998646	0.0201890687412	0.0108343073146	0.0280803276074	0.0507327565745	0.215945687548	0.128276672282	0.173217271728	0.204265561258	0.0703263816006
a23	0.0463207966294	0.0409793131687	0.0193653785855	0.0118423899362	0.0305021014311	0.0564842396715	0.227181372116	0.133536838827	0.177484792309	0.198479725437	0.0578230379502
a31	0.0485934495631	0.0469484009162	0.0180051988994	0.0140642056634	0.047473056217	0.0675291289405	0.190972500039	0.128302852876	0.18503330137	0.213290137726	0.0397877617201
a11	0.0485103829544	0.0505031184654	0.0325624214471	0.0186113003011	0.0534259305523	0.0693438093235	0.16834551668	0.126481326892	0.177680004657	0.205164852759	0.0493713344934
a10	0.0553274807715	0.0530845176418	0.0664880573077	0.0222344915604	0.0389524415374	0.0588827747078	0.198521091893	0.133414208831	0.156986276619	0.155166641853	0.0609420196631
a31	0.0733448562038	0.0637063344739	0.0741495349712	0.0287646737468	0.0410639830925	0.0580043265693	0.192298583431	0.128642473744	0.131240571606	0.154081902151	0.054702765253
a10	0.0745821468579	0.067129318378	0.0569101085337	0.0363898274843	0.0439600213908	0.0559808607231	0.222243856944	0.133683572781	0.0917438814687	0.15736668545	0.060009718031
a35	0.072257238266	0.0684829687593	0.0459201964379	0.0410733289768	0.0366345016369	0.0451248489744	0.255107208315	0.149196083994	0.0736621956896	0.140834456883	0.071706962865
a20	0.0778836507707	0.0684725785464	0.0575291394793	0.0420315440363	0.0333455188656	0.0419036414581	0.271200924038	0.144806885798	0.0682438590499	0.121704727961	0.072877527408
a31	0.0767589393109	0.0606928997555	0.0623680889598	0.0447218530561	0.0415261152085	0.0525955403527	0.265115356346	0.123235306333	0.0658587704366	0.12738291492	0.0797442215543
a20	0.0754541155457	0.0544162721365	0.0486481178066	0.046424084572	0.0464918245162	0.0555104766242	0.263818112915	0.111018568511	0.0648963791189	0.14111899924	0.092203060357
a31	0.0710081720246	0.0568318713702	0.0481786305622	0.0424013176907	0.0463319823921	0.0519308457147	0.240255127305	0.113440272437	0.066378221213	0.15248148108	0.110762089145
a35	0.0690889892487	0.0568747539627	0.0457330322434	0.0464377512969	0.046363790704	0.0486491224049	0.216085625702	0.119902874679	0.070351828391	0.154590117427	0.12592212252
a14	0.0742597640527	0.0595644850938	0.0563016334005	0.0507488833323	0.046099954628	0.0473271983883	0.267578439967	0.116958558493	0.063096417257	0.108884626809	0.109180040734
a37	0.083945660584	0.0655890523229	0.0786741244562	0.0467499851601	0.047164706116	0.0506944341494	0.304759011589	0.108033566431	0.052679192409	0.0727331523363	0.0889770975993
a19	0.0832995534787	0.0631357608983	0.0692971541901	0.041469993136	0.042311485892	0.0475435185898	0.319763433396	0.11296169801	0.058559459653	0.0725327731788	0.0891251474289
a28	0.0820207881613	0.0656620436374	0.0728352391267	0.0383588876587	0.0422305656307	0.0480141508366	0.318654321265	0.113229295203	0.0589808093043	0.0706265490596	0.0893873503497
a21	0.0859526303588	0.0716351295847	0.100658190423	0.0385024613502	0.0464416554502	0.0500063723522	0.316375102755	0.0992782181343	0.0480548862994	0.0577124557532	0.0853828873834
a11	0.0912468876758	0.0813217555425	0.104859738863	0.0390862582087	0.0476234151301	0.0490781922907	0.312579106918	0.0915667166781	0.0447845709311	0.0532312518511	0.0846220795971
a37	0.10176823262	0.101115920457	0.0993085924983	0.0384329586756	0.0479758578967	0.0484678724769	0.298522950906	0.0821856709927	0.0422371884304	0.0512151941504	0.0887695494328
a29	0.109407355693	0.1128788488	0.0948814643228	0.0386924509319	0.0476357556256	0.0474848410323	0.281712310702	0.0742288327309	0.0419601464341	0.0532510262501	0.0978669589433
a18	0.116039913717	0.113279793384	0.0906957205849	0.0398854490833	0.0501153031885	0.0494574271508	0.271179411101	0.0678384576436	0.042480224922	0.0547241690834	0.104304122175
a31	0.131178321927	0.0947806981593	0.0751614671403	0.0416129259251	0.0593021695962	0.0593466722969	0.241569312967	0.0662662678812	0.0445730034607	0.0873590370278	0.098850117473
a20	0.133524967635	0.0852315906504	0.0706366863134	0.0435750063217	0.0576927432387	0.0586855483323	0.222079485456	0.0648732033604	0.0497596024202	0.113705598409	0.100235566045
a31	0.124937724363	0.0774698464075	0.0696901210311	0.0450293518072	0.0526479328529	0.0545796612108	0.208683384285	0.0702015172535	0.0556315002067	0.125066522003	0.116062441779
a39	0.116257360086	0.0658581908558	0.066505181337	0.0508514194224	0.0577327078176	0.0596520495369	0.203190133362	0.0747440632178	0.0594274870689	0.124199707668	0.121581691506
a31	0.114292109939	0.0631062435186	0.065008964139	0.0512291049408	0.0592127104059	0.0609872486456	0.205534841787	0.0775791258726	0.065467912403	0.121625573156	0.115956157035
</S>	0.122675511511	0.0592966943093	0.0574248035695	0.0462447534704	0.0581445806029	0.0608422420228	0.190872694994	0.0837957987363	0.0703627558715	0.138326583978	0.112013582491
