 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.12818497127	0.086364824396	0.11391795768	0.13009012578	0.056920841086	0.075293435249	0.03366717684	0.0463982879	0.14042512718	0.079338458675	0.109398775025
a31	0.12518060679	0.068849547916	0.131375258187	0.13637620646	0.0828309233243	0.15916900477	0.0681463010907	0.03924059774	0.0945845320113	0.039494327075	0.0547526871601
a20	0.124408573155	0.0620042269787	0.106477005289	0.1146786497	0.111261289364	0.178971812377	0.0764282716476	0.0501853383173	0.0868208573298	0.059730581561	0.0290333942278
a31	0.131933237323	0.0723668001929	0.106597650296	0.128779904293	0.104292356068	0.169321324559	0.0456903295759	0.0514901379698	0.0696795050219	0.100519157189	0.0193296076879
a7	0.117212457214	0.060254021851	0.135297119165	0.138792676944	0.096327479376	0.18289213282	0.0345390595986	0.0462781185566	0.0804590815313	0.0821509623961	0.0257969030386
a31	0.122582232876	0.057442594813	0.145314987255	0.140359175648	0.102465580425	0.152630157173	0.0355931170729	0.0548747120522	0.102984282017	0.0524413080475	0.0333118570729
a24	0.115734335014	0.0544765041337	0.146676114952	0.133937728216	0.104381156342	0.109951469911	0.0409452182243	0.0816109631001	0.121610709472	0.0466855745158	0.0439902216176
a37	0.116259249417	0.0626085383046	0.129002471917	0.127600218339	0.095536185814	0.0721251222237	0.0411989633748	0.0919114963694	0.144571212557	0.0738684548699	0.0453180914392
a31	0.180123734232	0.0677655631749	0.0845031073057	0.126598063046	0.0719687578647	0.0717094218346	0.0472315941383	0.0951435943765	0.143430960332	0.0812529064566	0.0302723013037
a11	0.217555596983	0.052190118025	0.0652919497019	0.113592971949	0.0632420087149	0.0924650161982	0.0519447010061	0.106648127632	0.143314631924	0.0624086744015	0.0313461918252
a31	0.196295000975	0.036291582959	0.0603049373006	0.111864971116	0.0649403807716	0.0853087229661	0.069304565582	0.131891005877	0.132062019641	0.0663947910872	0.0453420103217
a3	0.190201590003	0.0341204482437	0.0670951091669	0.113948281439	0.0718408593239	0.0609747881954	0.0873856956607	0.136696168419	0.118899043947	0.0605214033437	0.0583166107939
a27	0.196526483612	0.0451257798479	0.078420543189	0.107687955146	0.0768843984413	0.0429685906918	0.0944216158202	0.114609028653	0.122122897382	0.0604149919546	0.0608177243913
a20	0.198032043284	0.0570679389226	0.0733950707963	0.0983266304487	0.0711875958138	0.0420753795506	0.105806361807	0.105470411324	0.114376699327	0.0618001248875	0.0724617470704
a31	0.166048330595	0.0544704658842	0.0810126592254	0.12973819511	0.0830188706713	0.0430984298769	0.0914683808023	0.0985667151413	0.094774522309	0.0630207622318	0.0947826509385
a20	0.160201593732	0.0602867375514	0.0853991970351	0.140496678263	0.0923736727904	0.0369296611256	0.0653855258674	0.0836581100204	0.0882700599697	0.0674999196599	0.119498823068
a11	0.175614701511	0.0743704826105	0.074444123745	0.111936577688	0.0825497630301	0.0438057916085	0.0574777340225	0.0720016065735	0.0947757119899	0.0676780242533	0.145345485556
a13	0.148613920504	0.0828099591302	0.072932635315	0.109605099963	0.0769598028767	0.0596791474695	0.0566797594742	0.0725186359245	0.0954762760633	0.0658429474511	0.158881822205
a28	0.130805591301	0.0959380845501	0.0733805243717	0.108402441854	0.0716320607589	0.0667905855565	0.0602779636247	0.0714172909748	0.0871547243544	0.064443479217	0.169757247622
a31	0.123494788167	0.0928340369834	0.0728517937239	0.118592781751	0.075730897853	0.0557305374055	0.0571835960082	0.0684267846183	0.0785617306515	0.0710787575617	0.185514290643
a39	0.125818029856	0.0959106432011	0.069861758708	0.122129590117	0.082420734751	0.0452252410218	0.0510441784027	0.0595239300994	0.0805684956838	0.0729582718099	0.194539131184
a31	0.139606115219	0.0968664823604	0.0698032729027	0.118906744239	0.0852426935837	0.0405743222273	0.0457685250676	0.0543040746865	0.0858405318279	0.074525884174	0.188561373257
a8	0.139617287606	0.0995289281335	0.0753976193009	0.110156137946	0.0843445399279	0.0387744976958	0.0422071380892	0.0502948948822	0.0932899809426	0.079982920742	0.186406058995
</S>	0.128720668803	0.112091568487	0.0796803444504	0.099331635273	0.079433547064	0.0408724291479	0.0412370401446	0.0444508905411	0.100759059071	0.080601704441	0.192821094668
