 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.0830463619134	0.0419126666	0.0394088532519	0.081903896712	0.089337968774	0.036199104973	0.08999193397	0.050598360261	0.0407664527	0.01817234698	0.2223037319	0.056008101684	0.150350248111
a31	0.050911340513	0.03436306175	0.0339849704506	0.062084356644	0.0911522601733	0.0884412276577	0.0996192000133	0.0969076871403	0.0309441070667	0.0189334151467	0.303167735567	0.030873411004	0.0586172603013
a21	0.0345509557795	0.021658899408	0.0206702719702	0.0403038691253	0.0694490380024	0.130583987133	0.0921146833811	0.165730310417	0.0787686079356	0.0291120776022	0.268749637629	0.0222571841353	0.0260505104948
a24	0.0283799142891	0.0485340081745	0.0238516061067	0.0523451663458	0.0805380403035	0.114087238018	0.0983745191204	0.164752753719	0.111014796712	0.0395101195741	0.19326531605	0.0273978685124	0.0179486711683
a31	0.0285929452389	0.0586738298456	0.0247564989541	0.0683588104293	0.104531926281	0.0918770378633	0.0903485600601	0.0853584285517	0.08573368358	0.0334917040647	0.279999010683	0.0305923510241	0.0176852166834
a17	0.0321979048623	0.0371768789461	0.0211332995399	0.0660761424371	0.0937377100737	0.0708433765118	0.0937366903334	0.0436096068056	0.0774526608893	0.0301200535362	0.355405382494	0.0419971241947	0.0365131793685
a31	0.0599543125146	0.0243695106907	0.0221321417773	0.069044048379	0.101132355025	0.0510434276706	0.0908699782978	0.0438701995536	0.0732456625431	0.0247730301027	0.318893275765	0.0699408015249	0.0507312608155
a20	0.0759095277115	0.0186284607049	0.0205699863911	0.0642215112063	0.103614516208	0.0485171459369	0.0941381200326	0.0737506518105	0.0582832272544	0.0150610454436	0.269598172855	0.0900908587016	0.0676167801918
a13	0.0645874501772	0.0265388264083	0.0280024531437	0.0609100476021	0.0865912098027	0.0437435610123	0.111627100144	0.111787260213	0.0423003463515	0.0149677164879	0.228991652152	0.0964663034072	0.0834860981106
a17	0.0565172527924	0.0316092466894	0.0376800294252	0.0677557454874	0.0834507986542	0.0312729130241	0.117738824415	0.13276621927	0.0367734782905	0.0325916350293	0.226625326384	0.0809400319491	0.0642785090302
a8	0.0553796681641	0.0273694467831	0.0383936319297	0.0681497313825	0.0850579991981	0.027969755268	0.128597318272	0.126625770167	0.0352556260502	0.0518945349764	0.232508042061	0.0677436697704	0.0550547964821
a31	0.048904877288	0.0298855897944	0.0371117327206	0.0714371407208	0.0846605833527	0.0244118646627	0.106174604457	0.159574262049	0.0367253081101	0.0493573707588	0.213059787487	0.0681971542775	0.0704997067127
a39	0.0557596709627	0.0349999965315	0.0335273232269	0.0621021190336	0.0737820321442	0.0360583970276	0.122604265919	0.18279828425	0.04989935807	0.0455860539863	0.170409864229	0.0613243331258	0.0711482790709
a31	0.0644917606542	0.0363810412438	0.0360047053156	0.0650030958112	0.0854240183214	0.0463078172292	0.147422172306	0.131057190531	0.0538436459167	0.0465879151754	0.17527801461	0.0538359697619	0.0583626513103
a37	0.0546989903514	0.0351074792479	0.0367363986119	0.0715890178437	0.0942485807805	0.0608193791831	0.174697497049	0.083462409089	0.0474442213589	0.0462507736785	0.193537984337	0.0494942121806	0.0519130567368
a8	0.0461303193038	0.0364435951493	0.0384204847373	0.0789960770546	0.0906046457268	0.0779222809877	0.200007190396	0.0624168265423	0.0554659339863	0.0465058076128	0.185193047912	0.0422357340235	0.0396580493689
a31	0.0495177994879	0.0495103833898	0.0473858169124	0.0917611718849	0.0978549055423	0.0639611727226	0.181641960299	0.0488295979501	0.0545001739688	0.0449049339176	0.180968450837	0.0415442878045	0.0476193417663
a8	0.044737314256	0.0486899940833	0.0453405134375	0.0820965711616	0.0951066980808	0.0724765069695	0.183878893	0.0418987794956	0.0500980386296	0.0391310947125	0.202198477679	0.0414081143082	0.0529389953221
a23	0.030906484712	0.0407561549278	0.0444325650125	0.0853318301205	0.105516951894	0.101537513072	0.1964898291	0.0413472588021	0.0590401454365	0.0348045757175	0.19219282576	0.0336182105227	0.0340256498274
a8	0.029895007504	0.0475354031159	0.0554528580708	0.101743573307	0.127245044271	0.114600058477	0.195219441633	0.0358866839134	0.0614674267322	0.0369867589458	0.140216430853	0.0289728664676	0.0247784492091
a20	0.0385216287013	0.0583364014586	0.0632039967569	0.100185275036	0.142658627097	0.116293736246	0.179739829478	0.0291005111258	0.0500002378374	0.0390603685819	0.114380111351	0.0350664468692	0.0334528225164
a31	0.0508865746338	0.0742703730729	0.064001403119	0.0870036266787	0.139654620359	0.0930185937487	0.166141545566	0.0207541601879	0.0327283454291	0.0392743648606	0.119935447624	0.0440183173564	0.0683126238721
a28	0.0481898953446	0.078730860911	0.0681073002397	0.0778668569596	0.125101390426	0.0770899395362	0.155180482395	0.0276828654446	0.0285296560464	0.0383504134869	0.124488513155	0.0474206899855	0.103261147977
a31	0.0552475099815	0.0831905190903	0.0770408476799	0.0721900935865	0.106508533715	0.0700681185321	0.147251223465	0.0317575462497	0.0284556737715	0.040143071049	0.119614715358	0.0559649849285	0.112567177499
a46	0.0551619311272	0.0806023279968	0.0773248800266	0.0708380471288	0.0881146805983	0.0664507303774	0.146088187602	0.0344198034661	0.0301508282398	0.043614081003	0.149367510453	0.0610888751095	0.096778135653
a38	0.0469883852424	0.0769540634789	0.0819490272755	0.0819786551096	0.108950753199	0.0846549471925	0.133419761047	0.039690914434	0.0319691185266	0.0422755134343	0.149061534018	0.0544573181698	0.0676500236177
a13	0.0580147083475	0.0902628957263	0.0927273672918	0.0960401045699	0.138603639246	0.0900221113308	0.112036990549	0.0352767148513	0.0300733842422	0.0400718788448	0.105422852406	0.0491813301899	0.0622660228726
a31	0.0730044838492	0.100689424729	0.0902968062973	0.0868787811233	0.121468958295	0.0713836959903	0.121930666336	0.0308043639984	0.0301682285607	0.0397226109416	0.105032284202	0.05480051413	0.0738191693109
a17	0.0701940976831	0.105955410843	0.0907779833658	0.0784347985744	0.100578990598	0.0583411044768	0.135138500065	0.0323646824408	0.0309544355336	0.0419930085405	0.116944084801	0.05798538491	0.0803374919236
