 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.0325512869179	0.11055872121	0.14257146685	0.04217506416	0.028857372205	0.2330206137	0.19708415645	0.064034578759	0.149146743556
a31	0.0193122024062	0.0931656210433	0.14957847245	0.0405351554333	0.0357312379183	0.3122200815	0.19307296561	0.0928375075483	0.0635467712285
a20	0.00814756695773	0.0520280900144	0.175698536825	0.0544804150691	0.0370469960728	0.3281932803	0.145239980137	0.156118453529	0.0430467096219
a29	0.00688529849991	0.0380180512648	0.170912436144	0.113512139221	0.0362587069909	0.286176224187	0.129293849752	0.186738990608	0.0322043359882
a37	0.00680943717997	0.0351222701816	0.151957665948	0.167220112187	0.0456851286436	0.222801120349	0.129786070251	0.212029088738	0.028589134904
a8	0.0211483140644	0.0767450123339	0.160696656556	0.156673619542	0.0356289844612	0.186965327916	0.118922590884	0.204523226582	0.0386962808311
a20	0.0344013143259	0.125667569718	0.182450726425	0.141746422114	0.0402106960137	0.158145610172	0.113925232328	0.144918201346	0.0585342363064
a31	0.0296677601186	0.126577033039	0.193386965582	0.144083874485	0.0619240714512	0.157034300191	0.116070997409	0.115115999929	0.0561390031088
a29	0.0337125882722	0.0954818289463	0.200081724087	0.153847829703	0.0743653837237	0.184518539397	0.110424468936	0.10987633663	0.0376913064016
a37	0.0373149698441	0.0640245785154	0.213723241749	0.143856627586	0.0705802977212	0.212647467199	0.132429037245	0.0926683997167	0.0327553884725
a29	0.049428369366	0.0576608298385	0.21650634137	0.113295982005	0.0586235340871	0.205366553066	0.170779951415	0.0979567537056	0.0303816903642
a31	0.054061207527	0.0518030772128	0.202466548723	0.0989776632183	0.0577856391357	0.204996077222	0.183260696272	0.118377919769	0.0282711770747
a20	0.0579030292287	0.0559877650709	0.213049755814	0.0882529585294	0.0561527302319	0.181628604607	0.180140321557	0.13219411387	0.0346907191449
a31	0.0677839415421	0.083518650157	0.234660079071	0.0834957486498	0.0508447020173	0.115864352069	0.174820951252	0.128276844437	0.0607347266816
a37	0.0726120536652	0.119269949652	0.25163695229	0.0895864816513	0.0518015976564	0.0855389986363	0.156773862951	0.104277310046	0.0685027906052
a46	0.0906211760554	0.148372787817	0.277478482697	0.0881495141698	0.0536724022961	0.0729087519788	0.142530358917	0.0686602554887	0.0576062628911
a31	0.105523653827	0.148816962539	0.276346945832	0.0789244483413	0.048904727994	0.0740453036396	0.133054514906	0.0633012574696	0.071082175539
a0	0.112818795824	0.14376632978	0.275245329011	0.0790304225424	0.0544101749053	0.0727371490999	0.102918967035	0.0771384449365	0.0819343816303
a31	0.116416412579	0.150030845327	0.275910307737	0.0767908982141	0.0586191358938	0.0730662525333	0.0889575718783	0.0787375636922	0.0814710016508
a1	0.124142397164	0.146243663042	0.277015023579	0.0761748718847	0.0622194678613	0.0725406483244	0.0856533762928	0.0744751799841	0.0815353578789
a13	0.141649438412	0.137910085881	0.28186846486	0.0830021039382	0.0727870314458	0.0682039049348	0.0700143704976	0.0723379553747	0.072226637173
a39	0.15261464551	0.14247722736	0.283304607953	0.0822822157874	0.0776462168813	0.0714167499983	0.0661853901659	0.0638397913516	0.060233141261
a18	0.156039264324	0.148420376387	0.285105623851	0.0856607784891	0.0871978870844	0.0705772109994	0.0642887326553	0.0517858480505	0.050924254881
a8	0.152266394252	0.146860418596	0.287460061817	0.091392695627	0.0982606675815	0.0706055999931	0.0630123157518	0.0434535128168	0.046688329333
a28	0.136112291508	0.141492561599	0.277703937272	0.0905951892997	0.0996573367138	0.075912276491	0.0700141881173	0.0478675978056	0.060644639001
a31	0.106549614155	0.1196658958	0.264810816624	0.0834967041832	0.0880762424253	0.112614589222	0.0756056233058	0.0702323630299	0.0789481613582
a8	0.0912162107125	0.127513533	0.265810192141	0.0834348413977	0.0809970434224	0.115519800332	0.0764525886353	0.0754991723713	0.0835566227773
a37	0.103585993836	0.1386568132	0.255949372447	0.0871308953059	0.0851238934341	0.0802413665107	0.0843749206118	0.0670873353904	0.0978494176458
a31	0.0925914745959	0.113009996333	0.252006773349	0.0793434994433	0.0807875207427	0.0803037931476	0.0847533392706	0.0960004956101	0.121203107319
a21	0.0850084526212	0.115383224311	0.246661537316	0.0691559966624	0.0709313591589	0.0752783234932	0.0876089804902	0.107335435483	0.14263668485
a31	0.0837079384035	0.120019990237	0.243720349505	0.0658150186391	0.067908481158	0.0651691380091	0.0955629469634	0.095189765473	0.162906366261
a20	0.0802496568629	0.111245332879	0.233502876768	0.063597239838	0.0655095160443	0.0630476619144	0.0985562181211	0.096302416803	0.187989082198
</S>	0.0873658339755	0.112515324439	0.214953950684	0.061089792619	0.0630637204221	0.0624204098572	0.101098605261	0.0924405926015	0.205051780029
