 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0115755941649	0.0987630559849	0.170446573837	0.08449184008	0.122422686066	0.065721969001	0.125352377785	0.22342770083	0.0977982000356
a31	0.0487317883044	0.125615757105	0.218815915904	0.126783205147	0.155885742219	0.0546004613911	0.077271873885	0.147959391723	0.044335871454
a46	0.0709006733636	0.150569692155	0.252487366235	0.159639567249	0.128978787246	0.0660576465591	0.072374451595	0.0713127738677	0.0276790551031
a31	0.0451273210182	0.172931074801	0.323072626478	0.144048408416	0.0807040609053	0.076444058941	0.0549732959317	0.0688593335559	0.033839817141
a24	0.0313057308619	0.169494563501	0.344280937226	0.132696628272	0.0651961383698	0.075785988575	0.0579664911772	0.072157572052	0.0511159395443
a31	0.0808248211522	0.131414160692	0.337357637742	0.132525755357	0.0773827006243	0.070286905915	0.0613644601591	0.0595157498773	0.0493277977941
a37	0.120113014502	0.108505069497	0.345128714581	0.118741450586	0.0843058486618	0.0802212611017	0.060178067353	0.0466510879124	0.0361554727574
a31	0.145958170084	0.0987185291323	0.331944437327	0.106139708529	0.0879462334646	0.0845792716272	0.0645845157443	0.0493335409241	0.0307955892258
a18	0.192844974441	0.0941474036708	0.278410289842	0.0917732635763	0.0815375764163	0.104806975178	0.0730115515094	0.0503258314214	0.0331421343079
a31	0.183397443829	0.0874705522436	0.235201542681	0.0835219269254	0.0811238899802	0.132031195149	0.0844922784045	0.0754547108338	0.0373064604126
a41	0.180828961667	0.0947254983479	0.216286433294	0.0837557746151	0.0770598934627	0.15956284265	0.0811342858928	0.0766709465779	0.0299753556449
a31	0.143222166572	0.084950521516	0.178750889765	0.0868026595784	0.0768876372836	0.200270463283	0.0836401962556	0.110667287473	0.0348081582483
a21	0.105222375488	0.065406102772	0.142109527588	0.0989772228595	0.0736916181945	0.209408550354	0.0965184711519	0.168237833691	0.0404282784968
a31	0.0948725004311	0.0633218677907	0.131089982663	0.111028549353	0.0712015283648	0.221473659831	0.103515337984	0.155150236724	0.0483463200903
a14	0.0870361588494	0.0808783788636	0.134432032421	0.115217130738	0.0729378397883	0.24443818893	0.0904483866613	0.120090824355	0.0545210348501
a31	0.0839806690896	0.106286671155	0.150943821674	0.112523902733	0.0644667631961	0.261004497643	0.0842546461538	0.079604854225	0.0569341593434
a24	0.0948700784293	0.113228594278	0.136069141958	0.102810014658	0.065719189332	0.273001176881	0.0765423347846	0.0716274284483	0.0661320452191
a31	0.0956446145154	0.111442416519	0.126746599453	0.0876941384993	0.065408835444	0.275332788427	0.0780470524615	0.0754860753694	0.0841974696937
a10	0.0762647422357	0.11175101784	0.122052796484	0.0825560600998	0.0684283672813	0.273610198409	0.0784914913538	0.0787762128098	0.108069093964
a7	0.0831760073484	0.131538182653	0.0935937755613	0.0823792062066	0.0603899690271	0.280888408203	0.0628870327846	0.0850737360699	0.120073668515
a20	0.0741065749545	0.131605189858	0.0719664835871	0.0724002448822	0.0699644246757	0.275494671668	0.0648112261949	0.0949166848033	0.144734495378
a31	0.0613623177422	0.095270270326	0.0691082799957	0.0618931858207	0.0833689535586	0.269837096756	0.0838875615316	0.101777703692	0.173494627582
a8	0.0579339509053	0.103028277115	0.0717072171986	0.0656926460402	0.0778293481195	0.266737018252	0.0884300686439	0.0931330415413	0.175508425969
a31	0.0588908565097	0.107812172505	0.0698578653329	0.0696547204934	0.0754467381732	0.267264195017	0.0896438269946	0.0935191410738	0.167910492996
a33	0.0568082710577	0.114125161935	0.0685752435776	0.0679144129311	0.0726883149911	0.263374730672	0.0909066412315	0.0992285037913	0.16637872655
a7	0.0612644495004	0.125084325265	0.0671542400592	0.0733396348104	0.0758979537304	0.263587563624	0.0818681337305	0.0938585626371	0.157945126757
a31	0.0605182539552	0.0986723542417	0.0700584776864	0.0727248634968	0.0855448046435	0.266005094875	0.0903833105768	0.101270533322	0.154822304095
a23	0.0629213096887	0.0998441465206	0.0695565020955	0.0709162177456	0.0789650836145	0.261050752025	0.0890229539923	0.110099486471	0.157623550984
</S>	0.0688848625055	0.11314895782	0.0677602396477	0.0718260598028	0.0734704909072	0.257368780112	0.0818446081961	0.108199772265	0.157496227072
