 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.154239640422	0.0196488651723	0.0543282890046	0.222325850349	0.066125449209	0.0245182430436	0.042297092512	0.052444450853	0.063788981882	0.097178197642	0.099221043742	0.10388389169
a18	0.0931352246759	0.0136160571785	0.0662648425066	0.254446617859	0.14923843327	0.0596868466125	0.0485448495927	0.0624270848663	0.054178033902	0.0714202892687	0.0829096366953	0.044132098144
a31	0.0381871302893	0.009111262134	0.0560322027703	0.190900424111	0.200425935423	0.0911246596782	0.0863357029309	0.0851879960488	0.0356821213407	0.11494554575	0.0684681147771	0.0235989322
a24	0.0185539944343	0.0048805208496	0.0526153293865	0.152636183149	0.182961739108	0.104492078284	0.105671486777	0.10235546629	0.0367946623602	0.141298979683	0.0822498225804	0.0154897646996
a31	0.0167374258094	0.00617312441403	0.0508134049351	0.169331774068	0.177174843136	0.0939743944477	0.0957964273923	0.10308539601	0.0605545116267	0.129612354661	0.0857874672955	0.0109588909761
a17	0.0237438056538	0.00956869746418	0.0319232789938	0.148313229056	0.161084778292	0.0674105441203	0.110324253531	0.118403030137	0.0844441012689	0.142439445167	0.0940964435192	0.0082483962903
a31	0.0338408267106	0.0188866439021	0.0301613691817	0.175514028652	0.129698871811	0.0623628101508	0.105402174644	0.113106526912	0.0829732451696	0.135010777736	0.101250727108	0.0117919929204
a20	0.0433955118744	0.02607186035	0.0387534398978	0.179462025017	0.100565683184	0.0586831512876	0.114116806281	0.098251064704	0.0688055492899	0.132038700979	0.122290697443	0.0175655005068
a7	0.0579304243565	0.0325686876707	0.0492926841694	0.119011634872	0.083665518908	0.0698876244559	0.132413527227	0.0874975331013	0.05426218169	0.129456093513	0.159103458554	0.0249106296889
a31	0.0558010093122	0.0399146056636	0.0679486050117	0.113818469717	0.0726432825693	0.0745154898853	0.126879357169	0.0815504184338	0.0736617800567	0.118682706991	0.126245436478	0.0483388419963
a18	0.0512924388607	0.0361764370545	0.0724043067552	0.104778015132	0.0539888148564	0.0679782182951	0.140123655616	0.0838660128113	0.0813152712856	0.103456317897	0.143318775259	0.0613017394188
a41	0.0537096451236	0.0567642874515	0.0652320229498	0.0683662273107	0.0520596401521	0.0943343750317	0.156804908605	0.0811061472038	0.0588794117485	0.094553860719	0.164300931453	0.0538885460263
a31	0.0414860836412	0.0735932246838	0.0818861519543	0.0839813737702	0.048964696384	0.0917847641439	0.133460043068	0.0761236568946	0.0709344954895	0.104512534446	0.127229885418	0.0660431044088
a46	0.0446867283071	0.0606780785813	0.0877740853713	0.0916580687234	0.0471986977947	0.078162861868	0.101693964356	0.0705430759249	0.0755917460165	0.115454245069	0.155947528539	0.0706109444696
