 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.0266638873678	0.0482100956258	0.071351794725	0.21843158655	0.1807768752	0.080584843408	0.1801735085	0.193807425019
a31	0.0297200967616	0.059089563	0.0899080431383	0.251329640697	0.165510924984	0.0468272552707	0.2806349779	0.076979513285
a8	0.0294946842297	0.0643448077042	0.101031303526	0.242114283479	0.128276844512	0.0388635006796	0.349148940033	0.0467256377813
a31	0.0117997441108	0.0584153627381	0.0946703963193	0.20420174518	0.120336027686	0.0781706820365	0.389149817411	0.0432562273298
a23	0.0213285819771	0.0531434125787	0.0945988411171	0.20359601708	0.124585936344	0.107059280896	0.351230221337	0.0444577091639
a31	0.0445429330336	0.0452389388449	0.103208789066	0.228768774093	0.132619370848	0.144376309632	0.244169712912	0.0570751770633
a10	0.045152720941	0.0364294152276	0.0963577539487	0.235840035364	0.140535776349	0.195161616877	0.197059037237	0.0534636592184
a31	0.0450574635161	0.0337857771425	0.0897785305496	0.265418566521	0.139222550783	0.202352708426	0.174262306279	0.0501221040828
a24	0.0442830487189	0.0422212270342	0.0815062520499	0.255327627707	0.128945876928	0.243223474942	0.142208707693	0.0622837934643
a31	0.0319319354472	0.0416460199847	0.08209980355	0.234340422969	0.125239025043	0.287823782047	0.141001241498	0.0559177728414
a18	0.0350849722411	0.0307111263149	0.08448969705	0.217389966056	0.124210635348	0.302917131216	0.158800359899	0.0463961128138
a31	0.0305035894715	0.0264301809916	0.08610526095	0.207242969085	0.129158002716	0.314731876072	0.159285483766	0.0465426428379
a8	0.0381462288962	0.0238278478972	0.0971837203833	0.207367888562	0.130227859105	0.279276744291	0.167181667289	0.056788041018
a31	0.0400006519299	0.0278348202324	0.105285350061	0.205849591587	0.132065629235	0.249128561497	0.16069129193	0.079144087096
a29	0.0335431060603	0.0306383294108	0.10525024542	0.212771570329	0.151625331412	0.242213475299	0.13948511071	0.0844728126367
a31	0.0320998602047	0.0299516838036	0.103717362873	0.215868116443	0.156447472137	0.240609811366	0.140336297237	0.0809693917456
a21	0.0284276904248	0.0320996764679	0.105336524624	0.216431428214	0.137183181112	0.220418956589	0.176879100946	0.0832234440419
a31	0.0288653341843	0.0401144944893	0.113014358341	0.210513304071	0.129785870304	0.194624076863	0.187871580582	0.09521097955
a38	0.0289672869269	0.0438371883431	0.117253255114	0.204044470157	0.137193944968	0.184927330288	0.187292577961	0.0964839352547
a10	0.0426958781189	0.0540577536944	0.130009271638	0.202187433652	0.142938691989	0.165619372629	0.170612404714	0.0918791961989
a39	0.0570055605791	0.0563786803648	0.129014298746	0.193436373617	0.15942968533	0.176294294076	0.134986966418	0.0934541433306
a8	0.0627404225003	0.0429855558549	0.116445511315	0.184537703939	0.174014213843	0.201976251359	0.140648979026	0.0766513501178
a31	0.0602297581665	0.0594794833516	0.122005555972	0.18021020278	0.172504434348	0.19064594812	0.138359805542	0.0765647969346
a20	0.0626816337069	0.0724445262505	0.124097982257	0.192618043127	0.166110290783	0.166661470373	0.119836884047	0.0955491493245
a31	0.0599770491786	0.0684228761502	0.114365926286	0.210911573109	0.156421992394	0.156975883791	0.125579982549	0.107344696191
a20	0.0617892202429	0.0715321674501	0.111718015295	0.220174947436	0.141426856265	0.147993183597	0.129817192223	0.115548408794
a3	0.0697659768528	0.07357545655	0.118995938498	0.228108067745	0.131958415222	0.149675515532	0.107953443581	0.119967182325
a41	0.0659092841813	0.09935085325	0.125330106233	0.234121216782	0.132106939074	0.149721718911	0.0901665219937	0.103293359768
a37	0.0685345787467	0.13050728215	0.123928386811	0.232492622127	0.140543948558	0.143843683704	0.0764661592379	0.0836833641472
a31	0.0694399133511	0.12901498685	0.11950861167	0.228377479109	0.137100672453	0.135076381235	0.094424361586	0.0870576319941
a8	0.06525994076	0.09754099935	0.114367184423	0.226411704636	0.125511631951	0.139930048745	0.115903991355	0.115074525075
a31	0.0622247824617	0.0841798103167	0.110386284008	0.227705592479	0.118385101984	0.141187391248	0.121938936012	0.133992110423
a23	0.0634809690347	0.0811225843722	0.113054132136	0.224620830093	0.115365059861	0.140838169083	0.123723287664	0.137794967579
