 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.0217004085046	0.039721248608	0.020196231133	0.0711395552687	0.017459775984	0.017332092251	0.029063118779	0.063211960559	0.04195752229	0.0223339384844	0.13500879586	0.08208242407	0.0796547452	0.182459425917	0.06380289582	0.112875845509
a31	0.0127250918856	0.0347837903651	0.0520594988333	0.136677021871	0.0204555979593	0.018426915842	0.0299012563157	0.0576520034523	0.0735513141433	0.0389902860484	0.172241935927	0.0969808875407	0.0740090379883	0.0995169671237	0.0348642206333	0.0471641694276
a37	0.00622362525153	0.0210097765452	0.0657779211601	0.119868354398	0.0176591486978	0.0165299631855	0.0426503026386	0.0556630053908	0.152323137741	0.0613606614695	0.171678090376	0.100649039318	0.0598809599578	0.0514618107992	0.0285486745618	0.0287155323444
a31	0.00329902043498	0.0141302400711	0.0382893799614	0.0454087938089	0.0132788891239	0.0114852259454	0.0618047058462	0.105439153384	0.185441233627	0.0513113025298	0.136693452179	0.104717522773	0.0752650025036	0.0620941708844	0.0590580455646	0.0322838767902
a24	0.00488577247899	0.0092632152993	0.0301565015818	0.0236696990932	0.00907146442463	0.00689575332487	0.0583498475587	0.128525369648	0.165332508056	0.0333327328499	0.085007797713	0.119805097658	0.0919239800389	0.0908356529748	0.0949165455549	0.0480280737675
a46	0.0087632130342	0.0104677417452	0.0369271087739	0.0260694185009	0.0132554312869	0.0107149057616	0.0587430400262	0.121870191216	0.166799444885	0.0322856649833	0.0851387168177	0.100495391419	0.0749283297996	0.111982245252	0.0938988074916	0.0476603605374
a31	0.0113223729412	0.01014181169	0.0304564359513	0.0235965692549	0.013093134929	0.012671406939	0.0591016603521	0.134849429659	0.128659198695	0.0304401801524	0.0865389117192	0.0973203750063	0.0836921206865	0.142337443964	0.0937275336772	0.0420514294418
a39	0.0118851152619	0.00888783048777	0.0209162604038	0.0159412872737	0.00820740761233	0.0119500064828	0.0617618458634	0.174050504806	0.0765452232717	0.0314641321155	0.0673850557064	0.118612743535	0.0941123382222	0.158611575641	0.0985255250257	0.0411431571473
a8	0.0140705441169	0.00882041971394	0.0208552625946	0.0144785168211	0.0101020944641	0.0194541682523	0.0740477305571	0.198840567069	0.0511359917972	0.0476227071718	0.0555564948355	0.098790321745	0.0980785830754	0.1608633409	0.0925170184752	0.0347662407158
a3	0.0168770016739	0.00949164301405	0.0297865210249	0.0205926091701	0.0177341424227	0.0320366018841	0.0777894537857	0.181466815156	0.0489314175324	0.0579040174239	0.0478313205452	0.0872638740417	0.0906584534198	0.143245776033	0.0964768445584	0.0419135045719
a31	0.016810217918	0.0131096146556	0.033488783957	0.0237544739986	0.01715916499	0.0281774972982	0.0639644287222	0.134500421699	0.0561944492575	0.046918683268	0.0466159463817	0.120857033507	0.0899707547666	0.165164103678	0.0932310250528	0.050083387324
a10	0.0164294917393	0.0194399121584	0.0346367606877	0.0228764491257	0.0154924036017	0.0285119645782	0.0548332498277	0.101103774533	0.0526148334325	0.0423932450693	0.0471802511939	0.132380385769	0.125258706862	0.181699920893	0.0765204266843	0.0486282092413
a3	0.0154141188731	0.0202980888248	0.0346731512675	0.0298753246327	0.0199511745579	0.0362123040314	0.0587259525726	0.115311859344	0.0393924933642	0.0424143882298	0.0420431816446	0.126451938256	0.136382877287	0.157715867178	0.0775075464948	0.0476297234604
a39	0.0241757446577	0.0144077681977	0.0277694420118	0.0315661926872	0.02107644281	0.0329402449311	0.0565480510575	0.139947356105	0.0323887066114	0.0393238255033	0.0400008533282	0.133019391619	0.116429568282	0.157195799559	0.0910099792316	0.0422006186401
a31	0.0290171553172	0.0144313661167	0.0265822514949	0.0253201781429	0.0182880368471	0.024325596683	0.0504061167158	0.121593322992	0.0507984662405	0.0451641006744	0.0557494196427	0.12383143694	0.113102217394	0.168580603073	0.0907402765439	0.0420694350534
a27	0.0248201492171	0.0175427793276	0.0324319305916	0.0240726046303	0.0247258520494	0.031476220183	0.0458330489053	0.0975440632773	0.0587173709002	0.0561009638115	0.0711228866142	0.106470364513	0.131950179951	0.156815266358	0.0752144725146	0.0451618363511
a7	0.0274360629324	0.0188288980712	0.0396948849159	0.0290447185274	0.0388750972145	0.044546470841	0.0418212198818	0.102991322786	0.0359463433201	0.0563203017332	0.0687108467381	0.0989143803043	0.143672788737	0.139229958586	0.0646021174382	0.0493645756104
a31	0.0272773296188	0.0263335628704	0.042141440264	0.0339253765293	0.0379586082172	0.0322856662403	0.0399575457806	0.0846227344553	0.04062236714	0.0580872080137	0.0793833001127	0.0951515365681	0.136752739312	0.147490081729	0.0688377510127	0.0491727345635
a20	0.0285812541609	0.0282251958881	0.045669459348	0.032080877149	0.0408944996775	0.0338880504734	0.0404194840335	0.0707425566051	0.04533912918	0.0690461087112	0.0934807802376	0.0834149427894	0.127739528171	0.140242611376	0.0731521700042	0.0470833468545
a3	0.028729108387	0.0354010052807	0.0572207726493	0.0394476222007	0.0609773079372	0.0423817842378	0.0356090007778	0.064535988155	0.0310715545267	0.0630336312171	0.0869621637459	0.0793706644631	0.139064266124	0.125573730392	0.0644306928014	0.0461907105582
a20	0.0300846042823	0.0419505051702	0.0628629962211	0.0507468081522	0.0743761426564	0.0463521706126	0.0284577293706	0.0449901062477	0.0217864642756	0.0555568792857	0.080370301582	0.0831892992877	0.158361503975	0.124745896397	0.0571811035338	0.0389875013661
a28	0.0331128762541	0.0344123969187	0.059171806195	0.0506773694681	0.0743871818735	0.0617109611062	0.0231084742262	0.0335133112852	0.0180387099139	0.0538481484512	0.073902983634	0.0819113346959	0.151382291392	0.143136616066	0.0621327516446	0.0455527941954
a29	0.0313774081694	0.0307757238642	0.0562052670203	0.0453402322407	0.0715298342745	0.0854398026241	0.0212534828127	0.0277321166757	0.017085728636	0.0500421744817	0.0640675126847	0.0760624610986	0.134082220731	0.165651741222	0.0700113928149	0.0533428912771
a31	0.0268008497471	0.0434967503027	0.0527145072454	0.0423095557406	0.0626053704248	0.0863067563187	0.0199270376902	0.0233697847259	0.0197208419947	0.0487586800959	0.0645621133282	0.0674997192329	0.16099332269	0.154176835007	0.072999507805	0.053758364691
a28	0.0325642135984	0.0470528825942	0.0516318326151	0.0413824975152	0.0526049363803	0.0719662120969	0.0205121478701	0.023844495102	0.0229957394382	0.0552995738053	0.0666060936427	0.0624078563443	0.201856408343	0.118298649802	0.069631706335	0.061344752917
a46	0.0388731449015	0.0312057453914	0.0518915947117	0.0414177158611	0.0608125483701	0.0769695101443	0.02097051995	0.025514388514	0.0224191878927	0.0577206503684	0.0648769512809	0.0711245899814	0.206882100781	0.106840881267	0.0618026367783	0.0606778322723
a20	0.0342510227458	0.0302419191105	0.0558479692039	0.0399487262677	0.061896987654	0.0891038521888	0.02060531961	0.0229601819447	0.0215817308576	0.0556357842761	0.065565608227	0.0792551687271	0.195853625994	0.109794998822	0.0574116685928	0.0600454413001
a31	0.0304634999426	0.0391059879102	0.0563209684946	0.0375581989796	0.0486961304555	0.0939653950063	0.0210336298233	0.0202248693216	0.0245140529992	0.0559590204987	0.0692753416757	0.0749318121757	0.190073094865	0.104149623007	0.0654168487976	0.068311530316
a37	0.0344315606002	0.0425398347234	0.0523367133649	0.0414783280449	0.045520886056	0.0853758426501	0.0236913643944	0.0221730224605	0.0271553801664	0.0598915763662	0.0702592364919	0.0708430329252	0.198362825622	0.0890773436023	0.0681642623992	0.068698808912
a27	0.0463769483941	0.0431120394611	0.055375892535	0.0442460940738	0.0487646042633	0.0791466976747	0.0281153053315	0.0255834071135	0.0276722866955	0.0650300567221	0.0686577908973	0.0709639813084	0.204660061941	0.0756398609341	0.0576120321331	0.059042959444
a11	0.05155846346	0.0446633354604	0.060171297905	0.0428380265001	0.0495040710471	0.0755767719096	0.0293562572238	0.0252491440778	0.0281760450318	0.0627116818874	0.0667311646324	0.0733841777028	0.201668908514	0.0797583219114	0.0523980838444	0.056254257788
a31	0.0465740939687	0.0467445529535	0.0564987192483	0.0409340053582	0.0463985214324	0.0744994251192	0.0294626779879	0.0233468295459	0.0319221881039	0.0590012099425	0.0669458400108	0.0733638128343	0.196528500571	0.0849305454371	0.0576973574815	0.0651517255293
a20	0.0410363330916	0.0504433537578	0.0538960192428	0.0456141182903	0.0476693489635	0.0771698174717	0.0305150060293	0.0245452726486	0.034701848568	0.0652640105808	0.0662499046703	0.0699627552781	0.179005224057	0.0784639364124	0.0629212398272	0.0725418087764
a3	0.0421543407352	0.0558326811326	0.0589275189076	0.0534746129688	0.0503362110652	0.0754048030092	0.0317393477298	0.0266639365629	0.0343653465227	0.0714595443669	0.0629165230234	0.0692656592927	0.172672201752	0.0689158103375	0.0569417348091	0.0689297215255
a18	0.0477550909557	0.0620074827442	0.0595733800359	0.0532280686403	0.0487402595391	0.0679330570457	0.0331682123966	0.0272889971476	0.0347148421076	0.070957369029	0.0630432001411	0.0719619277642	0.179773914784	0.0650617150458	0.0525657550697	0.0622267298418
a0	0.0547516180646	0.0640825872747	0.058733837652	0.0518093238014	0.0463887611524	0.0614907423552	0.0337322117722	0.0276443130025	0.0336714931025	0.071372281703	0.0635244227137	0.0718522590547	0.183303357261	0.0645997730153	0.0529040730232	0.0601389411473
a31	0.0556686714202	0.0598387110049	0.0539966814773	0.0466573305423	0.0450548148648	0.0629249709864	0.0345491922641	0.0270557633408	0.0333850433875	0.0626566943277	0.0611459123046	0.0697192649516	0.195639454954	0.0708065908051	0.0571696448077	0.0637312584491
a13	0.0476222598074	0.0611198679883	0.0523098248658	0.0476965703646	0.0473304632529	0.0720060436148	0.0349923461547	0.0295888482336	0.0324284562158	0.0613965037092	0.0575611839682	0.0689287047839	0.187214875251	0.0695420260017	0.0608950714692	0.0693669737497
a31	0.0436395421518	0.0637238346694	0.0538589308553	0.0479223903742	0.0542713885639	0.0677781541603	0.0362486600849	0.0310980982659	0.0339894204053	0.0631185934364	0.0538632453227	0.0623947902613	0.162428495684	0.0670194970672	0.0740945860897	0.0845503867166
a13	0.0426353861719	0.0651944633965	0.0593303075118	0.0474390768787	0.0622910948496	0.0582835118041	0.0378513093616	0.03243573649	0.0373527076684	0.0656726933455	0.0536148658409	0.0583355358871	0.138664260095	0.0676266104891	0.0804929646299	0.0927794759055
a31	0.0515981677146	0.0695612302855	0.0578768166239	0.0490175038962	0.0574996424621	0.0549680402854	0.0353666283965	0.0320140190873	0.0395431525228	0.0740524553152	0.050908523747	0.053528069229	0.128407473498	0.0696266500297	0.0835459336766	0.0924856859018
a37	0.0584383877195	0.0698243123952	0.0555421523813	0.0521074043607	0.0538371032963	0.0560094125525	0.0341486568548	0.0323202616864	0.0414392955409	0.0781748133717	0.0505694339157	0.046200695343	0.117070984699	0.0728512750099	0.0897610936255	0.0917047157006
a11	0.0562954740645	0.0772354251784	0.0621529626271	0.0586606544069	0.0625350926888	0.0594952082728	0.0361123144116	0.0363245999955	0.0425833065803	0.0807140849239	0.0568803096386	0.0452029596477	0.1050463947	0.06463999547	0.0761802737418	0.0799409472335
a24	0.0603823515815	0.0890396442128	0.0637492393624	0.054846075267	0.0700504625416	0.0526579279996	0.0391465967972	0.0375781267452	0.0428781645934	0.0789530630413	0.0582185377462	0.0480040092826	0.109836445167	0.0572470673567	0.0656117437806	0.0718005461445
a18	0.0630348196785	0.0938335250843	0.0677258197008	0.0520519914197	0.0758391546379	0.0468558098599	0.0419715517791	0.0377841140484	0.0411593613978	0.0748573460138	0.0571979594487	0.0503488882942	0.109079013989	0.0550840960522	0.0637381130602	0.0694384401815
a20	0.0694460734882	0.0944397099548	0.0678894292603	0.0511066322712	0.073942734918	0.0438612785266	0.0413087377397	0.0375104320695	0.0407446383993	0.0726097328046	0.0578682367496	0.0499556229647	0.10295228933	0.0567383567507	0.0668096192867	0.0728164845938
a31	0.0714546384554	0.0838602975449	0.0611465779868	0.0506356374391	0.0659223199007	0.0471733298835	0.0387695309046	0.0370282342212	0.0425914031331	0.0738902199349	0.0575465363832	0.0465425852549	0.108684946243	0.0598423426502	0.0774383996956	0.0774730090646
</S>	0.0691553331507	0.0733727063124	0.0564318351934	0.0507977577905	0.0617939845623	0.0522009964038	0.0377313087193	0.0369672267576	0.0443735295666	0.0757660952674	0.0566732293916	0.0431509757274	0.116810915021	0.0608512976251	0.0846254131478	0.0792974023323
