 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0405841839901	0.00338633108573	0.00756436632192	0.0039013642503	0.00505069143465	0.0024345939714	0.0021495040007	0.007975840536	0.023536159933	0.047870866663	0.013822972818	0.03480387128	0.0678061390655	0.10417259079	0.1851885499	0.0702513248	0.04048309873	0.078215328703	0.05026710845	0.03344448786	0.10355960642	0.073531014213
a8	0.0194749957553	0.00288187530512	0.0130710459403	0.0251672223824	0.00602873338832	0.0194544785671	0.00516989422157	0.0150714037727	0.0642125273997	0.0592356004303	0.0235306849593	0.0370677009067	0.154488547547	0.0878641917567	0.1766866169	0.0633560474733	0.03390391981	0.058472426643	0.0328014489587	0.0157463880609	0.05786387116	0.0284503661367
a31	0.00897313146369	0.00252087258503	0.0142297240209	0.0313789209027	0.00592243182691	0.0257819481904	0.00665020786719	0.017412937788	0.125508119755	0.0562820494576	0.0291477251598	0.0306720298356	0.227588112933	0.0581112872256	0.12203653368	0.0464299826531	0.0222711102767	0.0355117842143	0.0647817907482	0.0133196050478	0.0418187508953	0.0136509291974
a18	0.00764485074658	0.00230805286404	0.0217901977336	0.0438646474263	0.0047518859788	0.0242503927541	0.00580734939573	0.014381704431	0.121571054908	0.0503778518694	0.0388713460666	0.0267856728919	0.211709957239	0.0641453934099	0.11530880332	0.0452100080837	0.0189291521656	0.0346587550981	0.0777354911161	0.0184650007559	0.0418502417738	0.0095821794406
a31	0.00847790424843	0.0026102884523	0.024917912621	0.0520236704599	0.0108799129302	0.057458792128	0.00619250980524	0.0170518596643	0.075329629204	0.0459403253965	0.0445534615395	0.0429101117173	0.189734179164	0.0622262872246	0.0869937626	0.0536519610452	0.0225235537219	0.0393349005994	0.0500349915054	0.044142731892	0.0528922428246	0.0101190063026
a28	0.00951482242098	0.00195783386855	0.0117113943378	0.033171833765	0.0135979701024	0.0975254506167	0.00562937915775	0.013345311016	0.0479786705213	0.0424325236322	0.0339641951372	0.0785997816658	0.178197201435	0.0534426900615	0.06314846202	0.0634529271884	0.0258693115406	0.0438687800665	0.0436313881418	0.0594968271907	0.0679420329549	0.0115212158718
a31	0.013512166916	0.00170973449905	0.00838244668084	0.0336887746796	0.0161118573167	0.0983736162942	0.00698939923525	0.0130587766105	0.0386802632338	0.0363931602907	0.0304506510857	0.109104013095	0.159074279845	0.0609339163205	0.05576546182	0.0564589587961	0.0210360164402	0.0458670648488	0.0392453301539	0.0532040116436	0.0889428974316	0.0130172012198
a46	0.0145829401678	0.00135836460389	0.00605164580488	0.0304158377536	0.0243445766283	0.0633988917347	0.00770177738508	0.0132754494043	0.0321951485579	0.0333212013169	0.0259505259352	0.113827095884	0.138275683482	0.0805706825468	0.06852514078	0.0784116961987	0.0188327046067	0.0479625783096	0.0382348402513	0.0445066947479	0.101725219237	0.0165313068939
a31	0.0205562840332	0.0013696796985	0.00771519503154	0.0286327072013	0.0233822712535	0.0373972789789	0.00703263474836	0.0120707089729	0.0314968374393	0.0321518875323	0.0263914983517	0.08695108502	0.111538516561	0.0825898722489	0.0723119166267	0.0832026957329	0.0167817357089	0.0512707857165	0.0575390402838	0.077221447916	0.107644258479	0.0247516781846
a18	0.0205304577789	0.00122326127497	0.0092188336197	0.024649537611	0.0217924148489	0.0279284435996	0.00736029094712	0.0174279560775	0.0361893162798	0.0314615242708	0.0265023673372	0.063071379472	0.0815915622537	0.0795989816496	0.0688419131089	0.099824644511	0.014480713883	0.0562892069855	0.0713016574546	0.0963795996787	0.110952877426	0.0333830697149
a31	0.0206616000541	0.00126853410686	0.0114830456901	0.0235803455211	0.0218809030273	0.0269647973545	0.00786454758804	0.0166500607764	0.0301668054599	0.0286862217569	0.0256574425457	0.053299932136	0.0633045711912	0.0724104479299	0.068232258703	0.100587253344	0.0135701216277	0.0559914344285	0.0876074643782	0.102179456133	0.121443651275	0.046509110125
