 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.0626315489715	0.037632806898	0.13010201979	0.169357121188	0.14396743871	0.087934421055	0.05664584172	0.10773389907	0.0623911900655	0.141603711712
a20	0.0340039549555	0.0252652235029	0.11683445506	0.168865570552	0.125837598037	0.176516647085	0.0844060953067	0.12382806189	0.0660099530742	0.0784324289998
a31	0.0154753038505	0.0158890928606	0.0791413558487	0.180337891965	0.115505212639	0.228560003482	0.0869637604889	0.101082658697	0.116647630289	0.0603970869002
a21	0.00797993809483	0.00983261082533	0.0602685207549	0.202299083758	0.127796053133	0.239831121201	0.079875570003	0.0980360999657	0.133026521844	0.0410544909006
a31	0.0181613105416	0.0227754763062	0.077705073685	0.209107260919	0.185221294688	0.21054544794	0.075982372561	0.0844474147219	0.071972553828	0.0440817750387
a13	0.0409187723272	0.0427382549494	0.101978887062	0.224636663973	0.187959504899	0.138814670685	0.071894447203	0.093141211774	0.0562564243887	0.0416611397129
a31	0.0489652326091	0.0516643021631	0.122068303421	0.216988884724	0.172852020506	0.095016274477	0.0854012836703	0.113334967991	0.0615927388516	0.032115975991
a6	0.0454910363764	0.0559270238504	0.14001966474	0.210829899575	0.181544967669	0.090002190879	0.0795667622321	0.101004677264	0.0619329479965	0.033680808997
a46	0.0558841102988	0.0660420636528	0.13212427858	0.186216109252	0.230815164663	0.0811714795397	0.067418446366	0.078489287928	0.0635776345908	0.0382614193657
a31	0.0578664404329	0.0734294925509	0.129667254927	0.139489264211	0.256806586441	0.0724089827299	0.0696720828953	0.085315924816	0.0696231170403	0.0457208712086
a46	0.0657316944976	0.077259698577	0.125999165642	0.129316616279	0.269362090447	0.0699216110473	0.0582926355744	0.0796123123387	0.0747034541868	0.0498007446162
a11	0.0816661198859	0.0896413167923	0.116728021081	0.126761412468	0.293684605516	0.0672558524998	0.0464350426408	0.0566001789796	0.0681492048689	0.0530782592054
a37	0.078510287722	0.0936707099708	0.12044718016	0.114562607656	0.278486008105	0.0810616723873	0.0587548126536	0.0611884241265	0.0555870717563	0.0577312319598
a18	0.076235514594	0.0910229877869	0.119510025453	0.105394616839	0.270330898368	0.0922619399464	0.0741650942845	0.0716244622422	0.0459980544054	0.0534564173646
a46	0.075571717998	0.083726262119	0.119052655684	0.109798027453	0.266243936389	0.0914512889755	0.0725738200948	0.0687599400141	0.0429888426418	0.0698335262129
a31	0.0619079346727	0.091673099233	0.106085350561	0.099444385171	0.270039918063	0.0895553277025	0.0668248386316	0.0602928182714	0.0667805722339	0.087395761349
a20	0.0670568643776	0.106022471449	0.0906401221803	0.0753698745703	0.285715827488	0.0886886330812	0.0670725003439	0.0546944360571	0.0723457926113	0.0923934690297
a35	0.0887248866259	0.0974018251717	0.0898356922068	0.0699243906768	0.288881134963	0.0900195702374	0.0717804757813	0.052524005119	0.0507453379571	0.100162666766
a6	0.0971137126753	0.0913489844812	0.0925780898889	0.0735027253323	0.282760953654	0.0865274346591	0.0738349260604	0.0516897323263	0.049275597139	0.101367841178
a13	0.0956744354118	0.100114813376	0.0928326474096	0.0854230512908	0.288995451151	0.0810356658864	0.0687774878868	0.0511946160888	0.0489905088757	0.086961323362
a28	0.0909338598306	0.110317825815	0.0855838375432	0.0823156512103	0.29803091345	0.0827530097975	0.0636585726289	0.0487537067429	0.0463213957079	0.091331219532
a31	0.0819983437435	0.108759591058	0.0714773365877	0.0663332920901	0.28807619275	0.0822398952845	0.0621752100763	0.052291128801	0.0703053922893	0.11634361472
a10	0.0941973075278	0.117113579022	0.0708054970426	0.0554706843834	0.275593668917	0.0756140093388	0.0587906436454	0.052663424187	0.0775647745698	0.122186421983
a24	0.118461134483	0.132328650105	0.0727763784675	0.0489442532611	0.269740705706	0.0657607675355	0.0558577068351	0.0505177954623	0.0604433301966	0.125169293891
a31	0.102718482341	0.118507579577	0.0665090274092	0.0535458744204	0.260717087369	0.061810848715	0.059440442345	0.0626393185674	0.0741867329789	0.139924616781
</S>	0.0848542630905	0.101358037329	0.0631497148046	0.0567005635102	0.255424457385	0.0611150219635	0.0629426875725	0.0734296608837	0.0896790357594	0.151346566644
