 	voglio	che	Maria	venga	domani	</S>
a31	0.254727251868	0.15267314764	0.124397681847	0.13748065305	0.14317871986	0.187542564173
a35	0.204737159811	0.201683340053	0.201251245149	0.169315363354	0.145646933179	0.0773659700082
a31	0.187676908997	0.218330713364	0.246512795517	0.165885074009	0.143014311679	0.0385802030379
a37	0.238232045309	0.225563396021	0.232505463781	0.143294764456	0.1195207341	0.0408835943593
a31	0.315193152363	0.211414498407	0.210375133559	0.114778414085	0.0902608570733	0.0579779323864
a11	0.374169580328	0.166254711136	0.166509841098	0.0953445905883	0.0835078188911	0.114213459262
a31	0.330234104296	0.131091261245	0.119133587732	0.132982691729	0.13350134943	0.153057028021
a20	0.250335598425	0.144580335482	0.0950483139313	0.17903105587	0.168293923543	0.162710800154
a13	0.169074751822	0.166849651561	0.0666768343838	0.188760150583	0.210430727581	0.198207899998
a20	0.106589867274	0.14037524692	0.0655340774093	0.185238825528	0.29353690426	0.208725085666
a31	0.132969407091	0.130427759507	0.0800317046118	0.187754088043	0.291326620353	0.177490423222
a18	0.151726023964	0.166742253336	0.0834472068126	0.171824774148	0.276646333718	0.149613405407
a31	0.164309475455	0.178870567612	0.0956963954842	0.147513861649	0.256780661239	0.156829028496
a36	0.167088167418	0.198997923137	0.112599801941	0.128750959616	0.235868730813	0.156694392592
a31	0.171920743406	0.195247251179	0.11971448602	0.122414888539	0.229598913738	0.161103705784
a20	0.179327073002	0.184974434193	0.11611910714	0.122886861513	0.217588729646	0.179103793515
a31	0.185156070801	0.181974041198	0.116405662247	0.121643816504	0.213040503215	0.181779895372
a20	0.193127282934	0.175427776199	0.117899788216	0.122567180501	0.206191061738	0.184786901591
a31	0.200001180245	0.176565521866	0.117276516719	0.121955831034	0.203796225446	0.180404730357
</S>	0.241658717722	0.153604399933	0.12895265403	0.124908344217	0.180111000023	0.170764898918
