 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.14452595508	0.0811918366463	0.0394278082666	0.04288720708	0.219694655882	0.1827389617	0.15048226275	0.13905130333
a31	0.16937982205	0.0766497350156	0.0398706764699	0.048958169432	0.238349995719	0.177705579673	0.14154403105	0.107541985883
a8	0.153378072072	0.0852220899347	0.0662804604266	0.0792876411627	0.193394426711	0.166423393891	0.134783722862	0.121230197107
a31	0.085568671806	0.0784491324139	0.0717059600115	0.0785162275209	0.14210114999	0.21210734263	0.202282041123	0.129269486942
a46	0.0722593165656	0.0512732508372	0.0691879623858	0.0815767981736	0.116042576927	0.261698331543	0.217692157805	0.130269613707
a31	0.0974995289621	0.0700258107863	0.0609139873239	0.0821609715845	0.0979280125932	0.257113027514	0.211699139802	0.122659524329
a20	0.123194244414	0.0900849476955	0.038384110428	0.0569677779882	0.0914072418159	0.255544413838	0.245076766094	0.0993405027897
a31	0.127433274694	0.10682397482	0.0307340264467	0.0467204831561	0.092120162553	0.258088818879	0.259096444225	0.0789828135299
a13	0.133553273267	0.105895870573	0.0253253435622	0.037136794592	0.107047917	0.236077124846	0.285985916598	0.0689777584633
a17	0.159065636529	0.080584515621	0.0294366323941	0.0398186822627	0.155048295114	0.203964265502	0.287374309449	0.0447076815944
a8	0.18355061003	0.0599988103645	0.0407567554334	0.0421495895462	0.181218893118	0.146694653701	0.304701855043	0.0409288507655
a31	0.203144090057	0.052131658741	0.0453291360331	0.0388497741154	0.176655299353	0.123503431767	0.298504771188	0.0618818377158
a8	0.197233607399	0.058805550453	0.0469998219444	0.0469920211318	0.187172109051	0.126884432856	0.268926844096	0.0669856062853
a20	0.160049596313	0.0587566174207	0.0534480619815	0.0581195627306	0.192528854269	0.118985991985	0.289910372565	0.0682009351551
a31	0.167954304438	0.0569896367993	0.0586329213938	0.0589112268635	0.161311529208	0.119875819562	0.288727287455	0.0875972713584
a28	0.170063427279	0.0758465415044	0.0640248717979	0.0663234293545	0.147179067469	0.121890067654	0.248223033818	0.106449576299
a31	0.184589783226	0.0888172561561	0.0691895131326	0.0701677468515	0.143342433623	0.114746660551	0.207031434139	0.12211519486
a38	0.189352807009	0.104449120172	0.0758746091775	0.0817735061505	0.152247445074	0.10867999885	0.177866276913	0.109756239913
a31	0.19481994947	0.111921193111	0.0799967785258	0.0878715362502	0.150047562025	0.101928270283	0.161917733638	0.111496975124
a17	0.197940202757	0.111964254934	0.0832574279753	0.0968188535501	0.139250085008	0.0967823060943	0.147996307946	0.125990567195
a3	0.146755943986	0.134624218665	0.0840576649918	0.103155564583	0.133308784003	0.0996193685648	0.168537692449	0.129940762065
a10	0.132401961662	0.155484921804	0.0782865080639	0.080645466161	0.121469070068	0.100988567055	0.186621462816	0.144102036822
a20	0.122361020487	0.170499216361	0.076992056888	0.0656101534203	0.116700206023	0.104714687425	0.194704518005	0.148418132301
a35	0.121456866096	0.185252972	0.0790345659627	0.0637481947401	0.115636754921	0.103925393348	0.189670172602	0.141275072594
a37	0.123461662632	0.197346659487	0.0785806096542	0.0646643107134	0.11356244866	0.102081636569	0.181636934334	0.138665723378
a23	0.143330971811	0.194700597889	0.0822409465514	0.0688307103711	0.110380529193	0.0972385323763	0.172297057445	0.130980639239
a20	0.143624695937	0.17979746919	0.0864990351171	0.0686239333904	0.114230745264	0.0997301517254	0.173807253482	0.133686702746
a31	0.121709257379	0.154252049983	0.094580882139	0.0711299882635	0.120516824021	0.105453074375	0.182547239161	0.149810683715
a0	0.12156296186	0.137170745534	0.097399930413	0.0724243149545	0.123457081807	0.105766352325	0.18204295012	0.160175680372
a31	0.131594747953	0.132253336938	0.100391833471	0.0759329549848	0.122766280669	0.101937569175	0.174658127373	0.160465158924
a13	0.127554428318	0.120394732253	0.10479548689	0.0813431939949	0.126020351823	0.102810417258	0.175014436058	0.162066964441
a31	0.126765161239	0.116719454658	0.105950666897	0.0870560479316	0.127349998208	0.101677725086	0.175768272819	0.158712686014
a39	0.127036525013	0.108178350266	0.098466151299	0.0866213831772	0.125203372403	0.103069291695	0.18894550374	0.162479427071
a17	0.119816645471	0.0918253933953	0.0882240859663	0.0796444435924	0.128590462468	0.114572151898	0.20389758858	0.173429232157
</S>	0.123203517736	0.0869006689977	0.0884983870831	0.0811882825962	0.129441020634	0.117300391949	0.20080819829	0.172659537879
