 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.138699173463	0.15654048822	0.11791747636	0.1205196167	0.10641864883	0.18013806089	0.179766554323
a35	0.14749762011	0.151740674933	0.105033995527	0.1121103013	0.164739688997	0.196244715777	0.122633004255
a20	0.112006209656	0.0974421925643	0.115827045056	0.109815083367	0.242592205699	0.217818414972	0.104498830679
a31	0.0933970449187	0.0720887626281	0.131639576425	0.139089136056	0.28545756372	0.220492832924	0.0578350668194
a20	0.106637393862	0.0563910146227	0.117970209842	0.146357663952	0.26976963704	0.264241525748	0.0386325504665
a31	0.118601155655	0.0756288895209	0.0985269374473	0.136111486651	0.257023654127	0.281584539963	0.0325233371382
a20	0.122061833663	0.116683278774	0.0946646280824	0.153689358884	0.232657101376	0.242338693368	0.0379051008327
a13	0.139599632446	0.117539332058	0.0877330151608	0.178929416628	0.187026464259	0.233517751456	0.0556543961442
a24	0.152912182042	0.0976796399327	0.0938728712803	0.159023865263	0.161896398793	0.243565747285	0.0910493055814
a46	0.171293405857	0.0949349083376	0.0910978345201	0.163106158074	0.134778413904	0.214103938895	0.13068533506
</S>	0.173095675113	0.100877110539	0.0894285150601	0.185955238437	0.114237662352	0.189560550448	0.14684523463
