 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.01273793947	0.055459767165	0.07360860814	0.06376985283	0.4017166291	0.11184054443	0.090871021934	0.189995650674
a21	0.0123009924768	0.0482427912085	0.0979623672933	0.0566552268393	0.5062810069	0.091880333906	0.07582714729	0.110850142592
a37	0.0256158657284	0.089959250453	0.102374848984	0.0695047038224	0.444238166033	0.0775287813113	0.0933746631993	0.0974037178144
a31	0.0383166095658	0.088540066557	0.124956398428	0.0860526427408	0.389369434118	0.0886508013438	0.103664863933	0.080449187025
a17	0.0506055669823	0.0594107000717	0.140196448309	0.0718171642936	0.361119398146	0.112306078175	0.118046716051	0.0864979392757
a20	0.0927116199094	0.0620626587372	0.10582825357	0.0735217213445	0.324660403782	0.135330120612	0.130305252504	0.0755799756248
a41	0.139908064663	0.0793557293391	0.0919592064567	0.0961638866482	0.252767198861	0.151140118471	0.127677620568	0.0610281789349
a31	0.125339182788	0.0818678445797	0.148969837552	0.122530736283	0.183237669354	0.164767918557	0.119164157756	0.0541226471583
a46	0.098094686376	0.0576737194666	0.190248368251	0.107361803028	0.156597236151	0.183202798586	0.132297655152	0.0745237264594
a31	0.076133907872	0.0479365658289	0.182673481617	0.089977291476	0.157620731884	0.208462273929	0.150942284784	0.0862534621198
a13	0.0673482082107	0.0482985192963	0.185198472706	0.0910719041253	0.165554197761	0.20607355431	0.161797334261	0.0746578019733
a41	0.0787869611236	0.0526854602054	0.179970041835	0.0715916293418	0.182413024587	0.18369233597	0.166272573687	0.0845879542411
a31	0.0623805923745	0.0682433246885	0.165431355778	0.0735510683139	0.193024522262	0.187261828857	0.160900843362	0.089206455997
a33	0.0586972518582	0.0759921108095	0.161380377859	0.077660731638	0.208115618254	0.199547557852	0.145520418721	0.0730859327257
a31	0.0650284210861	0.0753811281165	0.158077065686	0.0787721392793	0.219781902985	0.184907523917	0.132108191307	0.0859436357686
a28	0.0623689884927	0.0839116188762	0.140801982415	0.0840670369264	0.212357589595	0.169465087639	0.131350262436	0.11567742999
a20	0.0617656344102	0.107839401851	0.147003217258	0.0732650882755	0.223733805732	0.141261636346	0.127026784812	0.11810440893
a8	0.0586747152321	0.126970291212	0.173463618753	0.0581036975585	0.241293643977	0.108861161715	0.125839861604	0.10679299411
a31	0.0650013615974	0.122345921811	0.177087417118	0.0538151085862	0.234036979659	0.105062065638	0.133587058201	0.109064077037
a39	0.0720968489411	0.11558070899	0.159315247959	0.0573955989087	0.22381270202	0.107862325766	0.137262869067	0.126673695079
a41	0.0713293446384	0.127461078963	0.171005508086	0.0567256035496	0.235611196873	0.095382823342	0.123364472556	0.119119974426
a13	0.0760347420955	0.145858415041	0.182680821042	0.0532110992232	0.241126291024	0.0810295762873	0.108666496719	0.111392568075
a31	0.0800313763385	0.145069415787	0.162706824581	0.0560138942477	0.233401272608	0.0838912794691	0.114352719906	0.124533211025
a35	0.0788217415562	0.126741461069	0.131816929394	0.0600710769226	0.233240005269	0.095310749823	0.127377249969	0.146620769975
a31	0.0838749470954	0.114336045683	0.112750569265	0.0609518824275	0.234417749423	0.0993832674743	0.137865997056	0.156419537358
a21	0.0823189929138	0.10226099495	0.102703424755	0.0632786553358	0.232555175808	0.102814418891	0.145423376352	0.168644964119
a31	0.0813216793266	0.095239713532	0.0945802560983	0.0665733881253	0.234543059936	0.10461341663	0.147388967784	0.175739526573
a10	0.0845627178595	0.0994744571907	0.106425902786	0.0679286736751	0.234827685445	0.09696966421	0.142647083995	0.167163830791
</S>	0.0817620275258	0.100462561145	0.117493290553	0.0682036146376	0.230891376622	0.092039580305	0.137066592998	0.172080977395
