 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.0256774213122	0.0228402205595	0.0583421545343	0.256240342514	0.235297129626	0.129214965236	0.1091981474	0.16318961363
a31	0.0260172836096	0.0113829336392	0.0503875794223	0.392926640761	0.223444740069	0.113585193136	0.0882484856347	0.0940071249737
a8	0.0548642328965	0.0634384514628	0.0400270135141	0.41127526594	0.211438552776	0.068217967552	0.0887954868529	0.0619430094752
a31	0.0664201453511	0.112971711646	0.0365420242114	0.43004985068	0.196152720274	0.0310506536173	0.0727289037443	0.0540840031797
a20	0.0545492343055	0.0976207737293	0.0465234121398	0.427846127093	0.192317525857	0.0434225422591	0.0834042892748	0.0543161146679
a31	0.126410272621	0.0655264905328	0.0516851367559	0.331430763298	0.180073595019	0.0720947560464	0.102500243818	0.070278743636
a24	0.165871369487	0.0342314723516	0.0411486683986	0.287416473766	0.1736003355	0.0785617503488	0.117122810259	0.102047115165
a31	0.135758652496	0.0245017986942	0.0484770750662	0.266648255989	0.196720946793	0.10596317125	0.11617314032	0.105756959042
a28	0.136455741879	0.0173988223944	0.0421887771154	0.248549113996	0.228280014331	0.130637631817	0.09679370934	0.0996961965473
a17	0.155067464353	0.0155141823505	0.0327934098651	0.221165677532	0.23182269611	0.141692947139	0.105874786527	0.0960688405624
a31	0.130315956738	0.0240744875222	0.039988175155	0.183776605711	0.236990919637	0.163140482046	0.102064629416	0.119648752267
a28	0.0968827478993	0.0338317192621	0.049117569985	0.155750490704	0.241413096079	0.157902986349	0.105580073779	0.159521323156
a13	0.0990020735864	0.052867123916	0.066438837995	0.145006626235	0.21089227936	0.129273053183	0.126699834773	0.169820172052
a31	0.0866706657021	0.0639002746653	0.0738350045983	0.150051518078	0.183156147387	0.121318340861	0.119051940991	0.202016107351
a23	0.0892232872874	0.0576366878284	0.0761389717328	0.180264863693	0.159692163062	0.11404551182	0.126979631804	0.19601888183
a31	0.100732409576	0.0707757678495	0.0822704364443	0.178830679764	0.140006041887	0.103168733747	0.126947265275	0.197268651777
a18	0.111873762992	0.0921167579832	0.102421575748	0.151637944588	0.125027814962	0.0971242416557	0.114879480358	0.204918414779
a31	0.125931817131	0.106629159408	0.112209575583	0.139782854529	0.117918814567	0.0910856871252	0.110062341519	0.19637975428
a18	0.125673337044	0.108502064629	0.115254096928	0.13439104751	0.113489161936	0.0836818814151	0.110788418506	0.208219987247
a31	0.130223861615	0.11386290647	0.119415460109	0.130196029703	0.113810311079	0.0757650202717	0.113175711169	0.203550698149
a24	0.124565631405	0.118223865537	0.12450454717	0.121501468101	0.116246030546	0.0728710353572	0.118996038856	0.20309139365
a17	0.109890406668	0.11973470671	0.145351540857	0.1192270271	0.118558561769	0.0657132553857	0.131457367819	0.19006713855
a20	0.096391007956	0.135094773501	0.139260598552	0.113679667033	0.127926139463	0.0659701167286	0.129884622006	0.19179306805
</S>	0.089101143578	0.14096110912	0.130691248076	0.111077962417	0.130161471942	0.0672872066643	0.133244522503	0.197475330025
