 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.17188374177	0.22310038767	0.0746012936	0.09323312667	0.12990212412	0.1314226752	0.0747727141261	0.101083935244
a31	0.139769609143	0.210121589485	0.13606126372	0.139413049637	0.171864301473	0.117594474915	0.0405155107374	0.0446602017832
a13	0.122703413041	0.147651270557	0.176894139133	0.179293603279	0.161116296064	0.12173218518	0.0690154407618	0.0215936697736
a20	0.0948999347537	0.122235542319	0.196261439278	0.17378955426	0.122698546068	0.147045866883	0.113114306908	0.0299548366279
a15	0.125808462645	0.15432092724	0.197005331206	0.16549963962	0.120084895516	0.109388949624	0.093286559373	0.0346052593763
a20	0.147442911822	0.175888717347	0.148963576649	0.17235893794	0.162033238705	0.0957365020747	0.0590594925503	0.0385166484624
a31	0.110994358874	0.214722930182	0.0874005920163	0.147830193647	0.224130170302	0.135164190025	0.0455365070614	0.0342210826341
a39	0.0854130379313	0.232433699367	0.0702541128388	0.0883308948623	0.261046486967	0.190956215608	0.0355033590031	0.036062196658
a31	0.0781863920971	0.242834735629	0.0762334342129	0.0648265680674	0.236320151389	0.210181766603	0.0490832431704	0.0423336931327
a20	0.0772175679457	0.255300221876	0.0854233586776	0.0635323668891	0.179879671796	0.201958417401	0.0631423775235	0.0735460068776
a31	0.0841298094152	0.211779068025	0.0927138553325	0.061983150363	0.138557898199	0.197158936734	0.0788706120412	0.134806667026
a7	0.0983292132717	0.179238285408	0.0928252217108	0.0688239399877	0.1226937008	0.188202013511	0.0947390437471	0.155148592742
a46	0.115290147891	0.179767975536	0.0947434804369	0.0945038637959	0.112835200487	0.16694707017	0.0957527107824	0.140159575814
a39	0.120079017897	0.171213771579	0.0961160521456	0.119755517065	0.115213448716	0.13346861639	0.107677316661	0.136476270018
a31	0.103380762366	0.12882611146	0.0846763670485	0.112824000155	0.126811765505	0.13974742873	0.134931305287	0.168802261439
a46	0.0839331317887	0.108561837753	0.0738164848828	0.121708826985	0.140753012368	0.13708227491	0.143120464896	0.191023978286
a0	0.0879315093296	0.119283924384	0.0778176828943	0.152370120888	0.141833790456	0.116141137037	0.135657045899	0.168964798489
a27	0.0960631107099	0.129830473861	0.0777564594981	0.162330177923	0.144281622352	0.121075130679	0.136116947266	0.132546081136
a20	0.09963224217	0.133243321687	0.073515430566	0.164349105108	0.150704670851	0.129577027493	0.132741992855	0.116236210952
a0	0.104802085657	0.137472269496	0.069547673722	0.167316574836	0.154385020817	0.135146089764	0.122963109985	0.108367167984
a14	0.107705439286	0.146208124499	0.066423300374	0.171245477279	0.160043061939	0.137596429321	0.111790233162	0.098987928088
a0	0.111724372695	0.149042959033	0.067924917658	0.17865627176	0.168241894313	0.136238529507	0.100113564254	0.088057485336
a46	0.126315397098	0.150230397611	0.072117237886	0.187220838587	0.174091554038	0.132611875436	0.0829777411513	0.0744349537653
a20	0.127936113233	0.147798997004	0.071747628962	0.190647988529	0.181866337946	0.125533265412	0.0749778975838	0.0794917707018
</S>	0.120375681916	0.145457654802	0.069676338581	0.190564403765	0.186026298973	0.120508274706	0.0765071564919	0.0908841856009
