 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.0852784573997	0.0313650622613	0.064172455855	0.0353294178756	0.15496528649	0.087716219702	0.071843466124	0.0641477151625	0.264314899677	0.140867005421
a31	0.0484856305308	0.0460106609127	0.0875577119183	0.0575611789289	0.203306717788	0.0984932651453	0.126079823697	0.0427036911158	0.174904540457	0.114896758197
a13	0.034534456511	0.0471546114261	0.0695826740228	0.0858085792763	0.174103879901	0.129246908778	0.189775022739	0.0391167013253	0.140903197361	0.089773934629
a37	0.0316122497613	0.0432178739074	0.0732766886656	0.106683734759	0.1312937279	0.188734463145	0.172073759846	0.0465930248418	0.146187548222	0.0603269092646
a31	0.0287736435199	0.0475086800383	0.0834045928932	0.107195475526	0.1464678499	0.192808089029	0.124924935482	0.0480760605473	0.155920870867	0.0649197829269
a39	0.0550920521264	0.0593360517212	0.0712751143464	0.103118499035	0.180405687613	0.159975289951	0.103877923961	0.0466026761158	0.149137488809	0.071179204447
a20	0.120150573222	0.0927611555647	0.0728224900975	0.109326619332	0.158662179544	0.117982737113	0.075332543187	0.0425725859586	0.16120124727	0.0491878752223
a31	0.129733920129	0.0971646927448	0.0760260628232	0.105457322057	0.167734862835	0.0928887835223	0.0571264408223	0.0486685095729	0.18635341119	0.0388460090674
a0	0.108986746122	0.0803735995353	0.0671646157984	0.0938041325457	0.178363534225	0.100108316768	0.0532544740941	0.0624726355243	0.209672884297	0.0457990715758
a31	0.118568952103	0.0704724362313	0.0603866513528	0.0842285876152	0.157273311795	0.1100026786	0.0632517120914	0.0751240308414	0.207753786032	0.0529378517919
a20	0.115367436044	0.0619188597467	0.0594509029376	0.0891730620051	0.135184034732	0.13170992224	0.0704223282238	0.0749679273471	0.205109903544	0.0566956197306
a24	0.126960529958	0.0682970740359	0.0604180702525	0.0970799618684	0.104848749084	0.134760089753	0.0589660784146	0.0684255411824	0.209907186648	0.0703367219769
a31	0.133670321653	0.0609839562791	0.0526299290575	0.0782089601561	0.0982971477347	0.125952186684	0.0751121732849	0.0785550169275	0.207804872349	0.088785434859
a10	0.107058754951	0.0484703798719	0.0471340833258	0.080491792052	0.108447233112	0.139541643961	0.0742940008483	0.0836519729092	0.217951921783	0.092958208553
a27	0.0918966577503	0.0542789509437	0.0615888061486	0.105015523351	0.120813769571	0.155715218554	0.0516774439694	0.0707404878364	0.208193386394	0.080079758251
a37	0.0995828924834	0.0658936662154	0.0744564444229	0.109467459984	0.124635821324	0.161758014618	0.0461729130765	0.0609230554121	0.179281245331	0.077828493017
a31	0.114584515161	0.0800420408031	0.077645712881	0.0945046280613	0.121340815041	0.168238819806	0.0505683753122	0.0648475249374	0.148803448377	0.0794241266723
a18	0.11293246852	0.0919823364477	0.0817621624337	0.0911563096204	0.121198327947	0.168858547735	0.0504182319707	0.0696205723791	0.141104025926	0.0709670320241
a11	0.0972218129067	0.0998250162209	0.0860830843179	0.104894413407	0.124413150782	0.148631245912	0.0457711649902	0.0701455880597	0.152146502642	0.0708680154747
a31	0.130520657636	0.115609951817	0.0842898761726	0.0974277013357	0.117915788994	0.139064558171	0.0494510033301	0.0707395438199	0.120386638081	0.0745942736916
a28	0.138545845812	0.121322883006	0.0864803478842	0.0912164387786	0.111794302731	0.127844132224	0.0528077927767	0.0726431816066	0.113663372827	0.0836817053639
a31	0.153437550937	0.124246446289	0.0836932393481	0.0867799513929	0.104889638844	0.120727529575	0.0529374873922	0.0668143486689	0.108534329009	0.0979394663213
a20	0.154999947646	0.124676215372	0.0863131255694	0.085174689771	0.097887357548	0.116864270192	0.0520808991307	0.0652079662896	0.10702478707	0.10977072124
a3	0.106505428149	0.125766146806	0.0980718244631	0.0974019440303	0.103097017983	0.102333894397	0.0539544536436	0.0705331320965	0.123349900823	0.11898624748
a28	0.0930335647163	0.138282265338	0.0916710731344	0.10245987121	0.112325399861	0.0942427435323	0.0578434537479	0.0703834926988	0.110277430008	0.129480704293
a20	0.0868776753054	0.139500009529	0.0797038689781	0.11093042027	0.126780166887	0.0906943617774	0.0605942971826	0.0686816091663	0.0977560534027	0.138481545498
a31	0.131300377168	0.13307204396	0.0737625899927	0.104639468557	0.120081553429	0.0974507321925	0.0590826603942	0.0646435378554	0.0816979990676	0.134269049433
a46	0.143594056323	0.115115738495	0.0714614661976	0.0878904202523	0.10743138441	0.103671444264	0.0627757743981	0.0728591347518	0.0912546265559	0.143945966678
a23	0.103893224841	0.0884343375497	0.0770005184659	0.0887141539508	0.11287333507	0.104405988555	0.0735980677994	0.0839633901173	0.111276894852	0.155840107159
</S>	0.0971276741205	0.0767574598498	0.084206819533	0.0945615365754	0.115992008935	0.105598389277	0.0783961452997	0.0849880724587	0.110583588826	0.15178832638
