 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.053584609998	0.01281942541	0.017597697666	0.121912532541	0.15480191393	0.12775828054	0.11675665106	0.044496120186	0.113152134327	0.05801789405	0.179102740077
a17	0.0318911828081	0.0142796973684	0.0211468123024	0.101213349456	0.154515353043	0.17752171778	0.18634420302	0.0517746692213	0.108713285245	0.0615529417767	0.0910467819303
a31	0.0239996732758	0.0154982871362	0.0203609930565	0.09099055179	0.150047244594	0.224181193087	0.204257065873	0.068251910225	0.103001881433	0.0451109315389	0.0543002549394
a17	0.0196344124836	0.0361092055057	0.0366695030895	0.104263266386	0.174934936778	0.214665859856	0.157015569824	0.0878502649744	0.0996742486473	0.032759543191	0.0364231788006
a20	0.0281135332502	0.0979196718262	0.0563268854438	0.123757736062	0.210931296593	0.150818625152	0.112840281341	0.0826698425522	0.0771268260908	0.0235686106397	0.0359266830926
a8	0.0427558542551	0.151471981633	0.0579927194039	0.126436547994	0.193230073864	0.128903452851	0.090769331847	0.0765911824314	0.0736786517163	0.0227492060759	0.0354209894319
a20	0.0560077256964	0.14575827581	0.0575825423213	0.121023197705	0.160440011021	0.13847872855	0.0672584714823	0.0559403304805	0.0634412713928	0.0923111092933	0.0417583293042
a31	0.0471037344988	0.0922567933367	0.0488164724738	0.132361166035	0.167512420074	0.125797333383	0.0797625400274	0.0567279555065	0.0530853464376	0.160298828534	0.0362774096054
a46	0.0509678051196	0.0699587899476	0.0399167851246	0.147397705078	0.201651554291	0.118354836861	0.0870038182758	0.0692625473505	0.0509317235895	0.138866389311	0.0256880492125
a31	0.0587520816599	0.0644346583045	0.0412844145949	0.149955806026	0.196284213164	0.11961218004	0.0739272454919	0.0664552439864	0.0553705344001	0.152626750963	0.0212968782375
a35	0.0492529091066	0.0512471207548	0.048571795685	0.150984282195	0.172977651188	0.1081875809	0.071875794564	0.0591932996123	0.0586475040467	0.209042454334	0.0200196115392
a33	0.0494994839022	0.0580087573516	0.0611239366283	0.164829692718	0.172186542396	0.119836613833	0.0668839078547	0.0388215539568	0.0517180387909	0.195769795538	0.0213216760397
a8	0.0546137485474	0.0617936743839	0.0642507567428	0.195202298039	0.179503254799	0.129574429811	0.0731065645516	0.0286158279216	0.0496320985156	0.138041913933	0.0256654356466
a24	0.0574385947158	0.0589286792613	0.0500775981809	0.198076890213	0.185403477866	0.11548733151	0.0710298409572	0.0304497121617	0.0876489747752	0.110365009854	0.0350938989689
a27	0.0653969318386	0.0685158798871	0.0467604785936	0.183035095271	0.179102650889	0.09833388541	0.0599681806257	0.0343945648644	0.114669387785	0.106879262674	0.0429436957696
a31	0.0597905206129	0.0727550453624	0.0479408609445	0.16537932509	0.17103355683	0.120744658937	0.0639108770086	0.0377761583688	0.116505064362	0.104632119071	0.0395318245099
a10	0.0496388483376	0.0702552561208	0.0542388773282	0.158635617763	0.173556553477	0.128452885779	0.0618803524029	0.0387296133629	0.126743247327	0.101336331524	0.0365324194566
a11	0.0533194479125	0.0758498081069	0.0689132653094	0.177526240321	0.207136013159	0.108106774126	0.053678678601	0.0310023310676	0.105168181116	0.0834095253413	0.0358897336855
a24	0.0533458902375	0.0816196675023	0.0831247338365	0.197935744974	0.239326044386	0.0995841831753	0.0493979668003	0.0235701008359	0.076677438012	0.0623847851071	0.0330334458285
a28	0.0496833458125	0.0769342472341	0.0871651988122	0.202192590591	0.238353324795	0.0986402869251	0.0492676977334	0.0214816434586	0.0729508376973	0.059397071529	0.0439337516095
a31	0.0467219058708	0.0688251279447	0.0743159549574	0.180204246464	0.216551242732	0.104549358375	0.0572334599778	0.0376903695215	0.0983059351791	0.0586625659097	0.0569398384832
a46	0.0478630833569	0.0840166910482	0.0674666291391	0.166712852421	0.215019829377	0.104845367925	0.0552607417259	0.0456420177692	0.0971316847864	0.0526953783032	0.0633457335077
a31	0.0535789897856	0.0890593982161	0.0746406992664	0.16641482194	0.214487832726	0.097930199375	0.052229329242	0.0411140384684	0.0824597590221	0.0516951962344	0.0763897381959
a26	0.0614185438619	0.0948099993387	0.0808815411755	0.161508249113	0.199126187842	0.0892238272583	0.0508675621473	0.0417748381015	0.0779641387874	0.0504460421448	0.091979076492
a31	0.0715099378873	0.100616902046	0.0817328921585	0.153696790838	0.188452127681	0.0824853086861	0.0496429627158	0.0445974697205	0.0687256074425	0.0525495239016	0.105990479717
a46	0.0686892837624	0.105413833549	0.0806735756195	0.143654377946	0.18169525196	0.079572416962	0.0564492742386	0.0471997655935	0.0659549081742	0.0537184637205	0.116978843659
a20	0.0632109237208	0.106668657183	0.0867322818065	0.150027410982	0.167145839253	0.086126736654	0.0628288273462	0.0433432584912	0.0610656838581	0.0520060418735	0.120844335753
a35	0.0655794366403	0.0817262745277	0.0909559380688	0.168879238061	0.162292684418	0.099965552218	0.0649399637154	0.0406738588771	0.057750327486	0.0495220204912	0.117714711584
</S>	0.0626547817202	0.0693218650638	0.0880971730344	0.181408139631	0.172407104809	0.107044309109	0.0644472684577	0.0386511897685	0.055586073743	0.0461847678456	0.114197333392
