 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.145293094589	0.03902178853	0.01432904639	0.170803380019	0.1711196641	0.162491468036	0.11730034182	0.073840211804	0.105801015097
a1	0.08765544578	0.0480488524043	0.0133367231567	0.225126747206	0.189503295033	0.195925661056	0.08858414514	0.0561791269373	0.0956400037037
a20	0.0599315408842	0.0706588694964	0.0371365296189	0.184311199135	0.124282035558	0.225047199825	0.1071565161	0.0689520560724	0.122524062261
a31	0.0548111105305	0.0568771372395	0.0549607635616	0.142613795578	0.0836363665593	0.230407641914	0.1590974661	0.0987876970441	0.118808027734
a13	0.099657572977	0.0398747347865	0.0466256011359	0.137473637766	0.0490748906198	0.209709968777	0.180487381633	0.120547408488	0.116548797273
a17	0.156340089068	0.0393685580415	0.0434438754186	0.114473567522	0.0351545324999	0.164496010619	0.213864486544	0.149079925476	0.0837789633638
a29	0.174757825594	0.0441431998465	0.0396726028395	0.0979432219807	0.04147170684	0.137733223393	0.237438917448	0.175641001125	0.0511983161266
a18	0.189124191205	0.0509641478315	0.0387314944265	0.109301989054	0.04518329678	0.119954768131	0.217200800283	0.190576032508	0.0389632936155
a31	0.171390193988	0.0431748897198	0.0295718989542	0.125815543031	0.0450093098667	0.141973948584	0.245945542628	0.164695006103	0.0324236613118
a13	0.151997166136	0.0386982096066	0.0295359987181	0.157760391624	0.0470116908489	0.148079006935	0.244551900476	0.144855406434	0.0375102119039
a18	0.178945887205	0.0575621794155	0.042273086914	0.161461877968	0.0426248597963	0.10684793087	0.201369211359	0.162006154278	0.0469088210346
a31	0.165108335675	0.0599652525518	0.039163920938	0.160569738736	0.0483314613254	0.128511456375	0.21045959292	0.135829817759	0.0520604364115
a3	0.121510998585	0.0559548914506	0.0430447658727	0.151560789445	0.0519418193885	0.146260908505	0.205780730173	0.136948267453	0.0869968234705
a31	0.095118102051	0.0569041940969	0.0512348496109	0.122945503548	0.0559577046628	0.167994847935	0.190993574391	0.138767822284	0.120083400037
a46	0.0765333031263	0.053242543979	0.0581863481903	0.128970465516	0.0663041435543	0.182105955645	0.18635838213	0.143569723228	0.104729150292
a31	0.0725110248868	0.0604115665463	0.0708239522701	0.124562718505	0.0767233103848	0.185447147282	0.161410238577	0.137170709943	0.110939337297
a20	0.0741094628003	0.0645468987354	0.0895983152967	0.112547076635	0.0830086268616	0.195940915494	0.141573617726	0.113528070114	0.125147006366
a17	0.0731834570934	0.0684860327785	0.110122414999	0.137217188678	0.0837512360872	0.166659928498	0.132632964909	0.118412699705	0.109534063855
a20	0.0683581687911	0.0786685431262	0.1131162953	0.152370152626	0.0863661439291	0.155628989033	0.125889162303	0.110625569035	0.108976967952
a31	0.0690139322837	0.0832164464421	0.10128570434	0.137858452609	0.0917793884764	0.176402187478	0.114384914768	0.093900147945	0.132158829264
a8	0.0645951878346	0.076226337614	0.0963854269533	0.13351151067	0.0959044728921	0.186704899826	0.111119348523	0.0951822351817	0.140370579235
a31	0.0621576822315	0.0798531236047	0.0962859468044	0.128955354823	0.105338685431	0.182141283609	0.106125945974	0.0921113125272	0.147030648572
a1	0.0644611367772	0.0837661435349	0.101949196835	0.114763848008	0.106695710677	0.178867827803	0.101946957191	0.0883649911091	0.159184173684
a46	0.0636200504257	0.079749368045	0.113457441965	0.128132964403	0.0965651974257	0.164508042068	0.105634611797	0.100503960503	0.147828359695
a31	0.0658388017752	0.0890329040817	0.102935667342	0.129892467868	0.109299147075	0.171993824023	0.0976812587323	0.083789689901	0.149536238058
a17	0.0691486108851	0.0937843260272	0.101217687734	0.115080762223	0.107383978025	0.170194672074	0.0962666413774	0.081817874967	0.165105444513
a23	0.066095267735	0.0879563818091	0.111014190738	0.134717788741	0.0911862667417	0.157249361758	0.100301820526	0.0948755747223	0.156603343238
a8	0.0692935632317	0.085476748203	0.115608169626	0.16927468358	0.0960958945139	0.155223384786	0.100862898842	0.0874964465741	0.120668207813
a31	0.0797235732306	0.088061351641	0.105993334235	0.15491899266	0.106431862571	0.166964229062	0.102771410814	0.0762202293247	0.118915023818
a8	0.0752644887635	0.084036696987	0.0948970168983	0.139446258487	0.10132409999	0.169998257687	0.105954596805	0.0852816546416	0.143796944953
a23	0.0648702855745	0.0763287640623	0.0995541698261	0.178900828429	0.0921196011967	0.157328266896	0.104182643068	0.0946789516139	0.132036505651
a8	0.0663047544982	0.0743720183541	0.104012189255	0.21477551761	0.0982760520656	0.154306746565	0.101272949156	0.0841320306713	0.102547755784
