 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.670700579	0.151679304	0.030257154806	0.024631548394	0.0251314288458	0.0238903110926	0.0238898652358	0.0250741172259	0.0247456944518
n	0.618824621	0.146193377	0.047282685916	0.0289387074949	0.0275768493023	0.0330562673372	0.0304363649037	0.0356235379123	0.0320675723266
ì	0.1199798674	0.34666426	0.234524106	0.0548147852	0.032252261696	0.0342645473844	0.0397652813352	0.0642822985764	0.0734525635878
c	0.0799567872	0.351983558	0.363146274	0.058482252	0.030628019982	0.0249286489956	0.0297303346004	0.0293496105374	0.0317945072639
h	0.0698219602	0.163982876	0.490195584	0.06711919	0.041020206638	0.0302959573258	0.0475049061608	0.0425472916162	0.0475120211152
e	0.2484947076	0.1895024552	0.2901507024	0.102010026528	0.0437504116475	0.0279223894165	0.0333885251193	0.0335580137739	0.031222734833
t	0.0544354944	0.1201541604	0.524925032	0.135745215	0.0303626869	0.0314585803021	0.0281138666534	0.0340517903479	0.0407532712198
o	0.075117809574	0.0893056342	0.430125584	0.1980173314	0.0376979115	0.03843956038	0.0317372522348	0.0416564461552	0.0579026007756
r	0.0472186216	0.0741018998	0.3115776248	0.341703064	0.03581185624	0.0384659519414	0.0312054499277	0.0393240043316	0.0805916791274
ì	0.03778659776	0.0596473368	0.309618166	0.3121867468	0.0639905498	0.0413425825	0.040127706692	0.048844305033	0.0864558407008
s	0.0357215362	0.0532788358	0.19339417	0.46627931	0.0850351	0.02627946927	0.0264406820165	0.0307139308935	0.0828569792972
o	0.022885175788	0.0458470041	0.238076776	0.3962282972	0.090934449	0.0551734023	0.0403950044174	0.0422552645958	0.0682045169439
n	0.030835066148	0.0387175786	0.0998734046	0.3940074932	0.2638532646	0.05100566768	0.0269710627468	0.0252112106871	0.0695252760543
t	0.0399050620897	0.03371825332	0.0733795786	0.343347204	0.2859301764	0.0804614428	0.031674260406	0.0303109007811	0.0812732075513
a	0.119126641346	0.0571823966	0.0607742684	0.302425004	0.1958832442	0.0952682006	0.04601039828	0.044862150289	0.0784675709936
e	0.016210507486	0.0180176446	0.03938711156	0.1680105376	0.39972948	0.1177482568	0.048894368928	0.0575774642913	0.134424599751
m	0.0194094011122	0.02139093624	0.022736796	0.0849441608	0.4611588464	0.1761418466	0.0753407492	0.0469166575447	0.09196059062
a	0.0474093674132	0.01704143658	0.02837647966	0.0788232534	0.255697588	0.290780374	0.1214518808	0.07080311846	0.089616429106
n	0.012546571184	0.01862129148	0.02099443432	0.0705091115	0.303985438	0.258349098	0.1287392624	0.045868124773	0.14038676912
t	0.01001847535	0.01291190134	0.017857181592	0.06318698946	0.2594154542	0.267574772	0.140898542	0.07042342294	0.1577134042
e	0.0307776004801	0.012898492625	0.030086524772	0.028517379	0.1458748952	0.316114828	0.1684746134	0.11208190748	0.15517378
ì	0.0071913220496	0.008113628386	0.011863262612	0.0269431731	0.09992727768	0.19628027014	0.226818906	0.19901674785	0.223845465
t	0.005470527018	0.00792242028	0.012483032688	0.04323378902	0.0956157666	0.218916794	0.289572522	0.182283187888	0.1445018288
s	0.00763619654	0.00900876932	0.00742761604	0.030874099208	0.0976486198	0.395178728	0.27877905	0.0862100226	0.087236818
e	0.015078465462	0.009953371633	0.01360602292	0.01845445604	0.0432854274	0.2699172048	0.216773602	0.21288754564	0.20004390834
r	0.0089682981772	0.009586610992	0.01230393846	0.015759561474	0.033975877272	0.0733973594	0.2317489296	0.3422796794	0.271979594
e	0.004073384856	0.003447128374	0.004481165108	0.014915792574	0.0381252966	0.1229306074	0.295195686	0.268899456	0.247931514
k	0.00795715421	0.00866438361	0.010233633218	0.012899632094	0.019559198858	0.0393631396	0.169374167	0.44579939	0.2861491728
a	0.006971998262	0.00356690352	0.008560746624	0.02735738134	0.04596768654	0.058692513	0.1693435394	0.381275814	0.29826329
v	0.0063360104352	0.006934893754	0.007279355996	0.009097790752	0.01549152672	0.02399867094	0.103108434	0.547570972	0.28018242
r	0.0076638628786	0.00402151886	0.00706480379	0.030720096314	0.04375446456	0.06056337376	0.123198317	0.364738008	0.3582752432
è	0.00818162582796	0.007106528554	0.012867396508	0.007740053722	0.05963785036	0.074182187	0.133657204	0.503445534	0.193181519
c	0.0086449355874	0.011342080288	0.009596423452	0.011704178424	0.0197974573	0.02092897406	0.0645746652	0.4190742374	0.434337008
h	0.0105748965836	0.012113193896	0.0205593928566	0.03816111024	0.051129689332	0.05317408344	0.1045888812	0.367882916	0.341815574
i	0.0183023099439	0.017379945574	0.0546693724436	0.0141173368098	0.034190387386	0.07263753288	0.0807847484	0.351885006	0.35603331
</S>	0.007157718409	0.010575847985	0.010304824798	0.009470331278	0.015112781292	0.01307082786	0.0371476058	0.3739827892	0.52317732
